url,Create Date,Create Location,image_url,Date,Style,Genre,tags,Media,Location,Period,Series,Theme
https://www.wikiart.org/en/andy-warhol/crosses-1982-0,1982,,https://uploads0.wikiart.org/00444/images/andy-warhol/screenshot-2023-05-11-at-3-29-46-pm.png!Large.png,1982|1981 - 1982; United States,Pop Art,figurative,Cross|Crucifix|religious-items,acrylic|silkscreen|linen,,,,
https://www.wikiart.org/en/theo-gerber/himalaya-1982,1982,,https://uploads5.wikiart.org/images/theo-gerber/himalaya-1982.jpg!Large.jpg,1982,Surrealism,symbolic painting,,,,,,
https://www.wikiart.org/en/filippo-indoni/the-proposition,,,https://uploads5.wikiart.org/00364/images/filippo-indoni/filippo-indoni-the-proposition-convertimage-1.jpg,,Realism,genre painting,Ciociaro Costume,watercolor,,,,Classical scenes
https://www.wikiart.org/en/janos-tornyai/bolting-girl-1900,1900,,https://uploads2.wikiart.org/images/janos-tornyai/bolting-girl-1900.jpg!Large.jpg,1900,Realism,genre painting,Lady,,,,,
https://www.wikiart.org/en/francis-picabia/young-woman-with-an-umbrella,,,https://uploads6.wikiart.org/images/francis-picabia/young-woman-with-an-umbrella.jpg!Large.jpg,,Surrealism,portrait,female-portraits,canvas|oil,Private Collection,,,
https://www.wikiart.org/en/orest-kiprensky/portrait-of-a-boy-1812,1812,,https://uploads0.wikiart.org/images/orest-kiprensky/portrait-of-a-boy-1812.jpg!Large.jpg,1812,Romanticism,portrait,Gentleman,paper|pencil,"Tretyakov Gallery, Moscow, Russia",,,
https://www.wikiart.org/en/john-cage/cheap-imitation-1971,1971,,https://uploads3.wikiart.org/images/john-cage/cheap-imitation-1971(1).jpg,1971,Neo-Dada,abstract,Text|Font,,,,,
https://www.wikiart.org/en/francois-gerard/belisarius,1797,,https://uploads4.wikiart.org/00227/images/francois-gerard/baron-fran-ois-pascal-simon-g-rard-french-born-italy-belisarius-google-art-project.jpg!Large.jpg,1797,Neoclassicism,history painting,People in nature|Human|troubles-and-disasters|Ancient history|Mythology|rescuing,canvas|oil,"J. Paul Getty Museum, Los Angeles, CA, US",,,
https://www.wikiart.org/en/egon-schiele/ceramics-1918,1918,Vienna,https://uploads6.wikiart.org/images/egon-schiele/ceramics-1918.jpg!Large.jpg,"1918|Vienna|1918; Vienna, Austria",Art Nouveau (Modern),still life,dishware-and-cutlery,paper|watercolor,Private Collection,,,
https://www.wikiart.org/en/martiros-sarian/memphis-1911,1911,,https://uploads8.wikiart.org/images/martiros-saryan/memphis-1911.jpg!Large.jpg,1911; Egypt|1911,Expressionism,sketch and study,walking|Sketch,,Private Collection,,,
https://www.wikiart.org/en/oleksandr-hnylyzkyj/stairs,,,https://uploads7.wikiart.org/00155/images/oleksandr-hnylyzkyj/59f2cf9dedc2c9f3ec73018e.jpg!Large.jpg,,Neo-Pop Art,figurative,Turquoise|Picture frame|Window|Room,,,,,
https://www.wikiart.org/en/hiro-yamagata/bamiyan-laser-system-installation,,,https://uploads8.wikiart.org/images/hiro-yamagata/bamiyan-laser-system-installation.jpg,,Pop Art,installation,Sky,,,,Buddhas,
https://www.wikiart.org/en/gene-davis/flower-machine-1964,1964,,https://uploads0.wikiart.org/images/gene-davis/flower-machine-1964.jpg,1964,Color Field Painting,abstract,Line|Textile|Pattern,canvas|magna,,,,
https://www.wikiart.org/en/jan-mankes/nestling-1917,1917,,https://uploads6.wikiart.org/00320/images/jan-mankes/mankes-nestkuiken.jpg!Large.jpg,1917,Symbolism,animal painting,,engraving,,,,
https://www.wikiart.org/en/henri-matisse/woman-in-a-purple-coat-1937,1937,,https://uploads3.wikiart.org/images/henri-matisse/woman-in-a-purple-coat-1937.jpg!Large.jpg,1937,Expressionism,portrait,,canvas|oil,,,,
https://www.wikiart.org/en/toyen/on-the-kitchen-table-1929,1929,,https://uploads1.wikiart.org/images/toyen/on-the-kitchen-table-1929.jpg,1929,Expressionism,still life,Sketch|Coloring book,,,,,
https://www.wikiart.org/en/haddon-sundbloom/haddon-sundblom-cashmere-bouquet-soap-advertisement,,,https://uploads2.wikiart.org/00219/images/haddon-sundbloom/haddon-sundblom-cashmere-bouquet-soap-advertisement-5.jpg!Large.jpg,,Kitsch,advertisement,Flower,canvas|oil,,,Cashmere Bouquet Soap Advertisements,
https://www.wikiart.org/en/helen-pashgian/untitled-1974,1974,,https://uploads7.wikiart.org/images/helen-pashgian/untitled-1974.jpg,1974,Light and Space,installation,,,,,,
https://www.wikiart.org/en/kazimir-malevich/self-portrait-1907,1907,,https://uploads6.wikiart.org/images/kazimir-malevich/self-portrait-1907.jpg!Large.jpg,1907,Symbolism,self-portrait,Orange|Human|Organism,cardboard|tempera,,,,
https://www.wikiart.org/en/dana-schutz/god-4-2013,2013,,https://uploads2.wikiart.org/00144/images/dana-schutz/god-4-2013.jpg!Large.jpg,2013,Neo-Expressionism,figurative,Orange,,,,,
https://www.wikiart.org/en/vasily-surikov/in-alupka-1913,1913,,https://uploads0.wikiart.org/images/vasily-surikov/in-alupka-1913.jpg!Large.jpg,1913|1913; Ukraine,Realism,sketch and study,handwork|Alupka,paper|watercolor,,,,
https://www.wikiart.org/en/otto-piene/sky-ballet-1970,1970,,https://uploads5.wikiart.org/images/otto-piene/sky-ballet-1970.jpg,1970,Sky Art,performance,Stadium,silk,,,,
https://www.wikiart.org/en/rudolf-von-alt/hof-church-in-vienna-1892,1892,Wien,https://uploads2.wikiart.org/images/rudolf-von-alt/hof-church-in-vienna-1892.jpg!Large.jpg,"1892|Wien|1892; Wien, Austria",Romanticism,cityscape,streets-and-squares|houses-and-buildings|Human settlement|City|Town|Public space|Plaza|Town square|Building,paper|watercolor,Private Collection,,,"City life in Vienna (Wien), Austria"
https://www.wikiart.org/en/nadar/charles-gounod-1890,1890,,https://uploads2.wikiart.org/00335/images/nadar/charles-gounod-portrait-older-years.jpg!Large.jpg,1890,Pictorialism,photo|portrait,,photography,,,,
https://www.wikiart.org/en/erte/the-bubbles,,,https://uploads.wikiart.org/Content/images/FRAME-600x480.jpg,,Art Deco,genre painting,designs-and-sketches,,,,,
https://www.wikiart.org/en/theodore-gericault/five-horses-seen-from-behind-with-croupes-in-a-stable-1822,1822,,https://uploads2.wikiart.org/images/theodore-gericault/five-horses-seen-from-behind-with-croupes-in-a-stable-1822.jpg,1822,Romanticism,animal painting,animals|horses|stables,,,,,
https://www.wikiart.org/en/henri-fantin-latour/daisies-1872,1872,,https://uploads3.wikiart.org/images/henri-fantin-latour/daisies-1872.jpg!Large.jpg,1872,Realism,flower painting,Flower|Still life photography|Bouquet|Vase|Chrysanths|Plant|Flowerpot|Cut flowers,canvas|oil,Private Collection,,,
https://www.wikiart.org/en/j-c-leyendecker/hurdy-gurdy-man-by-j-c-leyendecker-saturday-evening-post-cover-may-25-1912-1912,1912,,https://uploads4.wikiart.org/00127/images/j-c-leyendecker/hurdy-gurdy-man-by-j-c-leyendecker-saturday-evening-post-cover-may-25-1912.jpg,1912,Art Nouveau (Modern),illustration,Vintage advertisement,,,,Saturday Evening Post covers,
https://www.wikiart.org/en/jeff-koons/bouquet-of-tulips-2019,2019,,https://uploads5.wikiart.org/00422/images/jeff-koons/bouquetoftulips-jeffkoons-842x1024.jpg!Large.jpg,2019,Neo-Pop Art,sculpture|installation,flowers-and-plants,,,,,
https://www.wikiart.org/en/pericles-pantazis/portrait-of-varvogli-1875,1875,,https://uploads5.wikiart.org/images/p-ricl-s-pantazis/portrait-of-varvogli-1875.jpg!Large.jpg,1875,Realism,portrait,Lady,,,,,
https://www.wikiart.org/en/lajos-kassak/composition,,,https://uploads4.wikiart.org/images/lajos-kassak/composition.jpg!Large.jpg,,Constructivism,abstract,Rectangle,,,,,
https://www.wikiart.org/en/maximilien-luce/the-meuse-near-dordrecht-1908,1908,,https://uploads3.wikiart.org/00328/images/maximilien-luce/maximilien-luce-the-meuse-near-dordrecht-la-meuse-pr-s-de-dordrecht-71-204-3-indianapolis-museum-of.jpg!Large.jpg,1908,Neo-Impressionism,marina,,oil,,,,
https://www.wikiart.org/en/emily-kame-kngwarreye/anooralya-iii-1995,1995,,https://uploads1.wikiart.org/00333/images/emily-kame-kngwarreye/anooralya-iii-1995.jpg!Large.jpg,1995,Native Art,abstract,,,,,,
https://www.wikiart.org/en/frank-holl/sir-thomas-martineau-1828-1893-1887,1887,,https://uploads2.wikiart.org/00330/images/frank-holl/brm-bmag-1887p957-001.jpg!Large.jpg,1887,Realism,portrait,male-portraits,canvas|oil,,,,
https://www.wikiart.org/en/maximilien-luce/peniches-sur-la-seine,,,https://uploads4.wikiart.org/00328/images/maximilien-luce/maximilien-luce-peniches-sur-la-seine-102330-1.jpg!Large.jpg,,Neo-Impressionism,landscape|cloudscape,,oil,,,,
https://www.wikiart.org/en/henri-rousseau/portrait-of-pierre-loti,1891,,https://uploads0.wikiart.org/images/henri-rousseau/portrait-of-pierre-loti.jpg!Large.jpg,1891,Naïve Art (Primitivism),portrait,male-portraits|cats,canvas|oil,"Kunsthaus Zürich, Zürich, Switzerland",,,
https://www.wikiart.org/en/joaqu-n-sorolla/boys-in-the-sea,,,https://uploads2.wikiart.org/images/joaquin-sorolla/boys-in-the-sea.jpg!Large.jpg,,Impressionism,genre painting,children|bathing-and-swimming|Water|Reflection|Tree,canvas|oil,,,,
https://www.wikiart.org/en/toshusai-sharaku/kabuki-actor-nakayama-tomisaburo-i-as-ohisa-wife-of-sazanami-tatsugoro-actually-teriha-the-younger-1794-0,1794,,https://uploads4.wikiart.org/00135/images/toshusai-sharaku/sharaku-1794-nakayama-tomisabur-i-as-ohisa-wife-of-sazanami-tatsugor-actually-teriha-the-younger-2.jpg!Large.jpg,1794,Ukiyo-e,yakusha-e,costume design,woodblock print,,,,
https://www.wikiart.org/en/charles-francois-daubigny/young-corn,,,https://uploads1.wikiart.org/images/charles-francois-daubigny/young-corn(1).jpg!Large.jpg,,Realism,landscape,fields-and-plains|Nature|Natural landscape|Tree|Natural environment|Sky|Meadow,oil,"Kröller-Müller Museum, Otterlo, Netherlands",,,
https://www.wikiart.org/en/ashley-bickerton/daisy-lolita-pog-1994,1994,,https://uploads0.wikiart.org/images/ashley-bickerton/daisy-lolita-pog-1994.jpg!Large.jpg,1994,Neo-Pop Art,figurative,,,,,,
https://www.wikiart.org/en/alexander-roitburd/timoshenko-2007,2007,,https://uploads5.wikiart.org/00155/images/alexander-roitburd/timoshenko-2007.jpg,2007,Transavantgarde,figurative,Turtle|Tortoise,canvas|oil,,,,
https://www.wikiart.org/en/honore-daumier/two-lawyers,,,https://uploads6.wikiart.org/images/honore-daumier/two-lawyers.jpg!Large.jpg,,Realism,genre painting,male-portraits|double-portraits,panel|oil,,,,
https://www.wikiart.org/en/john-french-sloan/wet-night-washington-square-1928,1928,,https://uploads3.wikiart.org/images/john-french-sloan/wet-night-washington-square-1928.jpg!Large.jpg,1928,New Realism,cityscape,streets-and-squares|houses-and-buildings|roads-and-vehicles|Atmospheric phenomenon|Sky|Atmosphere,panel|oil,,,,
https://www.wikiart.org/en/vincent-van-gogh/female-nude-seated-1886,1886,Paris,https://uploads5.wikiart.org/images/vincent-van-gogh/female-nude-seated-1886(1).jpg!Large.jpg,"Paris|1886; Paris, France|1886",Post-Impressionism,sketch and study,female-nude|Sketch,paper|pencil,"Van Gogh Museum, Amsterdam, Netherlands",,,
https://www.wikiart.org/en/charles-blackman/schoolgirls-1954,1954,,https://uploads3.wikiart.org/images/charles-blackman/schoolgirls-1954.jpg,1954,Expressionism,genre painting,Fiction,,,,Schoolgirl,
https://www.wikiart.org/en/thomas-cole/interior-of-the-colosseum-rome-1832,1832,,https://uploads0.wikiart.org/images/thomas-cole/interior-of-the-colosseum-rome-1832.jpg!Large.jpg,1832,Romanticism,cityscape,ruins-and-columns|Ruins|History,canvas|oil,"Albany Institute of History and Art, Albany, NY, US",,,
https://www.wikiart.org/en/valentin-serov/bullocks-1885,1885,,https://uploads7.wikiart.org/images/valentin-serov/bullocks-1885.jpg,1885,Realism,animal painting,animals|houses-and-buildings|countryside|Bovine|Pasture|Livestock|Ox|Rural area,canvas|oil,"Tretyakov Gallery, Moscow, Russia",,,
https://www.wikiart.org/en/koboyan-gregoire/mon-fils-et-ses-jumeaux-2,2021,,https://uploads7.wikiart.org/00363/images/img-photo-art-2101523594/mon-fils-et-ses-jumeaux-2-1.jpg!Large.jpg,2021,,,,,,,,
https://www.wikiart.org/en/roger-weik/torn-2017-2017,2017,"Los Angeles, California",https://uploads1.wikiart.org/00154/images/roger-weik/torn-2017.JPG!Large.JPG,"Los Angeles, California|2017; Los Angeles, California, United States|2017",,abstract,Leaf|Botany|Tree|Plant,,,,,
https://www.wikiart.org/en/charles-turner/george-clifford-3rd-earl-of-cumberland-1811,1811,,https://uploads2.wikiart.org/images/charles-turner/george-clifford-3rd-earl-of-cumberland-1811.jpg!Large.jpg,1811,Romanticism,portrait,Photograph|Snapshot|Picture frame,,,,,
https://www.wikiart.org/en/jarnefelt-eero/metsalampi,,,https://uploads0.wikiart.org/00222/images/jarnefelt-eero/j-rnefelt-mets-lampi-1894.jpg!Large.jpg,,Realism,landscape,Nature|Natural landscape|Bayou|Bank|Reflection|Tree|Wetland,,,,,
https://www.wikiart.org/en/jesus-rafael-soto/la-courve-bleue-1965,1965,,https://uploads8.wikiart.org/images/jes-s-rafael-soto/la-courve-bleue-1965.jpg,1965,Kinetic Art,sculpture,Door|Rectangle,,,,,
https://www.wikiart.org/en/sam-francis/untitled-sf-259-1980,1980,,https://uploads.wikiart.org/Content/images/FRAME-600x480.jpg,1980,Abstract Expressionism,abstract,,lithography,,,,
https://www.wikiart.org/en/joseph-stella/night-view-of-brooklyn-bridge-1918,1918,,https://uploads1.wikiart.org/images/joseph-stella/night-view-of-brooklyn-bridge-1918.jpg!Large.jpg,1918,Futurism,cityscape,Water|Tree|Sky,,,,Brooklyn Bridge,
https://www.wikiart.org/en/sassetta/saint-nicholas-of-bari-1435,1435,,https://uploads7.wikiart.org/00321/images/sassetta/sassetta-san-nicola-di-bari-1430-35-ca.JPG!Large.JPG,1435,Early Renaissance,religious painting,,tempera,"Louvre, Paris, France",,,
https://www.wikiart.org/en/t-c-steele/the-shades-1888,1888,,https://uploads6.wikiart.org/images/t-c-steele/the-shades-1888.jpg!Large.jpg,1888,Impressionism,landscape,animals|rivers-and-waterfalls|cows|forests-and-trees|Nature|Natural landscape|Bank|Reflection|Tree|Bayou,canvas|oil,,,,
https://www.wikiart.org/en/bruce-nauman/good-boy-bad-boy-1985,1985,,https://uploads4.wikiart.org/images/bruce-nauman/good-boy-bad-boy-1985.jpg,1985,Minimalism,installation,Light|Display device|Technology|Electronic device,,,,,
https://www.wikiart.org/en/kaoru-kawano/fan-1960,1960,,https://uploads1.wikiart.org/images/kaoru-kawano/fan-1960.jpg!Large.jpg,1960,Sōsaku hanga,portrait,Black hair,,,,,
https://www.wikiart.org/en/theodor-severin-kittelsen/en-delikatessehandel-1894,1894,,https://uploads7.wikiart.org/images/theodor-severin-kittelsen/en-delikatessehandel-1894(1).jpg!Large.jpg,1894,Art Nouveau (Modern),illustration,,,,,Har dyrene Sjæl?,
https://www.wikiart.org/en/lewis-hine/newsboys-with-base-ball-extra-cincinnati-ohio-1908-1908,1908,,https://uploads2.wikiart.org/00216/images/lewis-hine/newsboys-with-base-ball-extra-cincinnati-ohio-1908.jpg!Large.jpg,1908,Social Realism,photo,Photograph|Snapshot|History|Stock photography,,,,National Child Labor Committee photographs,
https://www.wikiart.org/en/clarence-white/letitia-felix-1901,1901,,https://uploads4.wikiart.org/images/clarence-white/letitia-felix-1901.jpg!Large.jpg,1901,Pictorialism,photo,Photograph|Gentleman,,,,,
https://www.wikiart.org/en/mikhail-nesterov/a-girl-with-kokoshnik-woman-s-headdress-in-old-russia-1885,1885,,https://uploads1.wikiart.org/images/mikhail-nesterov/a-girl-with-kokoshnik-woman-s-headdress-in-old-russia-1885.jpg!Large.jpg,1885,Realism,portrait,female-portraits|Lady,panel|oil,Private Collection,,,
https://www.wikiart.org/en/pablo-picasso/bread-and-dish-with-fruits-on-the-table,1909,,https://uploads6.wikiart.org/images/pablo-picasso/bread-and-dish-with-fruits-on-the-table.jpg!Large.jpg,1909,Analytical Cubism,still life,fruits-and-vegetables|dishware-and-cutlery|food-and-beverages|Still life photography,canvas|oil,,African Period,,
https://www.wikiart.org/en/enrico-nardi/rome-the-capitol-from-the-forums,,,https://uploads8.wikiart.org/00363/images/enrico-nardi/enrico-nardi-roma-il-campidoglio-dai-fori.jpg,,Realism,landscape,,cardboard|watercolor,,,,Landscapes and other works
https://www.wikiart.org/en/charles-tunnicliffe/gaggle-at-the-bar,,,https://uploads2.wikiart.org/images/charles-tunnicliffe/gaggle-at-the-bar(1).jpg!Large.jpg,,Naturalism,wildlife painting,"animals|birds|seas-and-oceans|Bird|Water bird|Duck|Goose|Ducks, geese and swans|Beak|Waterfowl|Adaptation",,,,,
https://www.wikiart.org/en/gustave-courbet/marine-the-waterspout,,,https://uploads1.wikiart.org/00380/images/gustave-courbet/marine-the-waterspout-heritage-images.jpg!Large.jpg,,Realism,landscape,,,,,,
https://www.wikiart.org/en/john-hoppner/lady-hamilton-as-ne-ra-1788,1788,,https://uploads2.wikiart.org/images/john-hoppner/lady-hamilton-as-ne-ra-1788.jpg!Large.jpg,1788,Romanticism,portrait,Photograph|Lady|Picture frame|Stock photography,,,,,
https://www.wikiart.org/en/m-f-husain/horse-s-head-1970,1970,,https://uploads7.wikiart.org/images/m-f-husain/horse-s-head-1970.jpg,1970,Expressionism,animal painting,,,,,,
https://www.wikiart.org/en/arsen-savadov/fashion-at-the-graveyard-1997-0,1997,,https://uploads7.wikiart.org/00157/images/arsen-savadov/7-2.jpg!Large.jpg,1997,Conceptual Art,photo,Community|Soil,photography,,,Fashion at the Graveyard. 1997,
https://www.wikiart.org/en/max-bill/konzentration-von-elementarfarben-1965,1965,,https://uploads8.wikiart.org/images/max-bill/konzentration-von-elementarfarben-1965.jpg,1965,Concretism,abstract,,,,,,
https://www.wikiart.org/en/valentin-serov/portrait-of-yevdokia-loseva-1903,1903,,https://uploads0.wikiart.org/images/valentin-serov/portrait-of-yevdokia-loseva-1903.jpg!Large.jpg,1903,Impressionism,portrait,famous-people|female-portraits|Lady,canvas|oil,"Tretyakov Gallery, Moscow, Russia",,,
https://www.wikiart.org/en/rembrandt-peale/william-henry-harrison,,,https://uploads0.wikiart.org/00380/images/rembrandt-peale/800px-rembrandt-peale-william-henry-harrison-google-art-project.jpg!Large.jpg,,Neoclassicism,portrait,,,,,,
https://www.wikiart.org/en/rockwell-kent/squall-greenland-1937,1937,,https://uploads4.wikiart.org/00193/images/rockwell-kent/squall-greenland-1937-1.jpg!Large.jpg,1937,American Realism,landscape,Sky|Nature|Rock|Formation|Badlands|Geology|Cloud|Terrain|Cliff,,"Hermitage Museum, Saint Petersburg, Russia",,,
https://www.wikiart.org/en/antonio-palolo/untitled-1971,1971,,https://uploads7.wikiart.org/images/antonio-palolo/untitled-1971.jpg,1971,Pop Art,figurative,Rectangle|Picture frame,,,,,
https://www.wikiart.org/en/gustave-buchet/nude-seen-from-back-1930,1930,,https://uploads0.wikiart.org/images/gustave-buchet/nude-seen-from-back-1930.jpg,1930,Purism,nude painting (nu),Arm|Joint|Leg|Human body,,,,,
https://www.wikiart.org/en/vincent-van-gogh/landscape-with-a-farm-1883,1883,,https://uploads5.wikiart.org/images/vincent-van-gogh/landscape-with-a-farm-1883.jpg!Large.jpg,1883|1883; Netherlands,Realism,landscape,cottages-and-farmhouses|fields-and-plains|Water,paper|watercolor,Private Collection,,,
https://www.wikiart.org/en/claude-monet/grainstack-at-sunset,1891,,https://uploads5.wikiart.org/00261/images/claude-monet/grainstack-sunset-1.jpg!Large.jpg,1891,Impressionism,landscape,,canvas|oil,"Museum of Fine Arts (MFA), Boston, MA, US",,Haystacks,
https://www.wikiart.org/en/gerard-sekoto/figures-in-a-shebeen-1942,1942,,https://uploads0.wikiart.org/images/gerard-sekoto/figures-in-a-shebeen-1942.jpg,1942,Expressionism,genre painting,Violet,,,,,
https://www.wikiart.org/en/lucio-fontana/concept-spatiale-2,1963,,https://uploads3.wikiart.org/images/lucio-fontana/concept-spatiale-2.jpg!Large.jpg,1963,Spatialism,abstract,,,,,,
https://www.wikiart.org/en/alfred-manessier/la-s-ve-1963,1963,,https://uploads8.wikiart.org/images/alfred-manessier/la-s-ve-1963.jpg,1963,Lyrical Abstraction,abstract,Textile|Pattern,,,,,
https://www.wikiart.org/en/alex-colville/nude-with-arch,,,https://uploads8.wikiart.org/images/alex-colville/nude-with-arch.jpg!Large.jpg,,Contemporary Realism,nude painting (nu),,,,,,
https://www.wikiart.org/en/paolo-salvati/marine,,,https://uploads3.wikiart.org/00288/images/paolo-salvati/marine.jpg,,Figurative Expressionism,landscape|marina,Sky|Sea|Shore|Coast,,,,,
https://www.wikiart.org/en/gustave-courbet/red-apples-1871,1871,,https://uploads2.wikiart.org/images/gustave-courbet/red-apples-1871.jpg!Large.jpg,1871,Realism,still life,fruits-and-vegetables|Still life photography,,Private Collection,,,
https://www.wikiart.org/en/abbas-kiarostami/snow-white-6,,,https://uploads6.wikiart.org/00116/images/abbas-kiarostami/snow-white-14.jpg,,,photo,Snow|winter|Tree|Branch|Atmospheric phenomenon|Freezing|Sky|Geological phenomenon,,,,,
https://www.wikiart.org/en/sam-gilliam/fog-light-2011,2011,,https://uploads5.wikiart.org/images/sam-gilliam/fog-light-2011.jpg,2011,Lyrical Abstraction,abstract,,,,,,
https://www.wikiart.org/en/niki-de-sainte-phalle/dear-diary-1994,1994,,https://uploads7.wikiart.org/images/niki-de-sainte-phalle/dear-diary-1994.jpg,1994,Nouveau Réalisme|Naïve Art (Primitivism),figurative,Text|Font,,,,,
https://www.wikiart.org/en/roni-horn/untitled-from-the-series-still-water-the-river-thames-for-example-1999-12,1999,,https://uploads0.wikiart.org/images/roni-horn/untitled-from-the-series-still-water-the-river-thames-for-example-1999-12.jpg!Large.jpg,1999,Conceptual Art,photo,Water,,,,,
https://www.wikiart.org/en/theophile-steinlen/bal-de-barriere-drawing,,,https://uploads4.wikiart.org/images/th-ophile-steinlen/bal-de-barriere-drawing.jpg!Large.jpg,,Art Nouveau (Modern),genre painting,,,,,,
https://www.wikiart.org/en/wayne-thiebaud/google-12th-birthday-cake-doodle-2010,2010,,https://uploads1.wikiart.org/images/wayne-thiebaud/google-12th-birthday-cake.jpg,2010,Pop Art,design,,,,,,
https://www.wikiart.org/en/giuseppe-abbati/country-road-with-cypresses-1860,1860,,https://uploads7.wikiart.org/00313/images/giuseppe-abbati/country-road-with-cypresses-1860.jpg!Large.jpg,1860,Impressionism|Realism,landscape,Tree|1860s paintings from Italy,canvas|oil,"Palazzo Pitti, Florence, Italy",,,
https://www.wikiart.org/en/morris-louis/untitled-1960-2,1960,,https://uploads7.wikiart.org/images/morris-louis/untitled-1960-2.jpg,1960,Color Field Painting,abstract,,canvas|acrylic,,Mature Works,Floral,
https://www.wikiart.org/en/sandor-bortnyik/bortnyik-sandor-voros-gyar,,,https://uploads0.wikiart.org/00400/images/sandor-bortnyik/bortnyik-s-ndor-v-r-s-gy-r.JPG!Large.JPG,,,abstract,,,,,,
https://www.wikiart.org/en/t-c-steele/monument-in-the-snow-1918,1918,,https://uploads7.wikiart.org/images/t-c-steele/monument-in-the-snow-1918.jpg!Large.jpg,1918,Impressionism,cityscape,group-portraits|snow-and-blizzard|monuments-and-statues|winter,canvas|oil,,,,
https://www.wikiart.org/en/charles-spencelayh/the-old-copyist,,,https://uploads1.wikiart.org/00295/images/charles-spencelayh/the-old-copyist.jpg!Large.jpg,,Biedermeier,genre painting,Easel|Guillotine,oil,,,,
https://www.wikiart.org/en/bela-czobel/bela-czobel-vorosbluzos-lany-1957-1957,1957,,https://uploads2.wikiart.org/00388/images/bela-czobel/bela-czobel-v-r-sbl-zos-l-ny-1957.JPG!Large.JPG,1957,,portrait,,,,,,
https://www.wikiart.org/en/paul-jacoulet/la-jeune-chef-saragan-et-son-esclave-forum-tomil-yap-1949,1949,,https://uploads5.wikiart.org/images/paul-jacoulet/la-jeune-chef-saragan-et-son-esclave-forum-tomil-yap-1949.jpg,1949,Ukiyo-e,genre painting,,,,,,
https://www.wikiart.org/en/william-tucker/37-1960,1960,,https://uploads1.wikiart.org/images/william-tucker/37-1960.jpg,1960,Post-Minimalism,sculpture,,,,,,
https://www.wikiart.org/en/luis-feito/untitled-purple-circle,,,https://uploads3.wikiart.org/images/luis-feito/untitled-purple-circle.jpg,,Lyrical Abstraction,abstract,Pink,,,,,
https://www.wikiart.org/en/edouard-cortes/place-de-l-opera-1,,,https://uploads4.wikiart.org/images/edouard-cortes/place-de-l-opera-1.jpg!Large.jpg,,Post-Impressionism,cityscape,streets-and-squares|houses-and-buildings|theatres,,,,,
https://www.wikiart.org/en/james-tissot/a-part-of-the-ancient-arch-called-ecce-homo-1889,1889,,https://uploads5.wikiart.org/images/james-tissot/a-part-of-the-ancient-arch-called-ecce-homo-1889.jpg!Large.jpg,1889,Realism,cityscape,houses-and-buildings|Sketch|1880s paintings from France,canvas|oil,"Brooklyn Museum, New York City, NY, US",,,
https://www.wikiart.org/en/john-everett-millais/the-ransom,,,https://uploads1.wikiart.org/images/john-everett-millais/the-ransom.jpg,,Romanticism,genre painting,group-portraits,canvas|oil,Private Collection,,,
https://www.wikiart.org/en/gustave-dore/jesus-falling-beneath-the-cross,,,https://uploads6.wikiart.org/images/gustave-dore/jesus-falling-beneath-the-cross.jpg!Large.jpg,,Romanticism,religious painting,Christianity|Jesus-Christ|military-and-soldiers|Stock photography,,,,The Holy Bible,
https://www.wikiart.org/en/emile-bayard/young-cosette-sweeping-1862,1862,,https://uploads7.wikiart.org/00334/images/emile-bayard/cosette-sweeping-les-miserables-emile-bayard-1862-1.jpg!Large.jpg,1862,Academicism,illustration,,,,,,
https://www.wikiart.org/en/george-stubbs/red-deer-stag-and-hind,1792,,https://uploads6.wikiart.org/images/george-stubbs/red-deer-stag-and-hind.jpg,1792,Romanticism,animal painting,animals|deer|Wildlife|Nature|Elk|Reindeer|Sky,canvas|oil,"Royal Collection (Buckingham Palace), London, UK",,,
https://www.wikiart.org/en/george-stefanescu/capturing-the-ottoman-flag-1979,1979,Bucharest,https://uploads0.wikiart.org/images/george-stefanescu-ramnic/capturing-the-ottoman-flag-1979.jpg!Large.jpg,"1979|1979; Bucharest, Romania|Bucharest",Abstract Expressionism,battle painting,time-and-age|knights-and-warriors|horses|battles-and-wars|historical-events|cavalry|horsemen|History,canvas|oil,,,,
https://www.wikiart.org/en/mostafa-dashti/untitled-6,1989,,https://uploads7.wikiart.org/00109/images/mostafa-dashti/exibid-14-70x100-oil-1367.jpg!Large.jpg,1989,,,Sky|Road|Snow|Horizon|winter|Runway,,,,,
https://www.wikiart.org/en/sandor-bortnyik/portrait-of-lajos-kass-k-1920,1920,,https://uploads6.wikiart.org/images/sandor-bortnyik/portrait-of-lajos-kass-k-1920.jpg,1920,Expressionism,portrait,Font,,,,,
https://www.wikiart.org/en/konstantin-yuon/sketch-of-gorky-s-play-egor-bulychov-and-others-green-dining-1933,1933,,https://uploads7.wikiart.org/images/konstantin-yuon/sketch-of-gorky-s-play-egor-bulychov-and-others-green-dining-1933.jpg!Large.jpg,1933,Art Nouveau (Modern),design,designs-and-sketches|Room|Interior design|Turquoise|Building,paper|watercolor,,,,
