url,Create Date,Create Location,Date,image_url,Style,Series,Genre,tags,Media,Location,Theme,Period
https://www.wikiart.org/en/winslow-homer/perils-of-the-sea,,,,https://uploads2.wikiart.org/images/winslow-homer/perils-of-the-sea.jpg!Large.jpg,Realism,,genre painting,houses-and-buildings|seas-and-oceans|Sky|Human,watercolor,"Clark Art Institute, Williamstown, MA, US",,
https://www.wikiart.org/en/charles-maurin/on-the-potty,,,,https://uploads7.wikiart.org/images/charles-maurin/on-the-potty.jpg!Large.jpg,Post-Impressionism,,genre painting,Photograph|Sketch,,,,
https://www.wikiart.org/en/anni-albers/monte-alban-1936,1936,,1936,https://uploads7.wikiart.org/images/anni-albers/monte-alban-1936.jpg,Abstract Art,,abstract,Beige|Rectangle|Pattern|Textile,,,,
https://www.wikiart.org/en/esteban-vicente/the-garden-1984,1984,,1984,https://uploads1.wikiart.org/images/esteban-vicente/the-garden-1984.jpg,Abstract Expressionism,,abstract,,,,,
https://www.wikiart.org/en/dimitris-mytaras/female-figure,,,,https://uploads0.wikiart.org/images/dimitris-mytaras/female-figure.jpg,Expressionism,,portrait,,,,,
https://www.wikiart.org/en/ivan-shishkin/view-in-the-vicinity-of-st-petersburg-1856,1856,,1856,https://uploads0.wikiart.org/images/ivan-shishkin/view-in-the-vicinity-of-st-petersburg-1856.jpg!Large.jpg,Realism,,landscape,roads-and-vehicles|forests-and-trees|Tree|Dirt road|Sky|Savanna|Road,oil|canvas,,,
https://www.wikiart.org/en/albert-bierstadt/island-of-new-providence,,,,https://uploads3.wikiart.org/images/albert-bierstadt/island-of-new-providence.jpg!Large.jpg,Luminism,,landscape,sunrise-and-sunset|boats-and-ships|seas-and-oceans|islands-and-bays|forests-and-trees|Nature|Sky|Natural landscape|Tree|morning|Evening|Sunset|Sunrise,oil|paper,Private Collection,,
https://www.wikiart.org/en/ivan-aivazovsky/a-market-scene-in-constantinople-with-the-hagia-sophia,,,,https://uploads5.wikiart.org/00380/images/ivan-aivazovsky/a-market-scene-in-constantinople-with-the-hagia-sophia-ivan-konstantinovich-aivazovsky.jpg!Large.jpg,Romanticism,,cityscape,,,,,
https://www.wikiart.org/en/aleksandra-ekster/costume-for-romeo-and-juliet-1920,1920,,1920,https://uploads4.wikiart.org/images/aleksandra-ekster/costume-for-romeo-and-juliet-1920.jpg!Large.jpg,Cubo-Futurism,Romeo and Juliet,design,"arts-and-crafts|clothing-and-textile|William-Shakespeare-""Romeo-and-Juliet""|designs-and-sketches|Graphic design",,,,
https://www.wikiart.org/en/peter-busa/untitled-pattern,,,,https://uploads6.wikiart.org/images/peter-busa/untitled-pattern.jpg,Indian Space painting,,abstract,Font|Text|Number,,,,
https://www.wikiart.org/en/ancient-greek-painting/painted-limestone-funerary-slab-with-a-man-controlling-a-rearing-horse--275,275 BC,,275 BC,https://uploads4.wikiart.org/00237/images/ancient-greek-painting/painted-limestone-funerary-slab-with-a-man-controlling-a-rearing-horse-275.jpg!Large.jpg,Hellenistic,,genre painting,Stone carving|Ancient history,,"Metropolitan Museum of Art (Met), New York City, NY, US",Panel and wall painting,
https://www.wikiart.org/en/remedios-varo/cats-paradise-1955,1955,,1955,https://uploads3.wikiart.org/images/remedios-varo/cats-paradise-1955.jpg!Large.jpg,Surrealism,,symbolic painting,allegories-and-symbols|cats|gates-and-towers,oil|masonite,Private Collection,,
https://www.wikiart.org/en/alexandre-jacovleff/a-girl-from-capri-1932,1932,,1932,https://uploads4.wikiart.org/images/alexandre-jacovleff/a-girl-from-capri-1932.jpg!Large.jpg,Expressionism,,portrait,Face|Forehead|Chin|Head|Nose|Cheek|Sketch|Capri,,,,
https://www.wikiart.org/en/john-miller/summer-beach-i,,,,https://uploads5.wikiart.org/images/john-miller/summer-beach-i.jpg,Contemporary Realism,,landscape,Sky|Beach|Sea|Vacation|Azure|summer|Ocean,,,,
https://www.wikiart.org/en/raphael-kirchner/girls-with-olive-green-surrounds-1901-1,1901,,1901,https://uploads0.wikiart.org/images/raphael-kirchner/girls-with-olive-green-surrounds-1901-1.jpg!Large.jpg,Art Nouveau (Modern),Girls with Olive Green Surrounds,design,female-portraits|Text|Botany|Plant,,,,
https://www.wikiart.org/en/boris-kustodiev/on-the-promenade-1922,1922,,1922,https://uploads8.wikiart.org/images/boris-kustodiev/on-the-promenade-1922.jpg!Large.jpg,Realism,,genre painting,houses-and-buildings|double-portraits|forests-and-trees|Text,,,,
https://www.wikiart.org/en/jacqueline-lamba/le-cirque-1953,1953,,1953,https://uploads1.wikiart.org/00333/images/jacqueline-lamba/le-cirque-1953.jpg!Large.jpg,Surrealism,,figurative,,,,,
https://www.wikiart.org/en/john-glover/cattle-in-a-landscape,,,,https://uploads0.wikiart.org/00372/images/john-glover/imagen-2021-12-21-152715.png,Romanticism,,landscape,,oil|canvas,,,
https://www.wikiart.org/en/bela-czobel/bela-czobel-kislany-1975,,,,https://uploads3.wikiart.org/00392/images/bela-czobel/b-la-cz-bel-kisl-ny-1975.JPG!Large.JPG,,,,,,,,
https://www.wikiart.org/en/gustave-loiseau/cliffs-of-etretat-1902,1902,,1902,https://uploads0.wikiart.org/images/gustave-loiseau/cliffs-of-etretat-1902.jpg!Large.jpg,Post-Impressionism,,landscape,seas-and-oceans|Normandy|cliffs-and-rocks|Cliff|Headland|Sea|Terrain|Coast|Rock,oil|canvas,,,
https://www.wikiart.org/en/bela-czobel/czobel-lappang-10,,,,https://uploads4.wikiart.org/00387/images/bela-czobel/czobel-lappang-10.JPG!Large.JPG,,,,,,,,
https://www.wikiart.org/en/paul-ranson/untitled-14,,,,https://uploads1.wikiart.org/00266/images/paul-ranson/display-image-23.jpg!Large.jpg,Post-Impressionism|Art Nouveau (Modern),,nude painting (nu)|religious painting,,,,,
https://www.wikiart.org/en/henri-fantin-latour/bouquet-of-roses-1902,1902,,1902,https://uploads3.wikiart.org/images/henri-fantin-latour/bouquet-of-roses-1902.jpg!Large.jpg,Realism,,flower painting,Garden roses|Still life photography|Cut flowers|Flower|Bouquet|Rose|Plant|Rose family,oil|canvas,Private Collection,,
https://www.wikiart.org/en/theophile-steinlen/marchand-d-crayon,,,,https://uploads7.wikiart.org/images/theophile-steinlen/marchand-d-crayon.jpg!Large.jpg,Realism,,sketch and study,Sketch,,,,
https://www.wikiart.org/en/roger-weik/light-falling-2015,2015,Los Angeles,"2015|Los Angeles|2015; Los Angeles, United States",https://uploads0.wikiart.org/images/roger-weik/light-falling-2015.jpg!Large.jpg,Abstract Expressionism,,abstract,Tree,,,,
https://www.wikiart.org/en/gustav-klimt/mada-primavesi,1912,,1912,https://uploads0.wikiart.org/00475/images/gustav-klimt/portrait-of-m-da-primavesi-1912.jpg!Large.jpg,Symbolism,,portrait,female-portraits,oil|canvas,,,Late works
https://www.wikiart.org/en/andy-warhol/brigitte-bardot-1974,1974,,1974,https://uploads7.wikiart.org/00283/images/andy-warhol/brigitte-bardot-1974.jpg!Large.jpg,Pop Art,,portrait,,,,,
https://www.wikiart.org/en/edgar-degas/woman-on-a-terrace-young-woman-and-ibis-1857,1857,,1857,https://uploads0.wikiart.org/images/edgar-degas/woman-on-a-terrace-young-woman-and-ibis-1857.jpg!Large.jpg,Impressionism,,genre painting,Lady|Balcony|Ibis|birds|female-portraits,oil|canvas,"Metropolitan Museum of Art (Met), New York City, NY, US",,
https://www.wikiart.org/en/victor-zaretsky/do-not-sleep-cossack-1980,1980,,1980,https://uploads2.wikiart.org/00126/images/victor-zaretsky/do-not-sleep-cossack-1980c.jpg!Large.jpg,Art Nouveau (Modern),,genre painting|symbolic painting,Pattern|Textile,,,,
https://www.wikiart.org/en/helmut-sturm/untitled-1961-1,1961,,1961,https://uploads7.wikiart.org/images/helmut-sturm/untitled-1961-1.jpg,Art Informel,,abstract,,,,,
https://www.wikiart.org/en/maxim-vorobiev/sphinxes-lining-a-quay-in-front-of-st-petersburg-academy-of-arts-1835,1835,,1835,https://uploads1.wikiart.org/images/maxim-vorobiev/sphinxes-lining-a-quay-in-front-of-st-petersburg-academy-of-arts-1835.jpg!Large.jpg,Romanticism,,cityscape,houses-and-buildings|group-portraits|rivers-and-waterfalls|boats-and-ships|moles-and-embankments|St.-Petersburg|monuments-and-statues|Sky|Atmospheric phenomenon,oil|canvas,,,
https://www.wikiart.org/en/natori-shunsen/ichikawa-sadanji-as-narukami-1926,1926,,1926,https://uploads0.wikiart.org/images/natori-shunsen/ichikawa-sadanji-as-narukami-1926.jpg,Shin-hanga,,yakusha-e,,,,,
https://www.wikiart.org/en/franz-marc/the-unfortunte-land-of-tyrol-1913,1913,,1913,https://uploads6.wikiart.org/images/franz-marc/the-unfortunte-land-of-tyrol-1913.jpg!Large.jpg,Expressionism,,landscape,animals|countryside|horses,oil|canvas,"Solomon R. Guggenheim Museum, New York City, NY, US",,
https://www.wikiart.org/en/soltan-soltanli/9-2018,2018,,2018,https://uploads8.wikiart.org/00215/images/soltan-soltanli/9-2018.jpg!Large.jpg,Magic Realism,,genre painting,Wind instrument|Flautist|Woodwind instrument,,,,
https://www.wikiart.org/en/vajda-lajos/vajda-lajos-madonna-torso-and-jewish-egg-motif-1937-ink-on-papr-63-3x44-6cm-1937,1937,,1937,https://uploads8.wikiart.org/00389/images/vajda-lajos/vajda-lajos-madonna-torso-and-jewish-egg-motif-1937-ink-on-papr-63-3x44-6cm.JPG!Large.JPG,,,,,,,,
https://www.wikiart.org/en/vincent-van-gogh/carpenter-s-workshop-seen-from-the-artist-s-studio-1882,1882,Haag / Den Haag / La Haye / The Hague,"1882|1882; Haag / Den Haag / La Haye / The Hague, Netherlands|Haag / Den Haag / La Haye / The Hague",https://uploads1.wikiart.org/images/vincent-van-gogh/carpenter-s-workshop-seen-from-the-artist-s-studio-1882(1).jpg!Large.jpg,Realism,,cityscape,factories-and-plants|handwork|yards,watercolor|paper,"Kröller-Müller Museum, Otterlo, Netherlands",,
https://www.wikiart.org/en/vincent-van-gogh/the-courtyard-of-the-hospital-in-arles-1889,1889,,1889; France|1889,https://uploads4.wikiart.org/images/vincent-van-gogh/the-courtyard-of-the-hospital-in-arles-1889.jpg!Large.jpg,Post-Impressionism,,cityscape,hospitals-and-pharmacies|gardens-and-parks|Tree,oil|canvas,"Oskar Reinhart Foundation, Winterthur, Switzerland",,
https://www.wikiart.org/en/winslow-homer/the-lookout-alls-well-1896,1896,,1896|1896; United States,https://uploads6.wikiart.org/00282/images/winslow-homer/sc214097.jpg!Large.jpg,Realism,,marina,Ship,oil|canvas,"Museum of Fine Arts (MFA), Boston, MA, US",,
https://www.wikiart.org/en/theo-van-rysselberghe/sunset-1916,1916,,1916,https://uploads4.wikiart.org/images/theo-van-rysselberghe/sunset-1916.jpg!Large.jpg,Post-Impressionism|Neo-Impressionism,,landscape,sunrise-and-sunset|seas-and-oceans|mountains|Tree|Sky|Woody plant|Plant,oil|canvas,Private Collection,,
https://www.wikiart.org/en/thomas-eakins/portrait-of-john-mclure-hamilton-1895,1895,,1895,https://uploads3.wikiart.org/images/thomas-eakins/portrait-of-john-mclure-hamilton-1895.jpg,Realism,,portrait,female-portraits|Gentleman|Standing|Male|Human,oil|canvas,,,
https://www.wikiart.org/en/maria-primachenko/corncob-horse-in-outer-space-1978,1978,,1978,https://uploads3.wikiart.org/images/maria-prymachenko/corncob-horse-in-outer-space-1978.jpg,Naïve Art (Primitivism),,animal painting,animals|horses|Flower|Textile,gouache|paper,,,
https://www.wikiart.org/en/konstantin-yuon/winter-landscape-with-horse-drawn-sleigh-1915,1915,,1915,https://uploads5.wikiart.org/images/konstantin-yuon/winter-landscape-with-horse-drawn-sleigh-1915.jpg!Large.jpg,Impressionism,,landscape,winter|countryside|snow-and-blizzard|Snow|Sled dog|Canidae,oil|canvas,,,
https://www.wikiart.org/en/adriana-varejao/varal-1993,1993,,1993|1993; Brazil,https://uploads7.wikiart.org/00335/images/adriana-varejao/varal-adraian.jpg,Postcolonial art,,figurative,,oil,,,
https://www.wikiart.org/en/blek-le-rat/resist-2004,2004,,2004,https://uploads2.wikiart.org/images/blek-le-rat/resist-2004.jpg,Street art,,figurative,,stencil,,,
https://www.wikiart.org/en/carl-spitzweg/the-flute-recital-1860,1860,,1860|1860; Germany,https://uploads7.wikiart.org/images/carl-spitzweg/the-flute-recital-1860.jpg!Large.jpg,Biedermeier,,genre painting,couples|Mythology,oil|canvas,"Wallraf-Richartz Museum, Cologne, Germany",,
https://www.wikiart.org/en/honore-daumier/the-refugees,,,,https://uploads7.wikiart.org/images/honore-daumier/the-refugees.jpg!Large.jpg,Romanticism,,genre painting,group-portraits|refugees,oil|wood,,,
https://www.wikiart.org/en/vincent-van-gogh/haystacks-near-a-farm-1888-1,1888,"Arles, Bouches-du-Rhône","1888|1888; Arles, Bouches-du-Rhône, France|Arles, Bouches-du-Rhône",https://uploads0.wikiart.org/images/vincent-van-gogh/haystacks-near-a-farm-1888-1(1).jpg,Post-Impressionism,,sketch and study,countryside|fields-and-plains|Tree,ink|paper,,,
https://www.wikiart.org/en/edouard-manet/nana-1877,1877,Paris,"1877|Paris|1877; Paris, France",https://uploads3.wikiart.org/images/edouard-manet/nana-1877.jpg!Large.jpg,Impressionism,,portrait,female-portraits|women-and-mirrors|Lady,oil|canvas,"Kunsthalle Hamburg, Hamburg, Germany",,
https://www.wikiart.org/en/paula-modersohn-becker/seated-child-in-an-armchair-1902,1902,,1902,https://uploads8.wikiart.org/images/paula-modersohn-becker/seated-child-in-an-armchair-1902.jpg!Large.jpg,Expressionism,,sketch and study,children portraits|Sketch|Nose,coal,,,
https://www.wikiart.org/en/jean-baptiste-vanmour/the-grand-visor-crosses-the-atmeydani-hippodrome-1737,1737,,1737,https://uploads8.wikiart.org/00296/images/jean-baptiste-vanmour/de-grootvizier-steekt-de-atmeydan-hippodroom-over-rijksmuseum-sk-a-1998.jpeg!Large.jpeg,Orientalism|Baroque,,genre painting|cityscape,Sky,oil|canvas,"Rijksmuseum, Amsterdam, Netherlands",,
https://www.wikiart.org/en/jeffrey-smart/rooftops-1969,1969,,1969,https://uploads3.wikiart.org/00207/images/jeffrey-smart/rooftops-1969.jpg!Large.jpg,Contemporary Realism,,cityscape,Ceiling|Line,,"National Gallery of Victoria (NGV), Melbourne, Australia",,
https://www.wikiart.org/en/nemanja-vuckovic/south-fruit-2019,2019,,2019,https://uploads3.wikiart.org/00300/images/nemanja-vuckovic/1.jpg!Large.jpg,Abstract Expressionism,The inner state of mind,abstract,,oil,,Life,Yellow
https://www.wikiart.org/en/eyvind-earle/autumn-leaves-1982,1982,,1982|1982; United States,https://uploads2.wikiart.org/images/eyvind-earle/autumn-leaves-1982.jpg!Large.jpg,Magic Realism,,landscape,autumn|forests-and-trees|Tree|Branch|Plant|Organism,,,,
https://www.wikiart.org/en/currier-and-ives/the-celebrated-four-in-hand-stallion-team-1857,1857,,1857,https://uploads6.wikiart.org/images/currier-and-ives/the-celebrated-four-in-hand-stallion-team-1857.jpg,Romanticism,Horse Racing,genre painting,Horse|Horse and buggy|Horse harness|Carriage|Coachman|Horse trainer|Vehicle|Rein,,,,
https://www.wikiart.org/en/piero-manzoni/thumbprint-1960,1960,,1960,https://uploads8.wikiart.org/images/piero-manzoni/thumbprint-1960.jpg,Conceptual Art,,figurative,Picture frame|Circle,,,,
https://www.wikiart.org/en/georges-rochegrosse/incendie-de-persepolis-1890,1890,,1890,https://uploads7.wikiart.org/00316/images/georges-rochegrosse/georges-antoine-rochegrosse-incendie-de-persepolis-1890.jpg!Large.jpg,Art Nouveau (Modern),,history painting,,,,,
https://www.wikiart.org/en/georges-ribemont-dessaignes/untitled-sun-face,,,,https://uploads6.wikiart.org/images/georges-ribemont-dessaignes/untitled-sun-face.jpg,Surrealism,,symbolic painting,Sky,,,,
https://www.wikiart.org/en/paul-mathiopoulos/seated-girl,,,,https://uploads0.wikiart.org/images/paul-mathiopoulos/seated-girl.jpg!Large.jpg,Art Nouveau (Modern),,portrait,,,,,
https://www.wikiart.org/en/vasily-polenov/the-ruins-of-tiberias,1883,,1883,https://uploads7.wikiart.org/images/vasily-polenov/the-ruins-of-tiberias.jpg!Large.jpg,Realism,,landscape,ruins-and-columns|cliffs-and-rocks|Rock,,,,
https://www.wikiart.org/en/matthew-smith/sunflowers-1919,1919,,1919,https://uploads7.wikiart.org/00229/images/matthew-smith/sunflowers-1919.jpg!Large.jpg,Post-Impressionism,,flower painting,Flower|Plant,,,,
https://www.wikiart.org/en/pablo-picasso/las-meninas-velazquez-1957-6,1957,,1957,https://uploads4.wikiart.org/images/pablo-picasso/las-meninas-velazquez-1957-6.jpg!Large.jpg,Surrealism|Naïve Art (Primitivism),,genre painting,famous-people|family-portraits|group-portraits|Las Meninas,,,,Later Years
https://www.wikiart.org/en/peter-max/american-500-sunset,,,,https://uploads8.wikiart.org/images/peter-max/american-500-sunset.jpg,Pop Art,,marina,Water,,,,
https://www.wikiart.org/en/wassily-kandinsky/interior-my-dining-room-1909,1909,Munich / Monaco,"Munich / Monaco|1909; Munich / Monaco, Germany|1909",https://uploads8.wikiart.org/images/wassily-kandinsky/interior-my-dining-room-1909.jpg!Large.jpg,Expressionism,,interior,furniture-and-decoration|doors-and-windows|floor-and-ceiling|dining rooms|Room,oil|cardboard,"Lenbachhaus, Munich, Germany",,
https://www.wikiart.org/en/friedel-dzubas/moonhunt-1958,1958,,1958,https://uploads8.wikiart.org/images/friedel-dzubas/moonhunt-1958.jpg!Large.jpg,Abstract Expressionism,,abstract,,,,,
https://www.wikiart.org/en/adolf-eberle/a-bedtime-story-1869,1869,,1869,https://uploads2.wikiart.org/00333/images/adolf-eberle/adolf-eberle-a-bedtime-story.jpg!Large.jpg,Realism,,genre painting,Bedtime|reading-and-writing|Reading,oil|panel,Private Collection,,
https://www.wikiart.org/en/mary-corse/untitled-1966,1966,,1966,https://uploads3.wikiart.org/images/mary-corse/untitled-1966.jpg,Light and Space,,abstract,Rectangle,,,,
https://www.wikiart.org/en/m-c-escher/mumified-frog,1946,,1946,https://uploads4.wikiart.org/images/m-c-escher/mumified-frog.jpg!Large.jpg,Realism,,still life,frogs|mummies|Sketch,,,,
https://www.wikiart.org/en/jean-auguste-dominique-ingres/man-draped-standing,,,,https://uploads2.wikiart.org/images/jean-auguste-dominique-ingres/man-draped-standing.jpg!Large.jpg,Neoclassicism,,portrait,male-portraits|Grass family,,,,
https://www.wikiart.org/en/helen-frankenthaler/harvest-1976,1976,,1976,https://uploads2.wikiart.org/images/helen-frankenthaler/harvest-1976.jpg,Lyrical Abstraction|Abstract Expressionism,,abstract,Orange,,,,
https://www.wikiart.org/en/george-frederick-watts/happy-warrior,,,,https://uploads1.wikiart.org/images/george-frederick-watts/happy-warrior(1).jpg!Large.jpg,Symbolism,,genre painting,male-portraits|female-portraits|knights-and-warriors,,,,
https://www.wikiart.org/en/georges-seurat/study-for-bathers-at-asnieres-1883,1883,,1883; France|1883,https://uploads1.wikiart.org/images/georges-seurat/study-for-bathers-at-asnieres-1883.jpg,Impressionism,,genre painting,games-and-sport|France|Asnieres|Water,oil|wood,"Musée d'Orsay, Paris, France",,
https://www.wikiart.org/en/barnett-newman/fifth-station-1960,1962,,1962,https://uploads3.wikiart.org/00202/images/barnett-newman/stations-of-the-cross-fifth-station-1962.jpg,Color Field Painting,The Stations of the Cross: Lema Sabachthani. 1958-1966,abstract,,,,,
https://www.wikiart.org/en/charles-hinman/intersection-1965,1965,,1965,https://uploads2.wikiart.org/images/charles-hinman/intersection-1965.jpg,Hard Edge Painting|Op Art,,installation,Origami,,,,
