url,Create Date,Create Location,Date,image_url,Style,Period,Genre,Media,Location,tags,Series,Theme
https://www.wikiart.org/en/l-s-lowry/meeting-point-1965,1965,,1965,https://uploads1.wikiart.org/00169/images/l-s-lowry/meeting-point-1965.jpg!Large.jpg,Naïve Art (Primitivism),,genre painting,,,,,
https://www.wikiart.org/en/hans-hofmann/little-cherry-1965,1965,,1965,https://uploads1.wikiart.org/images/hans-hofmann/little-cherry-1965.jpg,Abstract Expressionism,,abstract,oil,,,,
https://www.wikiart.org/en/akkitham-narayanan/a-print-from-saundarya-lahiri-1974,1974,,1974,https://uploads5.wikiart.org/images/akkitham-narayanan/a-print-from-saundarya-lahiri-1974.jpg,Abstract Art,,abstract,,,,,
https://www.wikiart.org/en/jean-dupas/the-judgement-of-paris-1923,1923,,1923,https://uploads1.wikiart.org/00452/images/jean-dupas/42-medium.jpg!Large.jpg,Art Deco,,mythological painting,,,,,
https://www.wikiart.org/en/man-ray/electro-magie,1972,,1972,https://uploads1.wikiart.org/images/man-ray/electro-magie.jpg!Large.jpg,Cubism,,still life,etching|aquatint,,Botany,,
https://www.wikiart.org/en/filippo-indoni/peasants-at-the-temple-of-vesta,,,,https://uploads0.wikiart.org/00362/images/filippo-indoni/2004-rma-02448-0138-000-080514.jpg!Large.jpg,Romanticism,,genre painting,cardboard|watercolor,,Ciociaro Costume,,Contemporary scenes
https://www.wikiart.org/en/william-adolphe-bouguereau/young-girl-sewing,,,,https://uploads6.wikiart.org/00340/images/william-adolphe-bouguereau/young-girl-sewing.jpg!Large.jpg,Academicism,,genre painting,oil|canvas,,,,
https://www.wikiart.org/en/august-von-pettenkofen/hungarian-shepherd-1880,1880,,1880,https://uploads6.wikiart.org/00345/images/august-von-pettenkofen/august-von-pettenkofen-ungarischer-schafhirte-3783-kunsthistorisches-museum.jpg!Large.jpg,Realism,,genre painting,oil,"Belvedere, Vienna, Austria",,,
https://www.wikiart.org/en/norval-morrisseau/family-feeling,,,,https://uploads2.wikiart.org/images/norval-morrisseau/family-feeling.jpg,Naïve Art (Primitivism),,symbolic painting,,,Organism,,
https://www.wikiart.org/en/william-orpen/sir-william-meff-lord-provost-of-aberdeen-1925,1925,,1925,https://uploads4.wikiart.org/images/william-orpen/sir-william-meff-lord-provost-of-aberdeen-1925.jpg!Large.jpg,Post-Impressionism,,portrait,,,Monarch,,
https://www.wikiart.org/en/bela-czobel/czobel-bela-lany-arckep,,,,https://uploads6.wikiart.org/00444/images/bela-czobel/cz-bel-b-la-l-ny-arck-p.JPG!Large.JPG,,,portrait,,,,,
https://www.wikiart.org/en/emily-carr/above-the-trees-1939,1939,,1939|1939; Canada,https://uploads1.wikiart.org/images/emily-carr/above-the-trees-1939.jpg,Post-Impressionism,,cloudscape|landscape,,,Sky|Water,,
https://www.wikiart.org/en/ivan-bilibin/illustration-for-the-tale-of-prince-ivan-the-firebird-and-the-grey-wolf-1899-5,1899,,1899,https://uploads8.wikiart.org/images/ivan-bilibin/illustration-for-the-tale-of-prince-ivan-the-firebird-and-the-grey-wolf-1899-5.jpg!Large.jpg,Art Nouveau (Modern),,illustration,,,animals|fictional-characters|Slavic-mythology|Ivan-Tsarevich|Tale-of-Ivan-Tsarevich|The-Firebird-and-the-Grey-Wolf|wolves|Text,"Tale of Ivan Tsarevich, The Firebird and the Grey Wolf",
https://www.wikiart.org/en/paul-gauguin/flowers-of-france-1891,1891,,1891; French Polynesia|1891,https://uploads5.wikiart.org/images/paul-gauguin/flowers-of-france-1891.jpg,Cloisonnism,1st Tahiti period,genre painting,oil|canvas,"Pushkin Museum, Moscow, Russia",flowers-and-plants|couples|Flower|Plant|Bouquet,,
https://www.wikiart.org/en/anton-melbye/le-pont-neuf-daguerreotype-1848,1848,,1848,https://uploads5.wikiart.org/images/anton-melbye/le-pont-neuf-daguerreotype-1848.jpg,Realism,,photo,,,Viaduct|Holy places|Bridge|Arch|History,,
https://www.wikiart.org/en/milton-avery/robed-nude-1960,1960,,1960,https://uploads8.wikiart.org/images/milton-avery/robed-nude-1960.jpg!Large.jpg,Expressionism,,nude painting (nu),,,,,
https://www.wikiart.org/en/thomas-hirschhorn/europa-1999,1999,,1999,https://uploads0.wikiart.org/images/thomas-hirschhorn/europa-1999.jpg!Large.jpg,Conceptual Art,,installation,,,,,
https://www.wikiart.org/en/jean-metzinger/table-by-a-window-1917,1917,,1917,https://uploads8.wikiart.org/images/jean-metzinger/table-by-a-window-1917.jpg!Large.jpg,Cubism,,still life,,,,,
https://www.wikiart.org/en/pierre-auguste-renoir/bathers-on-the-banks-of-the-thone-in-avignon-1910,1910,,1910,https://uploads6.wikiart.org/images/pierre-auguste-renoir/bathers-on-the-banks-of-the-thone-in-avignon-1910.jpg!Large.jpg,Impressionism,Later Years,cityscape,oil|canvas,Private Collection,Sky|City,,
https://www.wikiart.org/en/august-von-pettenkofen/hungarian-market,,,,https://uploads6.wikiart.org/00332/images/august-von-pettenkofen/august-von-pettenkofen-ungarischer-markt.jpg!Large.jpg,Realism,,genre painting,oil|canvas,Private Collection,,Market scenes,
https://www.wikiart.org/en/vasily-vereshchagin/soldiers-in-the-snow-1878,1878,,1878,https://uploads7.wikiart.org/images/vasily-vereshchagin/soldiers-in-the-snow-1878.jpg!Large.jpg,Realism,,genre painting,,,male-portraits|snow-and-blizzard|military-and-soldiers|Soldier,,
https://www.wikiart.org/en/avigdor-arikha/canadian-envelope-1977,1977,,1977,https://uploads7.wikiart.org/images/avigdor-arikha/canadian-envelope-1977.jpg,Contemporary Realism,,still life,,,,,
https://www.wikiart.org/en/roderic-oconor/tate-tate-t00133-10-001still-life-with-bottles-1892,1892,,1892,https://uploads4.wikiart.org/00283/images/roderic-oconor/tate-tate-t00133-10-001.jpg!Large.jpg,Post-Impressionism,,still life,oil,"Tate Britain, London, UK",Bottle|Glass bottle|Wine bottle|Still life photography,,
https://www.wikiart.org/en/luc-tuymans/petrus-paulus-1998,1998,,1998; Belgium|1998,https://uploads1.wikiart.org/images/luc-tuymans/petrus-paulus-1998.jpg!Large.jpg,New European Painting,,religious painting,oil|canvas,,allegories-and-symbols|St.-Peter|St.-Paul|Gentleman|Male,,
https://www.wikiart.org/en/alekos-kontopoulos/still-life-1956,1956,,1956,https://uploads5.wikiart.org/images/alekos-kontopoulos/still-life-1956.jpg!Large.jpg,Cubism,,still life,,,,,
https://www.wikiart.org/en/jindrich-styrsky/loutkar-1921,1921,,1921,https://uploads4.wikiart.org/00280/images/jindrich-styrsky/jind-ich-tyrsk-loutk-1921-n-rodn-galerie-v-praze.jpg!Large.jpg,Cubism,,portrait,,,,,
https://www.wikiart.org/en/camille-pissarro/foggy-morning-rouen-1896,1896,,1896,https://uploads3.wikiart.org/images/camille-pissarro/foggy-morning-rouen-1896.jpg!Large.jpg,Impressionism,,cityscape,oil|canvas,"Hunterian Museum and Art Gallery, Glasgow, UK",moles-and-embankments|Normandy|Rouen|morning|Vehicle,,
https://www.wikiart.org/en/lisa-yuskavage/studio-2009,2009,,2009,https://uploads2.wikiart.org/00309/images/lisa-yuskavage/studio-2009.jpg!Large.jpg,Kitsch|Fantasy Art,,nude painting (nu)|figurative,,,,,
https://www.wikiart.org/en/vincent-van-gogh/standing-male-nude-seen-from-the-front-2,1886,Paris,"1886|c.1886; Paris, France|Paris",https://uploads1.wikiart.org/images/vincent-van-gogh/standing-male-nude-seen-from-the-front-2.jpg!Large.jpg,Post-Impressionism,,sketch and study,ink|paper,"Van Gogh Museum, Amsterdam, Netherlands",male-nude|Sketch|Male|Figure drawing|Human,,
https://www.wikiart.org/en/frederic-leighton/idyll,1881,,c.1880 - c.1881; United Kingdom|1881,https://uploads3.wikiart.org/images/frederic-leighton/idyll.jpg!Large.jpg,Academicism,,allegorical painting,oil|canvas,Private Collection,allegories-and-symbols|sunrise-and-sunset|leisure-and-sleep|Sky|Love|morning|Romance|Human|summer|Fun|Mythology,,
https://www.wikiart.org/en/william-orpen/soldiers-and-peasants-cassel-1917,1917,,1917,https://uploads0.wikiart.org/images/william-orpen/soldiers-and-peasants-cassel-1917.jpg!Large.jpg,Post-Impressionism,,cityscape,,,,,
https://www.wikiart.org/en/theo-van-rysselberghe/in-the-shade-of-the-pines-1905,1905,,1905,https://uploads5.wikiart.org/images/theo-van-rysselberghe/in-the-shade-of-the-pines-1905.jpg!Large.jpg,Neo-Impressionism,,genre painting,oil|canvas,Private Collection,female-nude|forests-and-trees|leisure-and-sleep|Tree|Woody plant|Plant|Woodland|Branch,,
https://www.wikiart.org/en/hiroshige/103-senju-great-bridge-1857,1857,,1857,https://uploads1.wikiart.org/00301/images/hiroshige/103-senju-great-bridge-1.jpg!Large.jpg,Ukiyo-e,,marina|landscape,woodblock print,,,One Hundred Famous Views of Edo,
https://www.wikiart.org/en/jean-auguste-dominique-ingres/madame-jean-auguste-dominique-ingres-born-madeleine-chapelle-iii,,,,https://uploads2.wikiart.org/images/jean-auguste-dominique-ingres/madame-jean-auguste-dominique-ingres-born-madeleine-chapelle-iii.jpg!Large.jpg,Neoclassicism,,portrait,,Private Collection,female-portraits|Lady|Sketch|Retro style|Sitting,,
https://www.wikiart.org/en/paula-modersohn-becker/composition-sketch-for-seated-old-1898,1898,,1898,https://uploads5.wikiart.org/images/paula-modersohn-becker/composition-sketch-for-seated-old-1898.jpg!Large.jpg,Expressionism,,sketch and study,,,female-portraits|Sketch|Line,,
https://www.wikiart.org/en/robert-henri/the-goat-herder-also-known-as-mexican-boy-1917,1917,,1917,https://uploads3.wikiart.org/images/robert-henri/the-goat-herder-also-known-as-mexican-boy-1917.jpg!Large.jpg,American Realism,,portrait,,,,,
https://www.wikiart.org/en/vyacheslav-nazaruk/illustration-for-the-tale-of-the-dead-princess-and-the-seven-knights-1996-2,1996,,1996,https://uploads1.wikiart.org/00243/images/vyacheslav-nazaruk/16.jpg!Large.jpg,Art Nouveau (Modern),,illustration,,,,,
https://www.wikiart.org/en/joaqu-n-sorolla/the-arrival-of-the-boats-1907,1907,,1907|1907; Spain,https://uploads7.wikiart.org/images/joaquin-sorolla/the-arrival-of-the-boats-1907.jpg!Large.jpg,Impressionism,,genre painting,oil|canvas,,boats-and-ships|Vehicle|Boat,,
https://www.wikiart.org/en/helene-schjerfbeck/my-mother,1909,,1909,https://uploads7.wikiart.org/00437/images/helene-schjerfbeck/1909-my-mother-1909.jpg,,,portrait,,,,,
https://www.wikiart.org/en/ancient-greek-painting/reconstruction-of-thalia-delos-greece--150,150 BC,,150 BC,https://uploads0.wikiart.org/00237/images/ancient-greek-painting/reconstruction-of-thalia-delos-greece-2nd-century-bc.jpg!Large.jpg,Hellenistic,,sculpture,,,Clothing|Pink|Outerwear|Peach|Shoulder,Gods in Color,Polychromy
https://www.wikiart.org/en/karoly-lotz/spring-portrait-of-ilona-lippich-1894,1894,,1894,https://uploads3.wikiart.org/00317/images/karoly-lotz/k-roly-lotz-1833-1904-soring-portrait-of-ilona-lippich-1894.jpg!Large.jpg,Romanticism,,portrait,,,,,
https://www.wikiart.org/en/david-cox/boy-opening-a-gate-for-sheep,,,,https://uploads0.wikiart.org/images/david-cox/boy-opening-a-gate-for-sheep.jpg!Large.jpg,Romanticism,,landscape,,,Tree,,
https://www.wikiart.org/en/tadanori-yokoo/japanese-culture-of-the-postwar-years-1945-1995-1996,1996,,1996,https://uploads1.wikiart.org/images/tadanori-yokoo/japanese-culture-of-the-postwar-years-1945-1995-1996.jpg,,,poster,,,Fictional character,,
https://www.wikiart.org/en/konstantin-korovin/roses-and-violets-1912,1912,,1912,https://uploads3.wikiart.org/images/konstantin-korovin/roses-and-violets-1912.jpg!Large.jpg,Impressionism,,still life,oil|canvas,"Tretyakov Gallery, Moscow, Russia",flowers-and-plants|Still life photography,,
https://www.wikiart.org/en/lawrence-weiner/to-see-and-be-seen-1972,1972,,1972,https://uploads0.wikiart.org/images/lawrence-weiner/to-see-and-be-seen-1972.jpg,Conceptual Art,,figurative,,,Text|Font,,
https://www.wikiart.org/en/henri-laurens/la-guitar-rose-1918,1918,,1918,https://uploads3.wikiart.org/images/henri-laurens/la-guitar-rose-1918.jpg,Cubism,,still life,,,Envelope,,
https://www.wikiart.org/en/desmond-morris/tripod-figure-1960,1960,,1960,https://uploads3.wikiart.org/images/desmond-morris/tripod-figure-1960.jpg,Surrealism,,sculpture,,,,,
https://www.wikiart.org/en/maurice-de-vlaminck/sunset-in-the-forest-of-senoches,,,,https://uploads4.wikiart.org/images/maurice-de-vlaminck/sunset-in-the-forest-of-senoches.jpg,Post-Impressionism,,landscape,,,Tree|Natural environment|Natural landscape|Forest|Woodland,,
https://www.wikiart.org/en/edvard-munch/rosa-meissner-1907,1907,,1907,https://uploads8.wikiart.org/00391/images/edvard-munch/edvard-munch-rosa-meissner.jpeg!Large.jpeg,Expressionism,,portrait,,,,,
https://www.wikiart.org/en/arthur-rackham/the-dwarfs-when-they-came-in-the-evening-found-snowdrop-lying-on-the-ground,,,,https://uploads7.wikiart.org/images/arthur-rackham/the-dwarfs-when-they-came-in-the-evening-found-snowdrop-lying-on-the-ground.jpg!Large.jpg,Art Nouveau (Modern),,illustration,,,,"Snowdrop & Other Tales, by the Brothers Grimm",
https://www.wikiart.org/en/alexander-rodchenko/watches-1923,1923,Moscow,"1923; Moscow, Russian Federation|1923|Moscow",https://uploads3.wikiart.org/images/alexander-rodchenko/watches-1923.jpg!Large.jpg,,,poster,,,Font,,
https://www.wikiart.org/en/edna-andrade/atom-cloud-1958,1958,,1958,https://uploads7.wikiart.org/images/edna-andrade/atom-cloud-1958.jpg,Op Art,,abstract,,,Graphic design,,
https://www.wikiart.org/en/gerolamo-induno/in-the-morning,,,,https://uploads0.wikiart.org/00326/images/gerolamo-induno/in-the-morning-by-gerolamo-induno.jpg!Large.jpg,Romanticism,,genre painting,oil|canvas,,female-portraits|Italian people,,
https://www.wikiart.org/en/conroy-maddox/keeper-of-the-arsenal-1971,1971,,1971,https://uploads1.wikiart.org/images/conroy-maddox/keeper-of-the-arsenal-1971.jpg,Surrealism,,symbolic painting,,,,,
https://www.wikiart.org/en/kazuaki-tanahashi/where-are-we-all-going-i-1997,1997,,1997,https://uploads8.wikiart.org/images/kazuaki-tanahashi/where-are-we-all-going-i-1997.jpg,Lyrical Abstraction,,abstract,,,Water|Sky|Wave,,
https://www.wikiart.org/en/george-luks/two-polo-players,,,,https://uploads8.wikiart.org/images/george-luks/two-polo-players.jpg!Large.jpg,New Realism,,sketch and study,,,,,
https://www.wikiart.org/en/ivan-albright/three-trees-georgia-1969,1969,,1969,https://uploads0.wikiart.org/images/ivan-albright/three-trees-georgia-1969.jpg!Large.jpg,Expressionism,,landscape,,,Tree,,
https://www.wikiart.org/en/marc-chagall/jacob-weeps-over-joseph-s-tunic-1931,1931,Paris,"Paris|1931; Paris, France|1931",https://uploads2.wikiart.org/images/marc-chagall/jacob-weeps-over-joseph-s-tunic-1931.jpg!Large.jpg,Naïve Art (Primitivism),,religious painting,oil|gouache|paper,,Hebrew-Bible|Judaism,,
https://www.wikiart.org/en/alfred-dehodencq/a-dance-for-the-sultan,,,,https://uploads4.wikiart.org/00366/images/alfred-dehodencq/edme-alexis-alfred-dehodencq-a-dance-for-the-sultan.jpg,Orientalism,,genre painting,oil|panel,,,Paintings,
https://www.wikiart.org/en/frederic-leighton/greek-girls-playing-at-ball,,,,https://uploads7.wikiart.org/images/frederic-leighton/greek-girls-playing-at-ball.jpg!Large.jpg,Academicism,,genre painting,,,games-and-toys|Mythology,,
https://www.wikiart.org/en/silvestr-shchedrin/grot-matromanio-na-ostrove-kapri-1827,1827,,1827|1827; Italy,https://uploads5.wikiart.org/00205/images/silvestr-shchedrin/3.jpg!Large.jpg,Romanticism,,landscape,oil|canvas,"Tretyakov Gallery, Moscow, Russia",Arch|Natural arch|Formation|Sky|Rock|Capri,,
https://www.wikiart.org/en/alphonse-mucha/studies-1902-1,1902,,1902,https://uploads0.wikiart.org/images/alphonse-mucha/studies-1902-1.jpg!Large.jpg,Art Nouveau (Modern),,design,gouache,,dishware-and-cutlery|designs-and-sketches|Sketch,,
https://www.wikiart.org/en/bela-czobel/bela-czobel-head-of-boy,,,,https://uploads3.wikiart.org/00413/images/bela-czobel/bela-czobel-head-of-boy.JPG!Large.JPG,,,portrait,,,,,
https://www.wikiart.org/en/sue-coe/transport,,,,https://uploads6.wikiart.org/images/sue-coe/transport.jpg!Large.jpg,Social Realism,,illustration,,,military-and-soldiers|Holy places|Adventure game,,
https://www.wikiart.org/en/maria-fortuny/seated-arab,,,,https://uploads8.wikiart.org/00313/images/maria-fortuny/mariano-fortuny-y-carb-arabe-assis-seated-arab-1873-nga-206767.jpg!Large.jpg,Orientalism,,genre painting,etching,,Sitting,,
https://www.wikiart.org/en/vasily-tropinin/self-portrait-with-brushes-and-a-palette-against-a-window-facing-the-kremlin-1844,1844,,1844,https://uploads5.wikiart.org/images/vasily-tropinin/self-portrait-with-brushes-and-a-palette-against-a-window-facing-the-kremlin-1844.jpg!Large.jpg,Romanticism,,self-portrait,oil|canvas,,male-portraits|famous-people|Sky|Gentleman,,
https://www.wikiart.org/en/valerie-jaudon/east-end-1980,1980,,1980,https://uploads7.wikiart.org/images/valerie-jaudon/east-end-1980.jpg,P&D (Pattern and Decoration),,abstract,,,Pattern|Line|Textile|Rug,,
https://www.wikiart.org/en/alexey-venetsianov/portrait-of-p-v-havskoy,1827,,1827,https://uploads3.wikiart.org/images/alexey-venetsianov/portrait-of-p-v-havskoy.jpg,Realism,,portrait,,,male-portraits|Gentleman,,
https://www.wikiart.org/en/vajda-lajos/vajda-lajos-rajz-montage-onarkeppel-1937,,,,https://uploads8.wikiart.org/00389/images/vajda-lajos/vajda-lajos-rajz-montage-nark-ppel-1937.JPG!Large.JPG,,,,,,,,
https://www.wikiart.org/en/george-washington-lambert/egg-and-cauliflower-1926,1926,,1926,https://uploads3.wikiart.org/images/george-washington-lambert/egg-and-cauliflower-1926.jpg!Large.jpg,Post-Impressionism,,still life,,,Still life photography|Hydrangeaceae|Flower|hydrangea|Cut flowers|Plant,,
https://www.wikiart.org/en/tetyana-yablonska/subject-i,,,,https://uploads5.wikiart.org/00124/images/tetyana-yablonska/subject-i.jpg!Large.jpg,Impressionism,,genre painting,oil|canvas,,,,
https://www.wikiart.org/en/childe-hassam/the-terre-cuite-tea-set-aka-french-tea-garden,1910,,1910,https://uploads3.wikiart.org/images/childe-hassam/the-terre-cuite-tea-set-aka-french-tea-garden.jpg!Large.jpg,Impressionism,,genre painting,,,mealtimes,,
https://www.wikiart.org/en/elizabeth-thompson/galilee-looking-from-near-the-mouth-of-the-jordan-towards-the-mount-of-beatitudes-and-tabor,,,,https://uploads8.wikiart.org/images/elizabeth-thompson/galilee-looking-from-near-the-mouth-of-the-jordan-towards-the-mount-of-beatitudes-and-tabor.jpg,Romanticism,,landscape,,,Tree|Ecoregion,"Letters from the Holy Land, by Elizabeth Butler. 1906",
https://www.wikiart.org/en/carl-haag/portrait-of-a-child,,,,https://uploads2.wikiart.org/00427/images/carl-haag/image.jpg!Large.jpg,Orientalism,,portrait,pencil|watercolor,Private Collection,,,
https://www.wikiart.org/en/theophile-steinlen/l-aisne-devastee-1918-2,1918,,1918,https://uploads4.wikiart.org/images/theophile-steinlen/l-aisne-devastee-1918-2.jpg!Large.jpg,,,poster,,,,,
https://www.wikiart.org/en/dieter-roth/tischmatte-b-ro-hegenheimerstrasse-base-1993-1994,1994,,1994,https://uploads4.wikiart.org/images/dieter-roth/tischmatte-b-ro-hegenheimerstrasse-base-1993-1994.jpg,Neo-Dada,,figurative,,,,,
https://www.wikiart.org/en/ilya-mashkov/still-life-flowers-in-a-vase-with-tray,1910,,1910,https://uploads4.wikiart.org/images/ilya-mashkov/still-life-flowers-in-a-vase-with-tray.jpg!Large.jpg,Fauvism,,still life,oil|canvas,,flowers-and-plants|dishware-and-cutlery|Still life photography,,
https://www.wikiart.org/en/salvador-dali/sponsabo-te-mihi-in-sempiternum-song-of-songs-2-12-1967,1967,,1967,https://uploads4.wikiart.org/images/salvador-dali/sponsabo-te-mihi-in-sempiternum-song-of-songs-2-12-1967.jpg!Large.jpg,Abstract Expressionism|Symbolism,Classic Period (1941-1989),religious painting,gouache,,,The Biblia Sacra,
https://www.wikiart.org/en/joan-brull/nena-1896,1896,,1896,https://uploads8.wikiart.org/00313/images/joan-brull/nena-joan-brull-i-vinyoles-1863-1912-0.jpg!Large.jpg,Art Nouveau (Modern)|Symbolism,,portrait,,,Face|Hair|Head|Beauty|Lip|Iris,,
https://www.wikiart.org/en/odilon-redon/mysterious-head,,,,https://uploads8.wikiart.org/images/odilon-redon/mysterious-head.jpg!Large.jpg,Symbolism,,portrait,oil|panel,Private Collection,allegories-and-symbols|male-portraits|Head,,
https://www.wikiart.org/en/mario-tozzi/dopo-il-bagno-1922,1922,,1922,https://uploads0.wikiart.org/images/mario-tozzi/dopo-il-bagno-1922.jpg,,,nude painting (nu),,,Mythology,,
https://www.wikiart.org/en/william-merritt-chase/woman-in-kimono-holding-a-japanese-fan,,,,https://uploads4.wikiart.org/images/william-merritt-chase/woman-in-kimono-holding-a-japanese-fan.jpg!Large.jpg,Impressionism|Japonism,,genre painting,oil|canvas,,female-portraits,,
https://www.wikiart.org/en/pierre-puvis-de-chavannes/the-poor-fisherman-1,,,,https://uploads8.wikiart.org/images/pierre-puvis-de-chavannes/the-poor-fisherman-1.jpg!Large.jpg,Symbolism,,genre painting,,"National Museum of Western Art, Tokyo, Japan",fishing,,
https://www.wikiart.org/en/ilya-repin/the-surgeon-e-pavlov-in-the-operating-theater-1888,1888,,1888,https://uploads5.wikiart.org/images/ilya-repin/the-surgeon-e-pavlov-in-the-operating-theater-1888.jpg!Large.jpg,Realism,,genre painting,oil|cardboard,"Tretyakov Gallery, Moscow, Russia",Event,,
https://www.wikiart.org/en/khimich-yuriy-ivanovich/sofiya-kiyivska-interier-1956,1959,,1959|1959; Ukraine,https://uploads7.wikiart.org/00200/images/khimich-yuriy-ivanovich/mg-2035.jpg!Large.jpg,Realism,,interior,watercolor,,Holy places|Arch|Medieval architecture|Building,,
https://www.wikiart.org/en/henri-matisse/nude-standing-in-front-of-the-fireplace-1936,1936,,1936,https://uploads1.wikiart.org/00134/images/henri-matisse/nude-standing-in-front-of-the-fireplace-1936.jpg!Large.jpg,Fauvism,,nude painting (nu),,,,,
https://www.wikiart.org/en/edgar-degas/mary-cassatt-at-the-louvre,1880,,1880,https://uploads0.wikiart.org/images/edgar-degas/mary-cassatt-at-the-louvre.jpg!Large.jpg,Impressionism,,genre painting,pastel,Private Collection,1880s paintings from France|Painter|Museum,,
https://www.wikiart.org/en/gazmend-freitag/majlinda,2010,,2010; Austria|2010,https://uploads1.wikiart.org/00319/images/gazmend-freitag/majlinda.JPG!Large.JPG,Contemporary Realism,,figurative,oil|canvas,,girls,,
https://www.wikiart.org/en/peter-max/untitled-bob-dylan-1967,1967,,1967,https://uploads3.wikiart.org/images/peter-max/untitled-bob-dylan-1967.jpg,Pop Art,,portrait,,,Circle,,
https://www.wikiart.org/en/ivan-albright/alicia-s-azaleas-on-st-mary-s-river,1962,,1962,https://uploads2.wikiart.org/images/ivan-albright/alicia-s-azaleas-on-st-mary-s-river.jpg!Large.jpg,Impressionism,,landscape,,,Flower|Plant|Shrub|Botany|spring|Tree,,
https://www.wikiart.org/en/wassily-kandinsky/small-worlds-iv-1922,1922,,1922|1922; Germany,https://uploads0.wikiart.org/images/wassily-kandinsky/small-worlds-iv-1922.jpg!Large.jpg,Abstract Art,,abstract,lithography|paper,,Graphic design|Clock,,
https://www.wikiart.org/en/marc-chagall/before-the-death-blind-isaac-bless-his-second-son-jacob-rebecca-told-him-to-make-it-for-his-1956,1956,,1956; France|1956,https://uploads7.wikiart.org/images/marc-chagall/before-the-death-blind-isaac-bless-his-second-son-jacob-rebecca-told-him-to-make-it-for-his-1956.jpg,Naïve Art (Primitivism),,religious painting,etching|paper,,Isaac|Hebrew-Bible|Judaism|Tree,Etchings for the Bible (1930-1939; 1952-1956),
https://www.wikiart.org/en/robert-g-harris/too-late-to-change-the-saturday-evening-post-story-illustration-august-19-1950-1950,1950,,1950,https://uploads7.wikiart.org/images/robert-g-harris/too-late-to-change-the-saturday-evening-post-story-illustration-august-19-1950-1950.jpg!Large.jpg,Poster Art Realism,,illustration,,,Flower|Plant,,
https://www.wikiart.org/en/mimi-parent/la-chouette-1991,1991,,1991,https://uploads7.wikiart.org/images/mimi-parent/la-chouette-1991.jpg,Surrealism,,symbolic painting,,,Picture frame|Tree,,
https://www.wikiart.org/en/j-e-h-macdonald/early-morning-rocky-mountains,,,,https://uploads6.wikiart.org/images/j-e-h-macdonald/early-morning-rocky-mountains.jpg,Art Nouveau (Modern)|Symbolism,,landscape,,,Mountainous landforms|Mountain|Sky,,
https://www.wikiart.org/en/john-hoyland/orange-pink-green-1971,1971,,1971,https://uploads6.wikiart.org/images/john-hoyland/orange-pink-green-1971.jpg!Large.jpg,Lyrical Abstraction,,abstract,,,Pink,,
https://www.wikiart.org/en/fyodor-vasilyev/illumination-in-st-petersburg,1869,,1869,https://uploads7.wikiart.org/images/fyodor-vasilyev/illumination-in-st-petersburg.jpg!Large.jpg,Realism,,cityscape,oil|canvas,"Tretyakov Gallery, Moscow, Russia",streets-and-squares|houses-and-buildings|twilight-and-night|St.-Petersburg|Russia|Sky|City|World|Atmosphere,,
https://www.wikiart.org/en/fernando-botero/self-portrait-as-velasquez,1986,,1986,https://uploads4.wikiart.org/images/fernando-botero/self-portrait-as-velasquez.jpg!Large.jpg,Naïve Art (Primitivism),,self-portrait,,,male-portraits|famous-people|Gentleman,,
https://www.wikiart.org/en/john-singer-sargent/la-biancheria-1910,1910,,1910,https://uploads0.wikiart.org/images/john-singer-sargent/la-biancheria-1910.jpg!Large.jpg,Impressionism,,genre painting,watercolor,,clothing-and-textile|forests-and-trees|Tree|Canoe birch|Woody plant|Plant,,
https://www.wikiart.org/en/edward-hopper/new-york-restaurant,1922,,1922,https://uploads3.wikiart.org/images/edward-hopper/new-york-restaurant.jpg,New Realism,,genre painting,oil|canvas,,theatres,,
https://www.wikiart.org/en/boris-kustodiev/peoples-of-the-ussr-before-and-now-old-and-new-life-in-central-asia-1926,1926,,1926,https://uploads5.wikiart.org/images/boris-kustodiev/peoples-of-the-ussr-before-and-now-old-and-new-life-in-central-asia-1926.jpg!Large.jpg,Socialist Realism,,poster,,,allegories-and-symbols|time-and-age|posters-and-advertisements,,
https://www.wikiart.org/en/arthur-rackham/husdan-recognizes-his-master,,,,https://uploads5.wikiart.org/images/arthur-rackham/husdan-recognizes-his-master.jpg!Large.jpg,Art Nouveau (Modern),,illustration,,,fashion|Victorian fashion,"The Legends of King Arthur and the Knights of the Round Table, by Nelly Montijn-De Fouw",
https://www.wikiart.org/en/ferdinand-georg-waldm-ller/the-request-of-the-child-the-old-chest-1860,1860,,1860,https://uploads5.wikiart.org/images/ferdinand-georg-waldm-ller/the-request-of-the-child-the-old-chest-1860.jpg!Large.jpg,Romanticism,,genre painting,,,Room,,
https://www.wikiart.org/en/neil-welliver/untitled-two-figures-with-lilies,1967,,1967,https://uploads7.wikiart.org/images/neil-welliver/untitled-two-figures-with-lilies.jpg,Contemporary Realism,,nude painting (nu),oil|paper,"Alexandre Gallery, New York CIty, NY, US",female-nude,,
https://www.wikiart.org/en/eric-gill/sculpture-for-broadcasting-house-london,,,,https://uploads0.wikiart.org/00127/images/eric-gill/sculpture-for-broadcasting-house-london.jpg!Large.jpg,Art Deco,,sculpture,,,Classical sculpture|Stone carving|Relief|Carving|Statue|Mythology,,
