url,Create Date,Create Location,Style,image_url,Genre,tags,Date,Media,Location,Series,Period,Theme
https://www.wikiart.org/en/candido-portinari/mulher-com-filho-morto,,,Expressionism,https://uploads2.wikiart.org/images/candido-portinari/mulher-com-filho-morto.jpg!Large.jpg,genre painting,,,,,,,
https://www.wikiart.org/en/pierre-auguste-renoir/portrait-of-henry-bernstein,,,Realism,https://uploads2.wikiart.org/images/pierre-auguste-renoir/portrait-of-henry-bernstein.jpg!Large.jpg,portrait,Gentleman|Male,,,,,,
https://www.wikiart.org/en/john-constable/view-of-highgate-from-hampstead-heath,1834,,Romanticism,https://uploads5.wikiart.org/images/john-constable/view-of-highgate-from-hampstead-heath.jpg!Large.jpg,landscape,countryside|forests-and-trees|Sky|Tree|Evening,1834|c.1834; United Kingdom,cardboard|oil,"Pushkin Museum, Moscow, Russia",,,
https://www.wikiart.org/en/jean-leon-gerome/a-soul-taken-away-by-an-angel-1853,1853,,Academicism,https://uploads4.wikiart.org/images/jean-leon-gerome/a-soul-taken-away-by-an-angel-1853.jpg!Large.jpg,allegorical painting,Picture frame|Angel,1853|1853; France,oil|canvas,,,,
https://www.wikiart.org/en/edgar-degas/red-ballet-skirts,1901,,Impressionism,https://uploads0.wikiart.org/images/edgar-degas/red-ballet-skirts.jpg!Large.jpg,genre painting,Ballet dancer,1901,pastel,"Kelvingrove Art Gallery and Museum, Glasgow, UK",,,
https://www.wikiart.org/en/isaac-israels/piccadilly-circus-london-1915,1915,,Impressionism,https://uploads2.wikiart.org/00326/images/isaac-israels/isaac-israels-piccadilly-circus-c1915.jpg!Large.jpg,cityscape,,1915,drawing,,,,
https://www.wikiart.org/en/alex-katz/upside-down-ada,,,Pop Art,https://uploads5.wikiart.org/images/alex-katz/upside-down-ada.jpg!Large.jpg,portrait,female-portraits,,,,,,
https://www.wikiart.org/en/richard-serra/torqued-ellipses,,,Minimalism,https://uploads0.wikiart.org/images/richard-serra/torqued-ellipses.jpg,installation,Brown|Table,,,,,,
https://www.wikiart.org/en/nyoman-masriadi/man-from-bantul-2000,2000,,Neo-Expressionism,https://uploads6.wikiart.org/images/nyoman-masriadi/man-from-bantul-2000.jpg,portrait,Boxing,2000,,,,,
https://www.wikiart.org/en/inigo-manglano-ovalle/random-sky-in-collaboration-with-mark-hereld-and-rick-gribenas-2006,2006,,Kinetic Art|Neo-Geo,https://uploads5.wikiart.org/images/inigo-manglano-ovalle/random-sky-in-collaboration-with-mark-hereld-and-rick-gribenas-2006.jpg,installation,Car|Vehicle|Transport,2006,,,,,
https://www.wikiart.org/en/christopher-wood/fishermen-and-boats-1929,1929,,Post-Impressionism,https://uploads3.wikiart.org/images/christopher-wood/fishermen-and-boats-1929.jpg!Large.jpg,sketch and study,Sketch|Line,1929,,,,,
https://www.wikiart.org/en/john-atkinson-grimshaw/old-chelsea,,,Impressionism,https://uploads4.wikiart.org/images/john-atkinson-grimshaw/old-chelsea.jpg,cityscape,streets-and-squares|houses-and-buildings|rain-and-fog|Town|City|Sky|Urban area,,,,,,
https://www.wikiart.org/en/norman-rockwell/baseball-vs-progress,1954,,Regionalism,https://uploads6.wikiart.org/images/norman-rockwell/baseball-vs-progress.jpg,genre painting,group-portraits,1954,,,,,
https://www.wikiart.org/en/artus-scheiner/illustration-for-oidipus-1920,1920,,Art Nouveau (Modern),https://uploads0.wikiart.org/00243/images/artus-scheiner/3507711904-b5063e17d6-o.jpg!Large.jpg,illustration,,1920,,,,,
https://www.wikiart.org/en/william-merritt-chase/at-the-seaside,1892,,Impressionism,https://uploads7.wikiart.org/images/william-merritt-chase/at-the-seaside.jpg!Large.jpg,genre painting,seas-and-oceans|Sky,1892,,,,,
https://www.wikiart.org/en/helen-frankenthaler/blue-form-in-a-scene-1961,1961,,Abstract Expressionism,https://uploads6.wikiart.org/images/helen-frankenthaler/blue-form-in-a-scene-1961.jpg,abstract,,1961,oil,Private Collection,,,
https://www.wikiart.org/en/edgar-degas/scene-of-war-in-the-middle-ages-1865,1865,,Neoclassicism,https://uploads1.wikiart.org/images/edgar-degas/scene-of-war-in-the-middle-ages-1865.jpg!Large.jpg,history painting,Middle ages,1865,oil|canvas,"Musée d'Orsay, Paris, France",,,
https://www.wikiart.org/en/pierre-roy/untitled,,,Magic Realism,https://uploads7.wikiart.org/images/pierre-roy/untitled.jpg,still life,,,,,,,
https://www.wikiart.org/en/john-james-audubon/plate-58-hermit-thrush,,,Naturalism,https://uploads3.wikiart.org/images/john-james-audubon/plate-58-hermit-thrush.jpg!Large.jpg,illustration,Botany,,,,Birds of America 1827-1838,,
https://www.wikiart.org/en/heinrich-papin/the-ballad-singer-after-a-drawing-by-josef-lanzedelly-1819,1819,,Romanticism,https://uploads2.wikiart.org/00332/images/heinrich-papin/baenkelsaenger02-1.jpg,genre painting,,1819,lithography,,,,
https://www.wikiart.org/en/theodoros-stamos/infinity-field-1971,1971,,Color Field Painting,https://uploads6.wikiart.org/images/theodoros-stamos/infinity-field-1971.jpg,abstract,Pink|Peach|Orange|Line,1971,,,,,
https://www.wikiart.org/en/carlos-saenz-de-tejada/founding-act-of-the-municipal-savings-bank-of-vitoria-in-1850,,,Expressionism,https://uploads1.wikiart.org/images/carlos-saenz-de-tejada/founding-act-of-the-municipal-savings-bank-of-vitoria-in-1850.jpg!Large.jpg,history painting,ceremonies|Textile,,,,,,
https://www.wikiart.org/en/james-mcneill-whistler/nocturne-blue-and-gold-old-battersea-bridge-1875,1875,,Tonalism,https://uploads6.wikiart.org/images/james-mcneill-whistler/nocturne-blue-and-gold-old-battersea-bridge-1875.jpg!Large.jpg,landscape,boats-and-ships|Cross,1875,oil|canvas,"Tate Britain, London, UK",,,
https://www.wikiart.org/en/francis-a-willey/the-shrieking,,,Contemporary,https://uploads5.wikiart.org/00287/images/francis-a-willey/the-shrieking.jpg!Large.jpg,photo,monochrome|Monochrome photography,,photography,,,,
https://www.wikiart.org/en/rene-magritte/the-idol-1965,1965,,Surrealism,https://uploads1.wikiart.org/images/rene-magritte/the-idol-1965(1).jpg!Large.jpg,symbolic painting,Bird|Wing,1965; Belgium|1965,oil|canvas,Private Collection,,Later Period,
https://www.wikiart.org/en/frederic-leighton/the-syracusan-bride,,,Academicism,https://uploads8.wikiart.org/images/frederic-leighton/the-syracusan-bride.jpg!Large.jpg,genre painting,allegories-and-symbols,,oil|canvas,"Dahesh Museum of Art, New York City, NY, US",,,
https://www.wikiart.org/en/theophile-steinlen/musica-1908,1908,,Art Nouveau (Modern),https://uploads1.wikiart.org/images/theophile-steinlen/musica-1908.jpg!Large.jpg,illustration,Text|Fiction|Fictional character,1908,,,,,
https://www.wikiart.org/en/alexandre-istrati/composition-1983,1983,,Tachisme,https://uploads4.wikiart.org/images/alexandre-istrati/composition-1983.jpg,abstract,Line|Map,1983,,,,,
https://www.wikiart.org/en/tsuguharu-foujita/untitled-2,,,Magic Realism,https://uploads8.wikiart.org/images/tsuguharu-foujita/untitled-2.jpg!Large.jpg,nude painting (nu),Lady|Head|Cat,,,,,,
https://www.wikiart.org/en/robert-rauschenberg/untitled-formerly-titled-collage-with-horse-1957,1957,,Neo-Dada,https://uploads3.wikiart.org/images/robert-rauschenberg/untitled-formerly-titled-collage-with-horse-1957.jpg!Large.jpg,abstract,,1957,,,,,
https://www.wikiart.org/en/roy-lichtenstein/whaam-1963,1963,,Pop Art,https://uploads6.wikiart.org/images/roy-lichtenstein/whaam-1963.jpg,genre painting,battles-and-wars|wrecks-and-crashes|aircrafts|Fictional character|Fiction|Comic book|Comics,1963,canvas|magna,"Tate Modern, London, UK",,,
https://www.wikiart.org/en/yves-tanguy/the-travelling-performers-1926,1926,,Surrealism,https://uploads4.wikiart.org/images/yves-tanguy/the-travelling-performers-1926.jpg!Large.jpg,genre painting,arts-and-crafts|Fun,1926,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/francesco-de-rossi-francesco-salviati/carlo-rimbotti-1548,1548,,Mannerism (Late Renaissance),https://uploads4.wikiart.org/00291/images/francesco-de-rossi-francesco-salviati/francesco-salviati-francesco-de-rossi-carlo-rimbotti-1518-1591-2017-401-metropolitan-museum-of-art.jpg!Large.jpg,portrait,Facial hair|Beard|Chin,1548,,,,,
https://www.wikiart.org/en/rodolfo-arico/untitled-1,,,Minimalism,https://uploads4.wikiart.org/images/rodolfo-arico/untitled-1.jpg!Large.jpg,abstract,Azure|Line|Sky|Rectangle,,,,,,
https://www.wikiart.org/en/alphonse-mucha/woman-in-the-wilderness-1923,1923,,Symbolism|Art Nouveau (Modern),https://uploads8.wikiart.org/00281/images/alphonse-mucha/woman-in-the-wilderness-1923.jpg,genre painting|symbolic painting,Atmosphere,1923,,,,,
https://www.wikiart.org/en/pablo-picasso/woman-sitting-in-an-armchair-1939,1939,,Surrealism,https://uploads0.wikiart.org/images/pablo-picasso/woman-sitting-in-an-armchair-1939.jpg!Large.jpg,portrait,female-portraits,1939,oil|canvas,Private Collection,,Neoclassicist & Surrealist Period,
https://www.wikiart.org/en/ivan-shishkin/old-oak-1866,1866,,Realism,https://uploads6.wikiart.org/images/ivan-shishkin/old-oak-1866.jpg!Large.jpg,landscape,forests-and-trees|cliffs-and-rocks|Tree|Woody plant|Plant|Atmospheric phenomenon|Sky,1866,,,,,
https://www.wikiart.org/en/sam-francis/untitled-l-i48-sfe-015-1984,1984,,Abstract Expressionism,https://uploads.wikiart.org/Content/images/FRAME-600x480.jpg,abstract,Orange,1984,,,,,
https://www.wikiart.org/en/odilon-redon/lady-of-the-flowers,1895,,Symbolism,https://uploads3.wikiart.org/images/odilon-redon/lady-of-the-flowers.jpg!Large.jpg,portrait,female-portraits|Lady|Nose|Cheek,1895,oil|canvas,,,,
https://www.wikiart.org/en/max-beckmann/blindman-s-buff-1945,1945,,Expressionism,https://uploads4.wikiart.org/images/max-beckmann/blindman-s-buff-1945.jpg!Large.jpg,genre painting,group-portraits,1945,oil|canvas,"Minneapolis Institute of Art, Minneapolis, MN, US",,,
https://www.wikiart.org/en/ernst-ludwig-kirchner/reclining-nude-in-a-bathtub-with-pulled-on-legs,1930,,Expressionism,https://uploads4.wikiart.org/images/ernst-ludwig-kirchner/reclining-nude-in-a-bathtub-with-pulled-on-legs.jpg!Large.jpg,nude painting (nu),female-nude|Sketch|Mouth|Organ|Jaw|Eye,1930,chalk,,,,
https://www.wikiart.org/en/cassandre/miniwatt-1931,1931,,Art Deco,https://uploads3.wikiart.org/images/cassandre/miniwatt-1931.jpg!Large.jpg,poster,Font,1931,,,,,
https://www.wikiart.org/en/sam-francis/concert-hall-set-ii-1977,1977,,Abstract Expressionism,https://uploads.wikiart.org/Content/images/FRAME-600x480.jpg,abstract,Window,1977,lithography,,,,
https://www.wikiart.org/en/anders-zorn/midsummer-dance-1903,1903,,Impressionism,https://uploads3.wikiart.org/images/anders-zorn/midsummer-dance-1903.jpg!Large.jpg,genre painting,countryside,1903,oil|canvas,"Nationalmuseum, Stockholm, Sweden",,,
https://www.wikiart.org/en/noguchi-isamu/sail-shape-1928,1928,,Expressionism,https://uploads8.wikiart.org/images/isamu-noguchi/sail-shape-1928.jpg,sculpture,Lighting|Lamp|Light fixture,1928,,,,,
https://www.wikiart.org/en/george-stubbs/snap-with-trainer,,,Romanticism,https://uploads1.wikiart.org/images/george-stubbs/snap-with-trainer.jpg,genre painting,animals|horses|Horse|Stallion|Horse trainer|Mane|Mare,,,,,,
https://www.wikiart.org/en/rudolf-de-crignis/painting-92137-1992,1992,,Minimalism,https://uploads8.wikiart.org/images/rudolf-de-crignis/painting-92137-1992.jpg!Large.jpg,abstract,Rectangle,1992,,,,,
https://www.wikiart.org/en/lisa-yuskavage/couple-in-bed-2017,2017,,Fantasy Art|Kitsch,https://uploads0.wikiart.org/00309/images/lisa-yuskavage/couple-in-bed-2017.jpg!Large.jpg,figurative|nude painting (nu),,2017,,,,,
https://www.wikiart.org/en/josef-kriehuber/peter-orseolo-1828,1828,,Biedermeier,https://uploads6.wikiart.org/00326/images/josef-kriehuber/peter-orseolo-litho-3.jpg!Large.jpg,portrait,,1828,lithography,,Hungarian Kings,,
https://www.wikiart.org/en/john-james-audubon/plate-155-black-throated-blue-warbler,,,Naturalism,https://uploads0.wikiart.org/images/john-james-audubon/plate-155-black-throated-blue-warbler.jpg!Large.jpg,illustration,Botany|Flower|Plant|Pedicel,,,,Birds of America 1827-1838,,
https://www.wikiart.org/en/john-currin/daphna-2019,2019,,,https://uploads5.wikiart.org/00474/images/john-currin/2019daphna.jpg!Large.jpg,,,2019,,,,,
https://www.wikiart.org/en/joan-snyder/oratorio-1997,1997,,Abstract Expressionism,https://uploads4.wikiart.org/images/joan-snyder/oratorio-1997.jpg,figurative,,1997,,,,,
https://www.wikiart.org/en/maurice-de-vlaminck/the-clearing-at-valmondoiis,1912,,Post-Impressionism,https://uploads0.wikiart.org/images/maurice-de-vlaminck/the-clearing-at-valmondoiis.jpg!Large.jpg,landscape,forests-and-trees|Natural environment|Tree|Forest,1912,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/jean-david/biblical-scene,,,Cubism,https://uploads4.wikiart.org/images/jean-david/biblical-scene.jpg,religious painting,,,,,,,
https://www.wikiart.org/en/jean-auguste-dominique-ingres/the-cosimo-andrea-lazzerini-family,1822,,Neoclassicism,https://uploads8.wikiart.org/images/jean-auguste-dominique-ingres/the-cosimo-andrea-lazzerini-family.jpg!Large.jpg,portrait,male-portraits|family-portraits|female-portraits|children portraits|Sketch,1822,,Private Collection,,,
https://www.wikiart.org/en/grazia-varisco/silenzi-2005,2005,,Minimalism,https://uploads7.wikiart.org/images/grazia-varisco/silenzi-2005.jpg!Large.jpg,abstract,Line|Font|Rectangle,2005,,,,,
https://www.wikiart.org/en/byam-shaw/garden-of-kama-1914-0,1914,,Art Nouveau (Modern),https://uploads5.wikiart.org/00188/images/byam-shaw/garden-of-kama-by-byam-shaw02.jpg!Large.jpg,illustration,Textile,1914,,,,,
https://www.wikiart.org/en/john-atkinson-grimshaw/spirit-of-the-night-1879-1,1879,,Romanticism,https://uploads2.wikiart.org/images/john-atkinson-grimshaw/spirit-of-the-night-1879-1.jpg!Large.jpg,symbolic painting,allegories-and-symbols|female-nude|flying|Plant|Organism,1879; United Kingdom|1879,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/lalla-essaydi/bullet-revisited-30-2013,2013,,Contemporary,https://uploads0.wikiart.org/00299/images/lalla-essaydi/bullet-revisited-30.jpg!Large.jpg,photo,Picture frame,2013,photography,,"Bullet Revisited, 2012-2013",,
https://www.wikiart.org/en/christopher-wilmarth/nine-clearings-for-a-standing-man-8-1973,1973,,Minimalism,https://uploads4.wikiart.org/images/christopher-wilmarth/nine-clearings-for-a-standing-man-8-1973.jpg,abstract,Beige,1973,,,,,
https://www.wikiart.org/en/roger-weik/spirit-resonance-2009,2009,Los Angeles,Abstract Expressionism,https://uploads2.wikiart.org/images/roger-weik/spirit-resonance-2009.jpg,abstract,Flesh|Mouth|Human body,"2009; Los Angeles, United States|2009|Los Angeles",,,,,
https://www.wikiart.org/en/erte/alphabet-k,,,Art Deco,https://uploads.wikiart.org/Content/images/FRAME-600x480.jpg,design,designs-and-sketches|Dancer,,,,Alphabet,,
https://www.wikiart.org/en/francesco-hayez/self-portrait-1878,1878,,Romanticism,https://uploads5.wikiart.org/images/francesco-hayez/self-portrait-1878.jpg!Large.jpg,self-portrait,male-portraits|famous-people|Gentleman|self-portrait|Painter|1870s paintings from Italy,1878; Italy|1878,oil|canvas,,,,
https://www.wikiart.org/en/t-c-steele/brookville-1898,1898,,Impressionism,https://uploads6.wikiart.org/images/t-c-steele/brookville-1898.jpg!Large.jpg,landscape,houses-and-buildings|rivers-and-waterfalls|boats-and-ships|Sky,1898,oil|canvas,,,,
https://www.wikiart.org/en/mariam-aslamazian/still-life-madagaskar-1967,1967,,,https://uploads4.wikiart.org/00404/images/mariam-aslamazian/2022-07-30-15-44-39.png!Large.png,,,1967,oil,,,,
https://www.wikiart.org/en/willard-metcalf/boys-fishing,1908,,Impressionism,https://uploads8.wikiart.org/images/willard-metcalf/boys-fishing.jpg!Large.jpg,landscape,hunting-and-racing|forests-and-trees|Natural landscape|Tree|Nature|Natural environment|Woodland|Bank|Forest|Woody plant|Plant,1908,,Private Collection,,,
https://www.wikiart.org/en/henri-de-toulouse-lautrec/the-salon-de-la-rue-des-moulins-1894,1894,,Post-Impressionism|Art Nouveau (Modern),https://uploads6.wikiart.org/images/henri-de-toulouse-lautrec/the-salon-de-la-rue-des-moulins-1894.jpg!Large.jpg,genre painting,female-portraits,1894,oil,"Musee Toulouse-Lautrec, Albi, France",,,
https://www.wikiart.org/en/edgar-degas/dancers-in-the-wings-1,1901,,Impressionism,https://uploads5.wikiart.org/images/edgar-degas/dancers-in-the-wings-1.jpg!Large.jpg,genre painting,Ballet dancer,1901,charcoal,"Kasama Nichido Museum of Art, Kasama, Japan",,,
https://www.wikiart.org/en/max-bill/dynamische-farbdurchdringung,,,Concretism,https://uploads7.wikiart.org/images/max-bill/dynamische-farbdurchdringung.jpg,abstract,Turquoise|Pattern|Azure|Line,,,,,,
https://www.wikiart.org/en/nadar/michail-bakunin-1860,1860,,Pictorialism,https://uploads6.wikiart.org/00335/images/nadar/tournachon-gaspard-f-lix-michail-bakunin-1814-1876-zeno-fotografie.jpg!Large.jpg,portrait|photo,,1860,photography,,,,
https://www.wikiart.org/en/graham-sutherland/thorn-head-1949,1949,,Surrealism|Expressionism,https://uploads2.wikiart.org/00228/images/graham-sutherland/thorn-head-1949.jpg!Large.jpg,figurative,,1949,,,,,
https://www.wikiart.org/en/jimmy-ernst/paysage-1942,1942,,Surrealism,https://uploads3.wikiart.org/images/jimmy-ernst/paysage-1942.jpg,landscape,,1942,,,,,
https://www.wikiart.org/en/luc-olivier-merson/the-annunciation-l-annonciation-1908,1908,,Symbolism,https://uploads8.wikiart.org/images/luc-olivier-merson/the-annunciation-l-annonciation-1908.jpg!Large.jpg,religious painting,,1908,oil|canvas,,,,
https://www.wikiart.org/en/bela-kadar/kadar-bela-art-deco-lany-piros-gyongysorral,,,,https://uploads2.wikiart.org/00402/images/bela-kadar/k-d-r-b-la-art-dec-l-ny-piros-gy-ngysorral.JPG!Large.JPG,portrait,,,,,,,
https://www.wikiart.org/en/paul-jacoulet/hommages-aux-ancetres-pretre-shinto-japon-1956,1956,,Ukiyo-e,https://uploads4.wikiart.org/images/paul-jacoulet/hommages-aux-ancetres-pretre-shinto-japon-1956.jpg!Large.jpg,portrait,,1956,,,,,
https://www.wikiart.org/en/diana-arbus/rut-sen-deni-1964,1964,,,https://uploads5.wikiart.org/00126/images/diana-arbus/larger.jpg!Large.jpg,photo,Lady|Standing|Outerwear|Costume|Tree|Dress|Cloak,1964; United States|1964,,,,,
https://www.wikiart.org/en/jef-aerosol/lille-1991,1991,,Street art,https://uploads1.wikiart.org/images/jef-aerosol/lille-1991.jpg,graffiti,,1991,,,,,
https://www.wikiart.org/en/paula-klien/toca-do-coelho-2018,2018,,Lyrical Abstraction,https://uploads4.wikiart.org/00214/images/paula-klien/img-paula-klien-35-toca-do-coelho.jpg!Large.jpg,abstract,Water,2018; Brazil|2018,ink|canvas|paint,,,,
https://www.wikiart.org/en/gerda-wegener/adam-og-eva,,,Art Nouveau (Modern),https://uploads3.wikiart.org/00333/images/gerda-wegener/adam-og-eva.jpg,religious painting,,,,,,,
https://www.wikiart.org/en/victor-hugo/torquemada,,,Symbolism,https://uploads1.wikiart.org/images/victor-hugo/torquemada.jpg,symbolic painting,Geological phenomenon,,,,,,
https://www.wikiart.org/en/edgar-degas/two-dancers-at-rest-dancers-in-blue,1898,,Impressionism,https://uploads0.wikiart.org/images/edgar-degas/two-dancers-at-rest-dancers-in-blue.jpg!Large.jpg,genre painting,Mythology|Interaction|Ballet dancer,1898,paper|pastel,"Musée d'Orsay, Paris, France",,,
https://www.wikiart.org/en/maximilien-luce/le-quai-saint-michel-et-notre-dame-1901,1901,Paris,Neo-Impressionism,https://uploads6.wikiart.org/00179/images/maximilien-luce/le-quai-saint-michel-et-notre-dame.jpg!Large.jpg,cityscape,,"Paris|1901|1901; Paris, France",oil,"Musée d'Orsay, Paris, France",,,
https://www.wikiart.org/en/joan-hernandez-pijuan/homenatge-a-lucio-fontana-1971,1971,,Minimalism,https://uploads4.wikiart.org/images/joan-hernandez-pijuan/homenatge-a-lucio-fontana-1971.jpg,abstract,Brown|Floor|Ceiling|Line|Flooring|Room|Tile,1971,,,,,
https://www.wikiart.org/en/robert-cottingham/wichita-1985,1985,,Photorealism,https://uploads0.wikiart.org/images/robert-cottingham/wichita-1985.jpg,cityscape,Building|Facade|Tower|Real estate,1985,,,,,
https://www.wikiart.org/en/salvador-dali/myself-at-the-age-of-ten-when-i-was-the-grasshopper-child,1933,,Surrealism,https://uploads6.wikiart.org/images/salvador-dali/myself-at-the-age-of-ten-when-i-was-the-grasshopper-child.jpg!Large.jpg,self-portrait,Sky,1933,,,,Surrealism Period (1929-1940),
https://www.wikiart.org/en/konstantin-makovsky/female-portrait-6,1883,,Romanticism,https://uploads8.wikiart.org/images/konstantin-makovsky/female-portrait-6.jpg!Large.jpg,portrait,female-portraits|Lady,1883,,,,,
https://www.wikiart.org/en/alexander-helwig-wyant/falls-of-the-ohio-louisville-1863,1863,,Tonalism,https://uploads1.wikiart.org/00257/images/alexander-helwig-wyant/falls-of-the-ohio-louisville-1863.jpg!Large.jpg,landscape,Nature|Natural landscape|Bank|Tree|River|Atmospheric phenomenon|morning,1863,,,,,
https://www.wikiart.org/en/pierre-auguste-renoir/study-of-a-statuette-by-maillol,1907,,Impressionism,https://uploads6.wikiart.org/images/pierre-auguste-renoir/study-of-a-statuette-by-maillol.jpg!Large.jpg,sketch and study,,1907,oil|canvas,Private Collection,,Later Years,
https://www.wikiart.org/en/pierre-auguste-renoir/sugar-bowl-1909,1909,,Impressionism,https://uploads8.wikiart.org/images/pierre-auguste-renoir/sugar-bowl-1909.jpg!Large.jpg,still life,Still life photography|Serveware|Teapot,1909,oil|canvas,Private Collection,,Later Years,
https://www.wikiart.org/en/raphael-delorme/l-afrique-1925,1925,,Art Deco,https://uploads0.wikiart.org/images/raphael-delorme/l-afrique-1925.jpg,allegorical painting,Picture frame,1925,,,,,
https://www.wikiart.org/en/pierre-auguste-renoir/madeline-wearing-a-rose-1916,1916,,Impressionism,https://uploads3.wikiart.org/images/pierre-auguste-renoir/madeline-wearing-a-rose-1916.jpg!Large.jpg,portrait,Lady|Cheek,1916,oil|canvas,Private Collection,,Later Years,
https://www.wikiart.org/en/vincent-van-gogh/peasant-woman-head-1885-4,1885,Nunen / Nuenen,Realism,https://uploads4.wikiart.org/images/vincent-van-gogh/peasant-woman-head-1885-4.jpg!Large.jpg,sketch and study,female-portraits|Face|Sketch|Hair|Chin|Eyebrow|Nose|Head|Hairstyle,"1885; Nunen / Nuenen, Netherlands|1885|Nunen / Nuenen",paper|chalk,Private Collection,,,
https://www.wikiart.org/en/edgar-degas/dancers-backstage-1872,1872,,Impressionism,https://uploads5.wikiart.org/images/edgar-degas/dancers-backstage-1872.jpg!Large.jpg,genre painting,Tree,1872,oil|canvas,,,,
https://www.wikiart.org/en/jose-clemente-orozco/the-white-house,1925,Mexico City,Expressionism,https://uploads6.wikiart.org/images/jose-clemente-orozco/the-white-house.jpg,genre painting,allegories-and-symbols|houses-and-buildings|walking,"1925|c.1925; Mexico City, Mexico|Mexico City",oil|canvas,,,,
https://www.wikiart.org/en/theodor-severin-kittelsen/tirilil-tove-cover-1900,1900,,Realism,https://uploads2.wikiart.org/images/theodor-severin-kittelsen/tirilil-tove-cover-1900.jpg!Large.jpg,animal painting,Bird|Common tern|Beak|Tern|Arctic Tern|Seabird|Charadriiformes|Lari,1900,,,Tirilil Tove,,
https://www.wikiart.org/en/emile-bayard/the-fall-1880,1880,,Academicism,https://uploads4.wikiart.org/00334/images/emile-bayard/lpdp-87864-12.jpg,illustration,1880s paintings from France,1880,,,,,
https://www.wikiart.org/en/alighiero-boetti/pesci-spada-1988,1988,,Art Informel,https://uploads3.wikiart.org/images/alighiero-boetti/pesci-spada-1988.jpg,figurative,,1988,,,,,
https://www.wikiart.org/en/ivan-valentyn-zadorozhny/son-make-the-world-better-place-1988,1988,,Naïve Art (Primitivism),https://uploads3.wikiart.org/00125/images/ivan-valentyn-zadorozhny/son-make-the-world-better-place-1988.jpg!Large.jpg,symbolic painting,,1988,,,,,
https://www.wikiart.org/en/wyndham-lewis/indian-dance-1912,1912,,Expressionism,https://uploads2.wikiart.org/images/wyndham-lewis/indian-dance-1912.jpg!Large.jpg,figurative,,1912,,,,,
https://www.wikiart.org/en/zinaida-serebriakova/portrait-of-andronikova-halpern-1925,1925,,Expressionism,https://uploads1.wikiart.org/images/zinaida-serebriakova/portrait-of-andronikova-halpern-1925.jpg!Large.jpg,portrait,female-portraits|Face|Chin|Head|Eyebrow|Cheek|Nose|Forehead,1925,,,,,
https://www.wikiart.org/en/henri-pierre-picou/four-seasons-picou-gerome-boulanger-hamon-1850,1850,,Academicism,https://uploads5.wikiart.org/00339/images/henri-pierre-picou/four-seasons-picou-g-r-me-boulanger-hamon-1850-cleveland-museum-of-art.jpg!Large.jpg,allegorical painting|nude painting (nu),,1850,,"Cleveland Museum of Art (CMA), Cleveland, OH, US",,,
https://www.wikiart.org/en/peter-phillips/study-for-a-constructed-painting-1988,1988,,Pop Art,https://uploads4.wikiart.org/images/peter-phillips/study-for-a-constructed-painting-1988.jpg,figurative,Graphic design,1988,,,,,
https://www.wikiart.org/en/warren-rohrer/left-right-1-1992,1992,,Minimalism,https://uploads1.wikiart.org/images/warren-rohrer/left-right-1-1992.jpg,abstract,monochrome,1992,,,,,
https://www.wikiart.org/en/charles-turner/francis-north-4th-earl-of-guilford-1820-1,1820,,Romanticism,https://uploads0.wikiart.org/images/charles-turner/francis-north-4th-earl-of-guilford-1820-1.jpg!Large.jpg,portrait,Photograph|Gentleman|Picture frame,1820,,,,,
https://www.wikiart.org/en/maxime-maufra/on-the-cliffs-of-belle-isle-on-mer-1913,1913,,Post-Impressionism,https://uploads6.wikiart.org/images/maxime-maufra/on-the-cliffs-of-belle-isle-on-mer-1913.jpg!Large.jpg,marina,sunrise-and-sunset|cliffs-and-rocks|Belle-Île|Sky|Water|Brittany,1913; France|1913,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/nikos-hadjikyriakos-ghikas/genii-loci-ii-1970,1970,,Cubism,https://uploads6.wikiart.org/images/nikos-hadjikyriakos-ghikas/genii-loci-ii-1970.jpg,landscape,,1970,,,,,
https://www.wikiart.org/en/kansuke-yamamoto/unknown-title,,,Surrealism,https://uploads1.wikiart.org/images/kansuke-yamamoto/unknown-title.jpg!Large.jpg,photo,Monochrome photography|Flower|Petal|Plant|Flowering plant|Still life photography,,,,,,
https://www.wikiart.org/en/sven-jonson/portalerna-1938,1938,,Surrealism,https://uploads0.wikiart.org/images/sven-jonson/portalerna-1938(5).jpg,cityscape,Column|Text|Font,1938,,,,,
https://www.wikiart.org/en/arman-manookian/shaman-1930,1930,,Naïve Art (Primitivism),https://uploads7.wikiart.org/images/arman-manookian/shaman-1930.jpg!Large.jpg,genre painting,Prophet,1930,,,,,
https://www.wikiart.org/en/constantin-blendea/unknown-title-17,,,Abstract Art,https://uploads6.wikiart.org/images/constantin-blendea/unknown-title-17.jpg!Large.jpg,abstract,Line,,,,,,
https://www.wikiart.org/en/kitagawa-utamaro/geisha,,,Ukiyo-e,https://uploads3.wikiart.org/images/kitagawa-utamaro/geisha.jpg!Large.jpg,portrait,female-portraits|Geisha|Fashion illustration,,,,,,
