url,Create Date,Create Location,Date,image_url,Style,Genre,tags,Location,Media,Series,Period,Theme
https://www.wikiart.org/en/gerard-van-honthorst/the-steadfast-philosopher-1623,1623,,1623,https://uploads2.wikiart.org/00311/images/gerard-van-honthorst/the-steadfast-philosopher-by-gerard-van-hondhorst.jpg!Large.jpg,Baroque,allegorical painting|nude painting (nu),Mythology,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/old-woman-examining-a-coin-by-a-lantern-1623,1623,,1623,https://uploads1.wikiart.org/00311/images/gerard-van-honthorst/old-woman-examining-a-coin-by-a-lantern-sight-or-avarice-gerrit-van-honthorst-1623-the-kremer.jpg!Large.jpg,Baroque|Tenebrism,portrait|genre painting,,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/the-singing-flautist-1623,1623,,1623,https://uploads2.wikiart.org/00311/images/gerard-van-honthorst/gerard-van-honthorst-zingende-fluitspeler-ca-1623.jpg!Large.jpg,Baroque,genre painting,,"Staatliches Museum Schwerin, Schwerin, Germany",,,,
https://www.wikiart.org/en/gerard-van-honthorst/the-merry-fiddler-1623,1623,,1623,https://uploads8.wikiart.org/00311/images/gerard-van-honthorst/gerrit-van-honthorst-de-vrolijke-speelman-1623.jpg!Large.jpg,Baroque,portrait|tronie,,"Rijksmuseum, Amsterdam, Netherlands",,,,
https://www.wikiart.org/en/gerard-van-honthorst/a-merry-group-behind-a-balustrade-with-a-violin-and-a-lute-player-1623,1623,,1623,https://uploads8.wikiart.org/00311/images/gerard-van-honthorst/le-concert.JPG!Large.JPG,Baroque,genre painting,Classical music,"Musée des Beaux-Arts de Lyon, Lyon, France",,,,
https://www.wikiart.org/en/gerard-van-honthorst/the-concert-1623,1623,,1623,https://uploads1.wikiart.org/00311/images/gerard-van-honthorst/van-honthorst-washington-october-2016-1.jpg!Large.jpg,Baroque,genre painting,Kobza|Musical instrument|String instrument|Event|Plucked string instruments,"National Gallery of Art, Washington, DC, US",,,,
https://www.wikiart.org/en/gerard-van-honthorst/merry-company-1623,1623,,1623,https://uploads1.wikiart.org/00311/images/gerard-van-honthorst/honthorst-gerard-van-merry-company-1623.jpg!Large.jpg,Baroque|Tenebrism,genre painting,Human|Human body|Classical music,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/musical-group-by-candlelight-1623,1623,,1623,https://uploads0.wikiart.org/00311/images/gerard-van-honthorst/gherardo-delle-notti-canzone-al-lume-di-candela.jpg!Large.jpg,Baroque|Tenebrism,genre painting,Fun,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/saint-sebastian-1623,1623,,1623,https://uploads4.wikiart.org/00311/images/gerard-van-honthorst/gerrit-van-honthorst-1623-national-gallery.jpg!Large.jpg,Baroque|Tenebrism,religious painting,Arm|Muscle|Human body,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/nymph-and-satyr-1623,1623,,1623,https://uploads1.wikiart.org/00310/images/gerard-van-honthorst/nymph-and-satyr-by-gerard-van-honthorst.jpg!Large.jpg,Baroque,mythological painting,,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/woman-playing-the-guitar-1624,1624,,1624,https://uploads7.wikiart.org/00311/images/gerard-van-honthorst/gerard-van-honthorst-woman-playing-the-guitar-wga11669.jpg!Large.jpg,Baroque,genre painting|portrait,Musical instrument|String instrument|Plucked string instruments|Musician,"Louvre, Paris, France",,,,
https://www.wikiart.org/en/gerard-van-honthorst/the-happy-violinist-with-a-glass-of-wine-1624,1624,,1624,https://uploads0.wikiart.org/00311/images/gerard-van-honthorst/gerrit-van-honthorst-joyeux-violoniste.jpg!Large.jpg,Baroque,portrait|tronie,,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/femme-jouant-du-luth-1624,1624,,1624,https://uploads4.wikiart.org/00311/images/gerard-van-honthorst/gerrit-van-honthorst-utrecht-1590-1656-a-woman-tuning-a-lute.jpg!Large.jpg,Baroque,genre painting|portrait,Kobza|Musical instrument|String instrument|Plucked string instruments|Domra|Bandurria|Lute|Mandolin,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/lute-player-1624,1624,,1624,https://uploads3.wikiart.org/00311/images/gerard-van-honthorst/gerard-van-honthorst-lute-player-wga11666.jpg!Large.jpg,Baroque,genre painting|portrait,,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/femme-acoordant-son-luth-1624,1624,,1624,https://uploads4.wikiart.org/00311/images/gerard-van-honthorst/femme-accordant-son-luth.JPG!Large.JPG,Baroque|Tenebrism,genre painting|portrait,Musical instrument|String instrument|Plucked string instruments|Kobza|Banjo guitar|Banjo|Bandurria|Banjo uke|Lute|Musician,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/the-duet-1624,1624,,1624,https://uploads5.wikiart.org/00311/images/gerard-van-honthorst/gerrit-van-honthorst-the-duet-1624.jpg!Large.jpg,Baroque|Tenebrism,genre painting|nude painting (nu),,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/the-concert-on-a-balcony-1624,1624,,1624,https://uploads3.wikiart.org/00311/images/gerard-van-honthorst/gerrit-van-honthorst-het-concert.jpg!Large.jpg,Baroque,genre painting|mythological painting,Fun,"Louvre, Paris, France",oil|canvas,,,
https://www.wikiart.org/en/gerard-van-honthorst/convival-fellow-1624,1624,,1624,https://uploads7.wikiart.org/00311/images/gerard-van-honthorst/gerard-van-honthorst-convival-fellow-wga11665.jpg!Large.jpg,Baroque|Tenebrism,tronie|portrait,,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/solon-before-croesus-1624,1624,,1624,https://uploads7.wikiart.org/00310/images/gerard-van-honthorst/honthorst-solon-and-croesus.jpg!Large.jpg,Baroque,history painting,,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/old-woman-singing-1625,1625,,1625,https://uploads7.wikiart.org/00311/images/gerard-van-honthorst/honthorst-old-woman-singing.jpg!Large.jpg,Baroque,genre painting,Sketch,,drawing,,,
https://www.wikiart.org/en/gerard-van-honthorst/smiling-girl-a-courtesan-holding-an-obscene-image-1625,1625,,1625,https://uploads2.wikiart.org/00311/images/gerard-van-honthorst/femme-montrant-un-objet-obsc-ne.JPG!Large.JPG,Baroque,portrait|genre painting,,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/smiling-girl-a-courtesan-holding-an-obscene-image-detail-1625,1625,,1625,https://uploads5.wikiart.org/00311/images/gerard-van-honthorst/honthorst-detail-20171205.jpg!Large.jpg,Baroque,genre painting|nude painting (nu),Hand,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/woman-with-lute-1625,1625,,1625,https://uploads0.wikiart.org/00311/images/gerard-van-honthorst/leipzig-museum-der-bildenden-k-nste-gerard-van-honthorst-m-dchen-mit-laute.JPG!Large.JPG,Baroque|Tenebrism,genre painting|portrait,Musical instrument|Musician|String instrument|Plucked string instruments|Guitarist,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/violin-player-by-candlelight-1625,1625,,1625,https://uploads4.wikiart.org/00311/images/gerard-van-honthorst/leipzig-museum-der-bildenden-k-nste-gerard-van-honthorst-geiger-im-kerzenlicht.JPG!Large.JPG,Baroque,genre painting|portrait,,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/the-procuress-1625,1625,,1625,https://uploads6.wikiart.org/00311/images/gerard-van-honthorst/gerard-van-honthorst-the-procuress-google-art-project.jpg!Large.jpg,Baroque|Tenebrism,genre painting,Human body|Fun,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/penitent-mary-magdalene-1625,1625,,1625,https://uploads7.wikiart.org/00310/images/gerard-van-honthorst/penitent-mary-magdalene-by-gerrit-van-honthorst-c-1625.jpg!Large.jpg,Baroque|Tenebrism,religious painting,,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/le-jugement-de-midas-1625,1625,,1625,https://uploads7.wikiart.org/00310/images/gerard-van-honthorst/honthorst-judgment-of-midas.jpg!Large.jpg,Baroque,mythological painting,Mythology,"Lublin Museum, Lublin, Poland",,,,
https://www.wikiart.org/en/gerard-van-honthorst/granida-and-daifilo-1625,1625,,1625,https://uploads3.wikiart.org/00310/images/gerard-van-honthorst/gerard-van-honthorst-granida-and-daifilo-google-art-project.jpg!Large.jpg,Baroque,history painting,Mythology,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/the-violin-player-1626,1626,,1626,https://uploads2.wikiart.org/00311/images/gerard-van-honthorst/the-violin-player-by-gerard-van-honthorst-mauritshuis-1107.jpg!Large.jpg,Baroque,portrait|genre painting,Violinist|String instrument|Violist|Violin family|Musical instrument|Bowed string instrument|Fiddle,"Mauritshuis, Hague, Netherlands",,,,
https://www.wikiart.org/en/gerard-van-honthorst/a-shepherdess-adorned-with-flowers-1627,1627,,1627,https://uploads2.wikiart.org/00311/images/gerard-van-honthorst/a-shepherdess-adorned-with-flowers-by-gerard-van-honthorst.jpg!Large.jpg,,genre painting,,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/a-concert-1627,1627,,1627,https://uploads5.wikiart.org/00311/images/gerard-van-honthorst/gerrit-van-honthorst-il-concerto-1620-27-01.jpg!Large.jpg,Baroque,genre painting,,"Borghese Gallery, Rome, Italy",,,,
https://www.wikiart.org/en/gerard-van-honthorst/mars-god-of-war-1627,1627,,1627,https://uploads7.wikiart.org/00310/images/gerard-van-honthorst/gerrit-van-honthorst-marte-dio-della-guerra-1624-27-01.jpg!Large.jpg,Baroque|Tenebrism,mythological painting,Picture frame,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/king-charles-i-1628,1628,,1628,https://uploads0.wikiart.org/00310/images/gerard-van-honthorst/king-charles-i-by-gerrit-van-honthorst.jpg!Large.jpg,Baroque,portrait,,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/singing-shepherdesses-1629,1629,,1629,https://uploads8.wikiart.org/00311/images/gerard-van-honthorst/leipzig-museum-der-bildenden-k-nste-gerard-van-honthorst-musizierende-gesellschaft.JPG!Large.JPG,Baroque,genre painting,Mythology|Angel,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/prince-frederick-henry-crown-prince-palatine-1629,1629,,1629,https://uploads6.wikiart.org/00310/images/gerard-van-honthorst/prince-frederick-henry-crown-prince-palatine.jpg!Large.jpg,Baroque,portrait,,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/trionfo-di-sileno-1630,1630,,1630,https://uploads5.wikiart.org/00310/images/gerard-van-honthorst/gerrit-van-honthorst-trionfo-di-sileno-1623-30-ca-01.jpg!Large.jpg,Baroque,mythological painting,Picture frame,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/portrait-of-elizabeth-stuart-queen-of-bohemia-1630,1630,,1630,https://uploads4.wikiart.org/00310/images/gerard-van-honthorst/elizabeth-stuart-queen-of-bohemia.jpg!Large.jpg,Baroque,portrait,Dress,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/woman-with-guitar-1631,1631,,1631,https://uploads4.wikiart.org/00311/images/gerard-van-honthorst/gerard-van-honthorst-lviv-gallery.jpg!Large.jpg,Baroque,genre painting|portrait,String instrument|Kobza|Musical instrument|Plucked string instruments|Mandolin|Vihuela|Domra,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/man-with-viola-da-gamba-1631,1631,,1631,https://uploads5.wikiart.org/00311/images/gerard-van-honthorst/gerard-van-honthorst-lviv-gallery2.jpg!Large.jpg,Baroque,genre painting|portrait,String instrument|Viol|Musical instrument|Violone|Violist|Violinist,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/portrait-of-frederick-v-king-of-bohemia-1631,1631,,1631,https://uploads6.wikiart.org/00310/images/gerard-van-honthorst/friedrich-v-pfalz.jpg!Large.jpg,Baroque,portrait,,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/the-four-eldest-children-of-the-king-and-queen-of-bohemia-1631,1631,,1631,https://uploads1.wikiart.org/00310/images/gerard-van-honthorst/the-four-eldest-children-of-the-king-and-queen-of-bohemia.png!Large.png,Baroque,portrait,Mythology,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/dutch-golden-age-paintings-in-the-mauritshuis-1631,1631,,1631,https://uploads0.wikiart.org/00310/images/gerard-van-honthorst/gerrit-van-hontohorst-ritratto-di-federico-hendrick-1631.jpg!Large.jpg,Baroque|Tenebrism,portrait,Picture frame,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/portrait-of-a-gentleman-1631,1631,,1631,https://uploads0.wikiart.org/00310/images/gerard-van-honthorst/portrait-of-a-gentleman-by-gerrit-van-honthorst.jpg!Large.jpg,Baroque|Tenebrism,portrait,Hat,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/fluitspelende-herder-en-vier-nimfen-1632,1632,,1632,https://uploads3.wikiart.org/00311/images/gerard-van-honthorst/fluitspelende-herder-en-vier-nimfen-rijksmuseum-sk-a-3270.jpeg!Large.jpeg,Baroque,genre painting|nude painting (nu),Mythology,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/paintings-in-the-toledo-museum-of-art-1632,1632,,1632,https://uploads1.wikiart.org/00310/images/gerard-van-honthorst/gerard-van-honthorst-adorazione-dei-pastori-1632.jpg!Large.jpg,Baroque|Tenebrism,religious painting,Picture frame,"Toledo Museum of Art, Toledo, OH, US",oil|canvas,,,
https://www.wikiart.org/en/gerard-van-honthorst/the-holy-family-1632,1632,,1632,https://uploads1.wikiart.org/00310/images/gerard-van-honthorst/the-holy-family-by-gerard-van-honthorst.jpg!Large.jpg,Baroque|Tenebrism,religious painting,,"Stedelijk Museum, Amsterdam, Netherlands",,,,
https://www.wikiart.org/en/gerard-van-honthorst/meleager-und-atalante-1632,1632,,1632,https://uploads1.wikiart.org/00310/images/gerard-van-honthorst/honthorst-gerard-van-meleager-und-atalante-bildergalerie-sanssouci.jpg!Large.jpg,Baroque,mythological painting,,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/portrait-of-a-child-possibly-isabella-charlotte-van-nassau-1632,1632,,1632,https://uploads4.wikiart.org/00310/images/gerard-van-honthorst/gerard-van-honthorst-008.jpg!Large.jpg,Baroque,portrait,Mythology,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/amalia-van-solms-1632-0,1632,,1632,https://uploads3.wikiart.org/00310/images/gerard-van-honthorst/portret-van-amalia-van-solms-centraal-museum-21659.jpg!Large.jpg,Baroque,portrait,,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/amalia-van-solms-1632,1632,,1632,https://uploads2.wikiart.org/00310/images/gerard-van-honthorst/gerrit-van-hontohorst-ritratto-di-amalia-van-solms-1632-ca.jpg!Large.jpg,Baroque|Tenebrism,portrait,Picture frame|Beauty,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/portrait-of-an-unknown-lady-in-the-circle-of-amalia-of-solms-1633,1633,,1633,https://uploads4.wikiart.org/00310/images/gerard-van-honthorst/portrait-of-an-unknown-lady-in-the-circle-of-amalia-of-solms.jpg!Large.jpg,Baroque,portrait,Beauty,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/amalia-van-solms-and-charlotte-de-la-tremoille-as-diana-and-ceres-1633,1633,,1633,https://uploads5.wikiart.org/00310/images/gerard-van-honthorst/amalia-van-solms-and-charlotte-de-la-tr-mo-lle-by-gerard-van-honthorst.jpg!Large.jpg,Baroque,portrait,Mythology,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/portrait-of-frederick-v-elector-palatine-as-king-of-bohemia-1634,1634,,1634,https://uploads8.wikiart.org/00310/images/gerard-van-honthorst/kurf-rst-friedrich-v-von-der-pfalz-als-k-nig-von-b-hmen.jpg!Large.jpg,Baroque,portrait,Monarch,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/portrait-of-albertine-agnes-van-oranje-nassau-1634,1634,,1634,https://uploads8.wikiart.org/00310/images/gerard-van-honthorst/1634-albertina-agnes.jpg,Baroque,portrait,Mythology,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/artemisia-1635,1635,,1635,https://uploads2.wikiart.org/00310/images/gerard-van-honthorst/gerrit-van-honthorst-artemisia-google-art-project.jpg!Large.jpg,Baroque,history painting,,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/portrait-of-portrait-of-amalia-of-solms-braunfels-1635,1635,,1635,https://uploads8.wikiart.org/00310/images/gerard-van-honthorst/gerrit-van-honthorst-amalia-van-solms.jpg!Large.jpg,Baroque,portrait,,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/frederick-v-king-of-bohemia-1635,1635,,1635,https://uploads4.wikiart.org/00310/images/gerard-van-honthorst/frederick-v-king-of-bohemia-by-gerrit-van-honthorst.jpg!Large.jpg,Baroque|Tenebrism,portrait,,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/mogelijk-portret-van-sabina-delphica-1636,1636,,1636,https://uploads8.wikiart.org/00310/images/gerard-van-honthorst/sabina-delphica-prinses-van-portugal-1612-1670.jpg!Large.jpg,Baroque,portrait,Face|Beauty,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/portrait-of-an-unknown-woman-or-louise-christine-von-solms-braunfels-sister-of-amalia-von-solms-1636,1636,,1636,https://uploads8.wikiart.org/00310/images/gerard-van-honthorst/portrait-of-an-unknown-woman.jpg!Large.jpg,Baroque,portrait,Beauty,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/eleonora-mauritia-prinses-van-portugal-1636,1636,,1636,https://uploads1.wikiart.org/00310/images/gerard-van-honthorst/eleonora-mauritia-prinses-van-portugal-1609-1674.jpg!Large.jpg,Baroque,portrait,Beauty,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/portrait-of-elisabeth-of-bohemia-1636,1636,,1636,https://uploads5.wikiart.org/00310/images/gerard-van-honthorst/1636-elisabeth-of-bohemia.jpg!Large.jpg,Baroque,portrait,Beauty,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/the-triumph-of-the-winter-queen-allegory-of-the-just-queen-elizabeth-with-prince-gustavus,1636,,1636,https://uploads4.wikiart.org/00311/images/gerard-van-honthorst/1636-the-triumph-of-the-winter-queen-allegory-of-the-just-304-8-457-2.jpg!Large.jpg,Baroque,allegorical painting|portrait,Mythology,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/the-liberal-arts-presented-to-king-charles-and-henrietta-maria-apollo-and-diana-1638,1638,,1638,https://uploads6.wikiart.org/00311/images/gerard-van-honthorst/the-liberal-arts-presented-to-king-charles-and-henrietta-maria.jpg!Large.jpg,Baroque,mythological painting|allegorical painting,Mythology,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/the-mocking-of-christ-1638,1638,,1638,https://uploads4.wikiart.org/00310/images/gerard-van-honthorst/studio-of-gerard-van-honthorst-the-mocking-of-christ.jpg,Baroque,religious painting,Mythology,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/maria-de-medici-1638,1638,,1638,https://uploads2.wikiart.org/00310/images/gerard-van-honthorst/gerard-van-honthorst-maria-de-medici-1573-1642-koningin-moeder-van-frankrijk-sa-3047-amsterdam.jpg!Large.jpg,Baroque,portrait,,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/prince-frederik-hendrik-and-his-wife-amalia-van-solms-1638,1638,,1638,https://uploads4.wikiart.org/00310/images/gerard-van-honthorst/gerard-van-honthorst-prince-frederik-hendrik-and-his-wife-amalia-van-solms-005.jpg!Large.jpg,Baroque,portrait,costume design|Victorian fashion|fashion|Outerwear,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/portrait-of-jacob-de-witt-1639,1639,,1639,https://uploads8.wikiart.org/00310/images/gerard-van-honthorst/jacob-de-witt-by-gerard-van-honthorst.jpg!Large.jpg,Baroque,portrait,,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/anna-van-den-corput-1639,1639,,1639,https://uploads3.wikiart.org/00310/images/gerard-van-honthorst/van-honthorst-gerrit-anna-van-den-corput-google-art-project.jpg!Large.jpg,Baroque,portrait,,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/portrait-of-amalie-elisabeth-von-hanau-munzenberg-1640,1640,,1640,https://uploads0.wikiart.org/00310/images/gerard-van-honthorst/amalie-elisabeth-von-hanau-m-nzenberg-1602-1651.jpg!Large.jpg,Baroque,portrait,Face,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/hieronymus-and-frederik-adolf-van-tuyll-van-serooskerken-1641,1641,,1641,https://uploads8.wikiart.org/00310/images/gerard-van-honthorst/gerard-van-honthorst-hieronymus-and-frederik-adolf-van-tuyll-van-serooskerken-1641.jpg!Large.jpg,Baroque,portrait,Dog|Canidae,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/portrait-of-sophia-princess-palatine-sophia-of-hanover-1641,1641,,1641,https://uploads6.wikiart.org/00310/images/gerard-van-honthorst/sophia-of-hanover.jpg!Large.jpg,Baroque,portrait,,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/portrait-of-luise-hollandine-1642,1642,,1642,https://uploads3.wikiart.org/00310/images/gerard-van-honthorst/luisehollandine.jpg,Baroque,portrait,Hair|Beauty|Hairstyle|Lip|Long hair,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/prinz-ruprecht-von-der-pfalz-1642,1642,,1642,https://uploads1.wikiart.org/00310/images/gerard-van-honthorst/honthorst-ruprecht-v-d-pfalz-nieders-landesmuseum20160811.jpg!Large.jpg,Baroque,portrait,,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/honthorst-elisabeth-palatine-1642,1642,,1642,https://uploads8.wikiart.org/00310/images/gerard-van-honthorst/honthorst-elisabeth-palatine.jpg!Large.jpg,Baroque,portrait,,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/elizabeth-queen-of-bohemia-1642,1642,,1642,https://uploads3.wikiart.org/00310/images/gerard-van-honthorst/elizabeth-queen-of-bohemia-by-gerrit-van-honthorst.jpg!Large.jpg,Baroque,portrait,Beauty,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/princess-louise-hollandine-1642,1642,,1642,https://uploads3.wikiart.org/00310/images/gerard-van-honthorst/princess-louise-hollandine-by-gerrit-van-honthorst.jpg!Large.jpg,Baroque,portrait,Beauty|Hairstyle,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/elizabeth-stuart-queen-of-bohemia-1642,1642,,1642,https://uploads6.wikiart.org/00310/images/gerard-van-honthorst/gerard-van-honthorst-007.jpeg!Large.jpeg,Baroque,portrait,fashion,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/portrait-of-maurice-of-nassau-prince-of-orange-1643,1643,,1643,https://uploads4.wikiart.org/00310/images/gerard-van-honthorst/gerrit-van-honthorst-portret-van-maurits-van-nassau.jpg!Large.jpg,Baroque,portrait,,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/portrait-of-an-officer-1644,1644,,1644,https://uploads4.wikiart.org/00310/images/gerard-van-honthorst/gerard-van-honthorst-009.jpg!Large.jpg,Baroque,portrait,,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/christ-at-the-column-1645,1645,,1645,https://uploads1.wikiart.org/00310/images/gerard-van-honthorst/honthorst-christ-at-the-column.jpg!Large.jpg,Baroque|Tenebrism,religious painting,Barechested|Human|Mythology|Human body,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/william-1st-baron-and-earl-of-craven-1645,1645,,1645,https://uploads5.wikiart.org/00310/images/gerard-van-honthorst/william-1st-baron-and-earl-of-craven-1608-1697-by-gerrit-van-honthorst.jpg!Large.jpg,Baroque,portrait,,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/portret-van-frederik-hendrik-prins-van-oranje-met-zijn-vrouw-amalia-van-solms-1647,1647,,1647,https://uploads8.wikiart.org/00310/images/gerard-van-honthorst/portret-van-frederik-hendrik-1584-1647-prins-van-oranje-met-zijn-vrouw-amalia-van-solms-1602-75-en.jpeg!Large.jpeg,Baroque,portrait,Victorian fashion,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/leonora-christina-ulfeldt-1647,1647,,1647,https://uploads0.wikiart.org/00310/images/gerard-van-honthorst/leonora-christina-ulfeldt-1647.jpg,Baroque,portrait,Monarch|Monarchy,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/double-portrait-of-frederick-william-elector-of-brandenburg-and-luise-henriette-countess-of-nassau-1647,1647,,1647,https://uploads6.wikiart.org/00310/images/gerard-van-honthorst/gerrit-van-honthorst-portret-van-friedrich-wilhelm-i-keurvorst-van-brandenburg-1620-1688-en-zijn-1.jpg!Large.jpg,Baroque,portrait,,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/prinzessin-maria-von-england-1647,1647,,1647,https://uploads5.wikiart.org/00310/images/gerard-van-honthorst/honthorst-maria-henrietta-stuart-nieders-landesmuseum20160811.jpg!Large.jpg,Baroque,portrait,,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/frederick-hondrik-1647,1647,,1647,https://uploads4.wikiart.org/00310/images/gerard-van-honthorst/gerrit-van-honthorst-ritratto-di-frederick-hondrik-post-1647.jpg!Large.jpg,Baroque|Tenebrism,portrait,Picture frame,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/doppelportrat-von-friedrich-wilhelm-i-und-louise-henriette-1647,1647,,1647,https://uploads4.wikiart.org/00310/images/gerard-van-honthorst/gerrit-van-honthorst-portret-van-friedrich-wilhelm-i-keurvorst-van-brandenburg-1620-1688-en-zijn.jpg!Large.jpg,Baroque,portrait,Outerwear|costume design|Victorian fashion,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/double-portrait-of-william-ii-prince-of-orange-and-his-wife-mary-stuart-1647,1647,,1647,https://uploads5.wikiart.org/00310/images/gerard-van-honthorst/willem-ii-prince-of-orange-and-maria-stuart-by-gerard-van-honthorstfxd.jpg!Large.jpg,Baroque,portrait,,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/group-portait-of-frederick-henry-prince-of-orange-amalia-of-solms-braunfels-and-their-three-youngest-1647,1647,,1647,https://uploads2.wikiart.org/00310/images/gerard-van-honthorst/gerrit-van-honthorst-frederik-hendrik-met-familie.jpg!Large.jpg,Baroque,portrait,Victorian fashion,"Rijksmuseum, Amsterdam, Netherlands",,,,
https://www.wikiart.org/en/gerard-van-honthorst/allegory-of-painting-1648,1648,,1648,https://uploads2.wikiart.org/00364/images/gerard-van-honthorst/allegory-of-painting-by-gerard-van-honthorst.jpg!Large.jpg,Baroque,allegorical painting|self-portrait,,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/princess-sophia-later-duchess-of-brunswick-luneburg-electress-of-hanover-1648,1648,,1648,https://uploads0.wikiart.org/00310/images/gerard-van-honthorst/van-honthorst-sophie-of-the-palatinate-electress-royal-collection.jpg!Large.jpg,Baroque,portrait,Hair|Beauty|Hairstyle,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/prinzessin-maria-von-oranien-nassau-1648,1648,,1648,https://uploads7.wikiart.org/00310/images/gerard-van-honthorst/15-07-05-schlo-caputh-ralfr-n3s-1584.jpg!Large.jpg,Baroque,portrait,Picture frame,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/three-children-with-fruit-and-a-jaguar-1649,1649,,1649,https://uploads8.wikiart.org/00311/images/gerard-van-honthorst/three-children-with-fruit-and-a-jaguar.PNG,Baroque,allegorical painting,Mythology|Cupid,,,,,
https://www.wikiart.org/en/gerard-van-honthorst/louise-henriette-leads-friedrich-wilhelm-elector-of-brandenburg-to-her-parents-1649,1649,,1649,https://uploads0.wikiart.org/00311/images/gerard-van-honthorst/louise-henriette-leads-friedrich-wilhelm-elector-of-brandenburg-to-her-parents-by-gerard-van.jpg!Large.jpg,Baroque,history painting|allegorical painting,,,,,,
