url,Create Date,Create Location,image_url,Date,Style,Genre,tags,Media,Location,Series,Period,Theme
https://www.wikiart.org/en/roger-weik/untitled-detail-1980,1980,Los Angeles,https://uploads2.wikiart.org/images/roger-weik/untitled-detail-1980.jpg!Large.jpg,"1980; Los Angeles, United States|Los Angeles|1980",Abstract Expressionism,abstract,Pink|Textile,,,,,
https://www.wikiart.org/en/pierre-bonnard/nude-in-an-interior,1921,,https://uploads5.wikiart.org/images/pierre-bonnard/nude-in-an-interior.jpg!Large.jpg,1921,Intimism,nude painting (nu),,watercolor,Private Collection,,,
https://www.wikiart.org/en/gustave-de-smet/torse-de-femme-1916,1916,,https://uploads5.wikiart.org/images/gustave-de-smet/torse-de-femme-1916.jpg,1916,Expressionism,nude painting (nu),Lady,,,,,
https://www.wikiart.org/en/konstantin-makovsky/dervish,,,https://uploads7.wikiart.org/images/konstantin-makovsky/dervish.jpg!Large.jpg,,Romanticism,portrait,male-portraits|dervishes,,,,,
https://www.wikiart.org/en/ernst-wilhelm-nay/red-in-red-i-1965,1965,,https://uploads5.wikiart.org/images/ernst-wilhelm-nay/red-in-red-i-1965.jpg,1965,Art Informel,abstract,,,,,,
https://www.wikiart.org/en/martiros-sarian/flowers-1929,1929,,https://uploads8.wikiart.org/images/martiros-saryan/flowers-1929.jpg!Large.jpg,1929,Post-Impressionism,flower painting,flowers-and-plants|Bouquet|Still life photography|Flower|Plant|Garden roses,,"Tretyakov Gallery, Moscow, Russia",,,
https://www.wikiart.org/en/egon-schiele/self-portrait-with-arm-twisting-above-head-1910,1910,,https://uploads4.wikiart.org/images/egon-schiele/self-portrait-with-arm-twisting-above-head-1910.jpg!Large.jpg,1910; Czech Republic|1910,Expressionism,self-portrait,male-portraits|famous-people|male-nude|Sketch|Figure drawing,watercolor|paper,Private Collection,,,
https://www.wikiart.org/en/rodrigo-franzao/mechanic-imitation-2013,2013,,https://uploads1.wikiart.org/images/rodrigo-franzao/mechanic-imitation-2013.jpg!Large.jpg,2013|2013; Brazil,Contemporary,abstract,,paper|wire|acrylic|fabric|mixed media,,,,
https://www.wikiart.org/en/daniel-richter/winterreise-3-2009,2009,,https://uploads3.wikiart.org/images/daniel-richter/winterreise-3-2009.jpg,2009,Neo-Expressionism,symbolic painting,Snow,,,,,
https://www.wikiart.org/en/markus-raetz/non,,,https://uploads5.wikiart.org/images/markus-raetz/non.jpg!Large.jpg,,Conceptual Art,sculpture,Sky|Street light|Lighting|Cloud|wind|Light fixture,,,,,
https://www.wikiart.org/en/rudolf-von-alt/view-of-bad-gastein-1888,1888,,https://uploads1.wikiart.org/images/rudolf-von-alt/view-of-bad-gastein-1888.jpg!Large.jpg,1888; Austria|1888,Romanticism,landscape,houses-and-buildings|forests-and-trees|Tree,watercolor|paper,,,,"Austrian places, Austria"
https://www.wikiart.org/en/william-merritt-chase/the-bayberry-bush,1895,,https://uploads1.wikiart.org/images/william-merritt-chase/the-bayberry-bush.jpg!Large.jpg,1895,Impressionism,landscape,cliffs-and-rocks|Plant community|Shrubland|Ecoregion,oil,,,,
https://www.wikiart.org/en/cuno-amiet/portrait-von-oskar-kurt-1894,1894,,https://uploads0.wikiart.org/images/cuno-amiet/portrait-von-oskar-kurt-1894.jpg,1894,Divisionism,portrait,Forehead|Elder,,,,,
https://www.wikiart.org/en/daniel-sambo-richter/wolken-uber-land-4,2017,,https://uploads4.wikiart.org/00173/images/daniel-sambo-richter/wolkenueberland4-1.jpg!Large.jpg,2017,Contemporary Realism|New European Painting,landscape,Tree|Atmospheric phenomenon|Sky|Plant|Woody plant|Branch,,,,,
https://www.wikiart.org/en/ghiberti/door-of-the-paradise-1452,1452,,https://uploads1.wikiart.org/00164/images/ghiberti/lorenzo-ghiberti-porta-del-paradiso-1425-52-00.JPG!Large.JPG,1452|1425 - 1452; Italy,Early Renaissance,sculpture,Window|Door,gold,"Duomo di Firenze (Cattedrale di Santa Maria del Fiore), Florence, Italy",,,
https://www.wikiart.org/en/lovis-corinth/the-walchensee-silberweg-1923,1923,,https://uploads4.wikiart.org/images/lovis-corinth/the-walchensee-silberweg-1923.jpg,1923,Impressionism|Expressionism,landscape,,,,,,
https://www.wikiart.org/en/pablo-picasso/leeks-fish-head-skull-and-pitcher-1945,1945,,https://uploads5.wikiart.org/images/pablo-picasso/leeks-fish-head-skull-and-pitcher-1945.jpg!Large.jpg,1945,Cubism,still life,dishware-and-cutlery|skeletons-and-skulls,oil|canvas,,,Neoclassicist & Surrealist Period,
https://www.wikiart.org/en/roger-weik/number-162-2013,2013,Los Angeles,https://uploads6.wikiart.org/images/roger-weik/number-162-2013.jpg!Large.jpg,"2013|2013; Los Angeles, United States|Los Angeles",Abstract Expressionism,abstract,Water|Tree|Pattern|Reflection|Woody plant,,,,,
https://www.wikiart.org/en/graham-sutherland/flying-bomb-depot-the-caverns-saint-leu-desserent-14-january-1945-1945,1945,,https://uploads8.wikiart.org/00228/images/graham-sutherland/flying-bomb-depot-the-caverns-saint-leu-d-esserent-14-january-1945.jpg!Large.jpg,1945,Neo-Romanticism,cityscape,,,,,,
https://www.wikiart.org/en/bela-czobel/czobel-bela-viragcsendelet-1944-1944,1944,,https://uploads1.wikiart.org/00390/images/bela-czobel/cz-bel-b-la-vir-gcsend-let-1944.JPG!Large.JPG,1944,,figurative,,,,,,
https://www.wikiart.org/en/yamamura-toyonari/ichikawa-ennosuke-ii-as-hayami-no-tota-1921,1921,,https://uploads4.wikiart.org/images/yamamura-toyonari/ichikawa-ennosuke-ii-as-hayami-no-tota-1921.jpg,1921,Shin-hanga,yakusha-e,,,,,,
https://www.wikiart.org/en/david-kakabadze/imereti-1915,1915,,https://uploads8.wikiart.org/images/david-kakabadze/imereti-1915.jpg!Large.jpg,1915,Expressionism,landscape,Mountainous landforms|Mountain|Natural landscape,oil,Private Collection,Imereti landscapes,Early works (1910-1919),
https://www.wikiart.org/en/amilcar-de-castro/abstra-o-1998,1998,,https://uploads1.wikiart.org/images/amilcar-de-castro/abstra-o-1998.jpg,1998,Neo-Concretism,abstract,Photograph|Picture frame,,,,,
https://www.wikiart.org/en/karl-bryullov/portrait-of-a-member-of-the-state-council-of-the-book-a-n-holytsyna,1841,,https://uploads1.wikiart.org/images/karl-bryullov/portrait-of-a-member-of-the-state-council-of-the-book-a-n-holytsyna(1).jpg!Large.jpg,1841,Romanticism,portrait,male-portraits|Sitting|Furniture|Table,oil|canvas,"Tretyakov Gallery, Moscow, Russia",,,
https://www.wikiart.org/en/nicholas-krushenick/untitled-1961,1961,,https://uploads3.wikiart.org/images/nicholas-krushenick/untitled-1961.jpg,1961,Pop Art,abstract,Line,,,,,
https://www.wikiart.org/en/jean-lecomte-du-nouy/the-reading-of-the-bible-by-the-rabbis-a-souvenir-of-morocco,,,https://uploads0.wikiart.org/00382/images/jean-lecomte-du-nouy/the-reading-of-the-bible-by-the-rabbis-a-souvenir-of-morocco-1882-u-l-pl8onr0.jpg,,Romanticism,genre painting,Event,,,,,
https://www.wikiart.org/en/francis-davis-millet/the-turkish-soldier-1878,1878,,https://uploads8.wikiart.org/00323/images/francis-davis-millet/millet-francis-david-the-turkish-soldier-1878.jpg!Large.jpg,1878,Orientalism|Academicism,portrait,,,,,,
https://www.wikiart.org/en/eugene-delacroix/jewish-musicians-in-morocco-1847,1847,,https://uploads5.wikiart.org/images/eugene-delacroix/jewish-musicians-in-morocco-1847(1).jpg!Large.jpg,1847,Orientalism,genre painting,Picture frame|Antique,,,,,
https://www.wikiart.org/en/raphael-kirchner/akropolis-5,,,https://uploads7.wikiart.org/images/raphael-kirchner/akropolis-5.jpg,,Art Nouveau (Modern),design,female-portraits|Wallet,,,Akropolis,,
https://www.wikiart.org/en/pierre-auguste-renoir/dance-in-the-country-1883,1883,,https://uploads0.wikiart.org/images/pierre-auguste-renoir/dance-in-the-country-1883.jpg!Large.jpg,1883,Impressionism,sketch and study,Sketch|costume design|Victorian fashion,,Private Collection,,Rejection of Impressionism,
https://www.wikiart.org/en/paul-delvaux/the-staircase-1946,1946,,https://uploads2.wikiart.org/images/paul-delvaux/the-staircase-1946.jpg!Large.jpg,1946,Surrealism,nude painting (nu),female-nude|walls-and-staircases|Muscle,,,,,
https://www.wikiart.org/en/jean-metzinger/pitcher-hen-house-1923,1923,,https://uploads8.wikiart.org/images/jean-metzinger/pitcher-hen-house-1923.jpg!Large.jpg,1923,Cubism,still life,,,,,,
https://www.wikiart.org/en/robert-huot/goost-halv-1966,1966,,https://uploads7.wikiart.org/images/robert-huot/goost-halv-1966.jpg!Large.jpg,1966,Post-Painterly Abstraction,abstract,,,,,,
https://www.wikiart.org/en/martiros-sarian/on-the-street-1927,1927,,https://uploads5.wikiart.org/images/martiros-saryan/on-the-street-1927.jpg!Large.jpg,1927,Expressionism,sketch and study,dogs|countryside|Sketch,,,,,
https://www.wikiart.org/en/saturnino-herran/nuestros-dioses-antiguos-1916,1916,,https://uploads8.wikiart.org/images/saturnino-herran/nuestros-dioses-antiguos-1916.jpg!Large.jpg,1916,Art Nouveau (Modern),mythological painting,Male|Human|Figure drawing,,,,,
https://www.wikiart.org/en/maurice-denis/forentice-landscape-viale-dei-colli,1898,,https://uploads2.wikiart.org/images/maurice-denis/forentice-landscape-viale-dei-colli.jpg!Large.jpg,1898,Post-Impressionism,landscape,houses-and-buildings|mountains,oil|board,Private Collection,,,
https://www.wikiart.org/en/john-frederick-kensett/view-near-newport,,,https://uploads2.wikiart.org/00381/images/john-frederick-kensett/view-near-newport-john-frederick-kensett.jpg!Large.jpg,,Romanticism,marina,,,,,,
https://www.wikiart.org/en/asger-jorn/untitled-1957,1957,,https://uploads3.wikiart.org/images/asger-jorn/untitled-1957.jpg,1957,Tachisme,abstract,,,,,,
https://www.wikiart.org/en/valentin-serov/sasha-serov-1897,1897,,https://uploads2.wikiart.org/images/valentin-serov/sasha-serov-1897.jpg!Large.jpg,1897,Impressionism,portrait,famous-people|children portraits|Reading,watercolor|tempera|paper,Private Collection,,,
https://www.wikiart.org/en/ferdinand-hodler/study-of-self-portrait-1916,1916,,https://uploads6.wikiart.org/images/ferdinand-hodler/study-of-self-portrait-1916.jpg!Large.jpg,1916,Art Nouveau (Modern),self-portrait,male-portraits|famous-people|Face|Sketch|Forehead|Head|Jaw|Chin|Nose|Facial hair,paper|pencil,Private Collection,,,
https://www.wikiart.org/en/victor-borisov-musatov/bluebells-1903,1903,Saratov,https://uploads8.wikiart.org/images/victor-borisov-musatov/bluebells-1903.jpg!Large.jpg,"Saratov|1903|1903; Saratov, Russian Federation",Post-Impressionism,flower painting,flowers-and-plants|Flower|Plant,watercolor|paper|gouache,,,,
https://www.wikiart.org/en/kukryniksy/back-and-forth-tass-window-897-1944,1944,Moscow,https://uploads8.wikiart.org/images/kukryniksy/back-and-forth-tass-window-897-1944.jpg!Large.jpg,"1944|1944; Moscow, Russian Federation|Moscow",Socialist Realism,caricature,famous-people|military-and-soldiers|Second-World-War|skeletons-and-skulls|Text,,,TASS windows,,
https://www.wikiart.org/en/zinaida-serebriakova/basket-with-grapes-on-the-window-1931,1931,,https://uploads2.wikiart.org/images/zinaida-serebriakova/basket-with-grapes-on-the-window-1931.jpg!Large.jpg,1931,Expressionism,still life,fruits-and-vegetables|Still life photography,,,,,
https://www.wikiart.org/en/tihamer-gyarmathy/remembrance-1960,1960,,https://uploads4.wikiart.org/images/tihamer-gyarmathy/remembrance-1960.jpg,1960,Abstract Art,abstract,Text,,,,,
https://www.wikiart.org/en/henri-edmond-cross/lavender,,,https://uploads7.wikiart.org/images/henri-edmond-cross/lavender.jpg!Large.jpg,,Neo-Impressionism,landscape,forests-and-trees,,,,,
https://www.wikiart.org/en/fernando-botero/man-at-the-street,2003,,https://uploads4.wikiart.org/images/fernando-botero/man-at-the-street.jpg!Large.jpg,2003,Naïve Art (Primitivism),landscape,gardens-and-parks|forests-and-trees|Tree|Woody plant|Plant|Trunk|Botany|Branch,,,,,
https://www.wikiart.org/en/jean-francois-portaels/coming-from-church,,,https://uploads1.wikiart.org/00331/images/jean-francois-portaels/jean-francois-portaels-coming-from-church-meisterdrucke-131377.jpg!Large.jpg,,Academicism,portrait|genre painting,,engraving,Private Collection,,,
https://www.wikiart.org/en/felix-vallotton/alyscamps-1920,1920,,https://uploads0.wikiart.org/images/felix-vallotton/alyscamps-1920.jpg,1920,Magic Realism,landscape,streets-and-squares|forests-and-trees|Tree|Botany|Woody plant|Road,,,,,
https://www.wikiart.org/en/pyotr-konchalovsky/san-maxim-palma-1908,1908,,https://uploads0.wikiart.org/images/pyotr-konchalovsky/san-maxim-palma-1908.jpg,1908,Post-Impressionism,landscape,jungles-and-tropics,,,,,
https://www.wikiart.org/en/penry-williams/repose,,,https://uploads2.wikiart.org/00360/images/penry-williams/sw-gv-gv20-001.jpg!Large.jpg,,Romanticism,genre painting,,oil|canvas,,,,
https://www.wikiart.org/en/marc-chagall/circumcision-prescribed-by-god-to-abraham-genesis-xvii-10,1956,,https://uploads5.wikiart.org/images/marc-chagall/circumcision-prescribed-by-god-to-abraham-genesis-xvii-10.jpg!Large.jpg,c.1956; France|1956,Naïve Art (Primitivism),religious painting,Isaac|Abraham|Hebrew-Bible|Judaism|Sarah|rituals-and-traditions,,,Etchings for the Bible (1930-1939; 1952-1956),,
https://www.wikiart.org/en/kiyokata-kaburagi/unknown-title-6,,,https://uploads4.wikiart.org/images/kiyokata-kaburagi/unknown-title-6.jpg!Large.jpg,,Shin-hanga,genre painting,,,,,,
https://www.wikiart.org/en/theophile-steinlen/la-chienne-au-loup,,,https://uploads7.wikiart.org/images/theophile-steinlen/la-chienne-au-loup.jpg,,Art Nouveau (Modern),illustration,,,,,,
https://www.wikiart.org/en/gazmend-freitag/herta-margarete-habsburg-lothringen,2015,,https://uploads0.wikiart.org/00200/images/gazmend-freitag/herta-margarete-habsburg-lothringen.JPG!Large.JPG,2015,Contemporary Realism,portrait,famous-people|Sketch|Face|Forehead|Eyebrow|Chin|Head|Nose,paper|pencil,,,,
https://www.wikiart.org/en/theophile-steinlen/les-femmes-de-france-1895-1,1895,,https://uploads7.wikiart.org/images/theophile-steinlen/les-femmes-de-france-1895-1.jpg,1895,Art Nouveau (Modern),illustration,Text,,,,,
https://www.wikiart.org/en/albrecht-adam/the-battle-of-szeged-1853,1853,,https://uploads8.wikiart.org/00314/images/albrecht-adam/albrecht-von-adam-die-schlacht-bei-szeged-7898-kunsthistorisches-museum.jpg!Large.jpg,1853,Romanticism,battle painting,Battle,,,,,
https://www.wikiart.org/en/salvador-dali/sponsabo-te-mihi-in-sempiternum-song-of-songs-2-12-1967,1967,,https://uploads4.wikiart.org/images/salvador-dali/sponsabo-te-mihi-in-sempiternum-song-of-songs-2-12-1967.jpg!Large.jpg,1967,Symbolism|Abstract Expressionism,religious painting,,gouache,,The Biblia Sacra,Classic Period (1941-1989),
https://www.wikiart.org/en/konstantin-makovsky/portrait-of-russian-opera-singer-sandra-panaeva,1889,,https://uploads2.wikiart.org/images/konstantin-makovsky/portrait-of-russian-opera-singer-sandra-panaeva.jpg!Large.jpg,1889,Romanticism,portrait,female-portraits|Lady,,,,,
https://www.wikiart.org/en/allan-kaprow/george-washington-bridge-1955,1955,,https://uploads0.wikiart.org/00205/images/allan-kaprow/george-washington-bridge-1955.jpg!Large.jpg,1955,Expressionism,cityscape,,,,,,
https://www.wikiart.org/en/frank-w-benson/portrait-of-sue-1906,1906,,https://uploads8.wikiart.org/00191/images/frank-w-benson/portrait-of-sue-oil-1906-frank-weston-benson.jpg!Large.jpg,1906,Realism,portrait,Lady,oil,,,,
https://www.wikiart.org/en/camille-pissarro/the-road-to-saint-cyr-at-louveciennes,,,https://uploads6.wikiart.org/images/camille-pissarro/the-road-to-saint-cyr-at-louveciennes.jpg,,Impressionism,landscape,Tree|Rural area,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/toyen/relache-1943,1943,,https://uploads7.wikiart.org/images/toyen/relache-1943.jpg!Large.jpg,1943,Surrealism,symbolic painting,Hand|Beige,,,,,
https://www.wikiart.org/en/henri-martin/idylle,,,https://uploads8.wikiart.org/images/henri-martin/idylle.jpg!Large.jpg,,Pointillism,genre painting,animals|male-portraits|female-portraits|boats-and-ships|seas-and-oceans|Pasture|Tree|Rural area,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/konstantin-korovin/paris-by-night,1920,,https://uploads4.wikiart.org/images/konstantin-korovin/paris-by-night.jpg!Large.jpg,1920,Impressionism,cityscape,streets-and-squares|houses-and-buildings|Paris,,,,,
https://www.wikiart.org/en/gerda-wegener/air-de-capri-1923,1923,,https://uploads1.wikiart.org/00333/images/gerda-wegener/air-de-capri-1923.jpg!Large.jpg,1923,Art Deco|Art Nouveau (Modern),genre painting,Capri,,,,,
https://www.wikiart.org/en/grant-wood/carriage-business-1918,1918,,https://uploads7.wikiart.org/images/grant-wood/carriage-business-1918(1).jpg!Large.jpg,1918; United States|1918,Post-Impressionism,landscape,Wagon|Carriage,oil,,,,
https://www.wikiart.org/en/jean-messagier/apr-s-midi-montante-1958,1958,,https://uploads0.wikiart.org/images/jean-messagier/apr-s-midi-montante-1958.jpg,1958,Lyrical Abstraction,abstract,Brown,,,,,
https://www.wikiart.org/en/thomas-cole/the-vesper-hymn,,,https://uploads7.wikiart.org/images/thomas-cole/the-vesper-hymn.jpg!Large.jpg,,Romanticism,landscape,forests-and-trees|Sky|Atmospheric phenomenon|morning|Atmosphere|Evening,oil|canvas,,,,
https://www.wikiart.org/en/david-wilkie/not-detected-277183,,,https://uploads3.wikiart.org/images/david-wilkie/not-detected-277183.jpg!Large.jpg,,Romanticism,self-portrait,male-portraits|Gentleman,,,,,
https://www.wikiart.org/en/cindy-sherman/untitled-1976-10,1976,,https://uploads1.wikiart.org/images/cindy-sherman/untitled-1976-10.jpg!Large.jpg,1976,Feminist Art,photo,Photograph|Sitting|Snapshot|Stock photography|Gentleman,,,Bus Riders,,
https://www.wikiart.org/en/carlos-merida/figures-with-pipes-1978,1978,,https://uploads7.wikiart.org/images/carlos-merida/figures-with-pipes-1978.jpg,1978,Cubism,genre painting,,,,,,
https://www.wikiart.org/en/raoul-ubac/objets-possibles-1938,,,https://uploads3.wikiart.org/images/raoul-ubac/objets-possibles-1938.jpg!Large.jpg,,Surrealism,figurative,,,,,,
https://www.wikiart.org/en/jacob-van-strij/landscape-with-resting-cows,,,https://uploads5.wikiart.org/images/jacob-van-strij/landscape-with-resting-cows.jpg!Large.jpg,,Neoclassicism,animal painting,animals|cows|Bovine|Herd|Sky|Pasture,,,,,
https://www.wikiart.org/en/edith-vonnegut/action-figures,,,https://uploads0.wikiart.org/images/edith-vonnegut/action-figures.jpg!Large.jpg,,Naïve Art (Primitivism),symbolic painting,cats|female-nude|flying,,,,,
https://www.wikiart.org/en/yasuo-kuniyoshi/the-bather-1927,1927,,https://uploads1.wikiart.org/images/yasuo-kuniyoshi/the-bather-1927.jpg,1927,Expressionism,portrait,Sketch,,,,,
https://www.wikiart.org/en/jean-auguste-dominique-ingres/portrait-of-mr-foureau,,,https://uploads5.wikiart.org/images/jean-auguste-dominique-ingres/portrait-of-mr-foureau.jpg!Large.jpg,,Neoclassicism,portrait,male-portraits|Gentleman,,"Musée Bonnat, Bayonne, France",,,
https://www.wikiart.org/en/vajda-lajos/vajda-lajos-fiu-arc-1939-310x230-mm-ceruza-papir-1939,1939,,https://uploads7.wikiart.org/00388/images/vajda-lajos/vajda-lajos-fi-arc-1939-310x230-mm-ceruza-pap-r.JPG!Large.JPG,1939,,,,,,,,
https://www.wikiart.org/en/josef-capek/oblak-ii-holubi-1935,1935,,https://uploads0.wikiart.org/00308/images/josef-capek/josef-apek-oblak-ii-holubi-1935.jpg,1935,Expressionism,cloudscape|genre painting,Sky,,,,,
https://www.wikiart.org/en/ronnie-landfield/where-the-creek-hits-the-rise-1988,1988,,https://uploads3.wikiart.org/images/ronnie-landfield/where-the-creek-hits-the-rise-1988.jpg,1988,Lyrical Abstraction|Abstract Expressionism,abstract,Sky|Cloud|Picture frame,,,,,
https://www.wikiart.org/en/bela-czobel/czobel-bela-fa,,,https://uploads3.wikiart.org/00391/images/bela-czobel/20220429-201009.jpg!Large.jpg,,,,,,,,,
https://www.wikiart.org/en/francesco-hayez/portrait-of-gioacchino-rossini-1870,1870,,https://uploads4.wikiart.org/images/francesco-hayez/portrait-of-gioacchino-rossini-1870.jpg!Large.jpg,1870|1870; Italy,Romanticism,portrait,male-portraits|famous-people|Gentleman|Composer|Classical music|1870s paintings from Italy,oil|canvas,"Palazzo Brera, Milan, Italy",,,
https://www.wikiart.org/en/jose-santiago-garnelo-y-alda/santa-casilda,,,https://uploads7.wikiart.org/00272/images/jose-santiago-garnelo-y-alda/santa-casilda.jpg!Large.jpg,,Naturalism|Costumbrismo,religious painting,,oil,,,,
https://www.wikiart.org/en/frederic-bazille/portrait-of-edmond-maitre,1869,,https://uploads4.wikiart.org/images/frederic-bazille/portrait-of-edmond-maitre.jpg!Large.jpg,1869,Impressionism,portrait,male-portraits|Gentleman,,,,,
https://www.wikiart.org/en/john-frederick-herring-sr/exercising-the-royal-horses-1855,1855,,https://uploads5.wikiart.org/00264/images/john-frederick-herring-sr/john-frederick-herring-exercising-the-royal-horses-google-art-project.jpg!Large.jpg,1855,Romanticism,animal painting|genre painting,,oil,"Yale Centre For British Art (Yale University), New Haven, CT, US",,,
https://www.wikiart.org/en/vadym-meller/sketch-of-the-male-costume-for-the-assyrian-ballet-1919,1919,,https://uploads1.wikiart.org/00124/images/vadym-meller/sketch-of-the-male-costume-for-the-assyrian-ballet-1919.jpg!Large.jpg,1919,Cubism,design,,,,,,
https://www.wikiart.org/en/joseph-stella/the-red-hat-1924,1924,,https://uploads0.wikiart.org/images/joseph-stella/the-red-hat-1924.jpg,1924,Precisionism,genre painting,,,,,,
https://www.wikiart.org/en/georgia-o-keeffe/black-iris-1,1926,,https://uploads0.wikiart.org/images/georgia-o-keeffe/black-iris-1.jpg!Large.jpg,1926,Precisionism,flower painting,flowers-and-plants,,,,,
https://www.wikiart.org/en/konstantin-yuon/the-august-evening-ligachevo-1922,1922,,https://uploads2.wikiart.org/images/konstantin-yuon/the-august-evening-ligachevo-1922.jpg!Large.jpg,1922,Post-Impressionism,genre painting,summer,oil|canvas,,,,
https://www.wikiart.org/en/frances-macdonald-macnair/girl-in-a-tree,,,https://uploads5.wikiart.org/00274/images/frances-macdonald-macnair/girl-in-a-tree.jpg!Large.jpg,,Art Nouveau (Modern),symbolic painting,,,,,,
https://www.wikiart.org/en/henry-herbert-la-thangue/selling-chickens-in-liguria-1906,1906,,https://uploads1.wikiart.org/images/henry-herbert-la-thangue/selling-chickens-in-liguria-1906.jpg!Large.jpg,1906,Impressionism,genre painting,Lady,,,,,
https://www.wikiart.org/en/gustav-bauernfeind/oriental-street-scene,,,https://uploads6.wikiart.org/00298/images/gustav-bauernfeind/oriental-street-scene-by-bauernfeind.jpeg!Large.jpeg,,Orientalism,genre painting,Holy places,oil,,,,
https://www.wikiart.org/en/robert-morris/untitled-l-beams-1965,1965,,https://uploads6.wikiart.org/images/robert-morris/untitled-l-beams-1965.jpg!Large.jpg,1965,Minimalism,sculpture,Tree,,,,,
https://www.wikiart.org/en/boris-kustodiev/the-head-of-peter-the-great-1910,1910,,https://uploads1.wikiart.org/images/boris-kustodiev/the-head-of-peter-the-great-1910.jpg!Large.jpg,1910,Realism,portrait,male-portraits|famous-people|Peter-the-Great|Chin,,,,,
https://www.wikiart.org/en/andy-warhol/new-coke-1985,1985,,https://uploads4.wikiart.org/00451/images/andy-warhol/e4b7832b-16f1-4979-bbfc-8639565307ee.Jpeg!Large.Jpeg,1985; United States|1985,Pop Art,advertisement,Coca-cola|Cola|Carbonated soft drinks|Soft drink,screenprint,,,,
https://www.wikiart.org/en/francis-gruber/danger-1937,1937,,https://uploads5.wikiart.org/images/francis-gruber/danger-1937.jpg,1937,Expressionism,interior,,,,,,
https://www.wikiart.org/en/henri-de-toulouse-lautrec/reclining-nude-1897,1897,,https://uploads7.wikiart.org/images/henri-de-toulouse-lautrec/reclining-nude-1897.jpg!Large.jpg,1897,Post-Impressionism,nude painting (nu),female-nude,oil|cardboard,"Barnes Foundation, Philadelphia, PA, US",,,
https://www.wikiart.org/en/andy-warhol/ingrid-bergman-as-herself-2,1983,,https://uploads0.wikiart.org/images/andy-warhol/ingrid-bergman-as-herself-2.jpg,1983,Pop Art,portrait,famous-people|female-portraits|Ingrid-Bergman|Ear|Chin|Lip,,,,,
https://www.wikiart.org/en/ilya-isupov/evenings-on-a-farm-near-dikanka-2014,2014,,https://uploads1.wikiart.org/00158/images/ilya-isupov/2014-3.jpeg!Large.jpeg,2014,Expressionism,illustration,,,,,,
https://www.wikiart.org/en/william-hawkins/tasmanian-tiger-2-1986,1986,,https://uploads5.wikiart.org/00237/images/william-hawkins/screen-shot-2019-05-22-at-10-11-40-am.png!Large.png,1986,Naïve Art (Primitivism),animal painting,Bear|Carnivore,,,,,
https://www.wikiart.org/en/francesco-hayez/mercury-gives-paris-the-apple-of-discord-1817,1817,,https://uploads5.wikiart.org/images/francesco-hayez/mercury-gives-paris-the-apple-of-discord-1817.jpg!Large.jpg,1817; Italy|1817,Romanticism,mythological painting,1810s paintings from Italy|Relief|Mythology|Greek-and-Roman-Mythology|Judgement-of-Paris|Hermes/Mercury|Paris,fresco,"Museo Correr, Venice, Italy",,,
https://www.wikiart.org/en/pierre-auguste-renoir/rapha-maitre,1871,,https://uploads5.wikiart.org/images/pierre-auguste-renoir/rapha-maitre.jpg!Large.jpg,1871,Impressionism,portrait,Chin|Cheek|Forehead,oil|canvas,"Smith College Museum of Art (SCMA), Northampton, MA, US",,Association with Impressionists,
https://www.wikiart.org/en/george-frederick-watts/eve-repentant,1875,,https://uploads7.wikiart.org/images/george-frederick-watts/eve-repentant.jpg!Large.jpg,1875,Symbolism,religious painting,Christianity|Eve|Adam,,,,,
https://www.wikiart.org/en/ivan-bilibin/sketch-for-the-opera-the-golden-cockerel-by-nikolai-rimsky-korsakov-1909-2,1909,,https://uploads3.wikiart.org/images/ivan-bilibin/sketch-for-the-opera-the-golden-cockerel-by-nikolai-rimsky-korsakov-1909-2.jpg,1909,Art Nouveau (Modern),design,palaces-and-mausoleums|Slavic-mythology|Nikolai-Rimsky-Korsakov|The-Golden-Cockerel|Building|House|Facade,watercolor|paper|gouache,"Bakhrushin Theater Museum, Moscow, Russia",The Golden Cockere,,
https://www.wikiart.org/en/bela-czobel/czobel-1,,,https://uploads4.wikiart.org/00387/images/bela-czobel/czobel-1.JPG!Large.JPG,,,,,,,,,
https://www.wikiart.org/en/gary-hume/snowman-1996,1996,,https://uploads1.wikiart.org/images/gary-hume/snowman-1996.jpg,1996,Neo-Pop Art,figurative,Orange|Pink|Circle|Pattern,,,,,
https://www.wikiart.org/en/sonia-delaunay/composition-2,,,https://uploads7.wikiart.org/images/sonia-delaunay/composition-2.jpg,,Orphism,abstract,,,,,,
https://www.wikiart.org/en/tess-jaray/versailles-1966,1966,,https://uploads5.wikiart.org/images/tess-jaray/versailles-1966.jpg,1966,Op Art,abstract,Symmetry,,,,,
https://www.wikiart.org/en/ludwig-knaus/portrait-of-a-young-girl-1884,1884,,https://uploads6.wikiart.org/00266/images/ludwig-knaus/ludwig-knaus-portr-t-eines-jungen-m-dchens-1884.jpg!Large.jpg,1884,Academicism,portrait,children portraits|female-portraits,oil,,,,
https://www.wikiart.org/en/pierre-auguste-renoir/women-and-child,1896,,https://uploads8.wikiart.org/images/pierre-auguste-renoir/women-and-child.jpg!Large.jpg,1896,Impressionism,genre painting,,oil|canvas,Private Collection,,Later Years,
