url,Create Date,Create Location,Date,image_url,Style,Genre,Media,Location,tags,Series,Period,Theme,Share
https://www.wikiart.org/en/edward-hopper/elizabeth-griffiths-smith-hopper-the-artist-s-mother-1916,1916,,1916,https://uploads6.wikiart.org/images/edward-hopper/elizabeth-griffiths-smith-hopper-the-artist-s-mother-1916.jpg!Large.jpg,New Realism,portrait,oil|canvas,Private Collection,female-portraits|Lady|Mother,,,,
https://www.wikiart.org/en/fernando-botero/still-life-with-green-soup,1972,,1972,https://uploads4.wikiart.org/images/fernando-botero/still-life-with-green-soup.jpg!Large.jpg,Naïve Art (Primitivism),still life,,,animals|cats|dishware-and-cutlery|food-and-beverages|Still life photography|Cat|Serveware,,,,
https://www.wikiart.org/en/lech-jankowski/trabka-do-sluchania-krzesla-pana-kantora-2019,2019,,2019,https://uploads4.wikiart.org/00291/images/lech-jankowski/33-d.jpg!Large.jpg,,,drawing|pencil,,Joint,,,,
https://www.wikiart.org/en/julio-galan/the-accomplices-1987,1987,,1987,https://uploads2.wikiart.org/images/julio-galan/the-accomplices-1987.jpg,Neo-Expressionism,genre painting,,,,,,,
https://www.wikiart.org/en/heinrich-campendonk/komposition-mit-2-figuren-1912,1912,,1912,https://uploads2.wikiart.org/images/heinrich-campendonk/komposition-mit-2-figuren-1912.jpg,Cubism,figurative,,,,,,,
https://www.wikiart.org/en/gene-davis/untitled-mp21-25,,,,https://uploads6.wikiart.org/images/gene-davis/untitled-mp21-25.jpg,,installation,,,Text|Font,,,,
https://www.wikiart.org/en/ferdinand-du-puigaudeau/path-in-front-of-the-church-of-croisic,,,,https://uploads3.wikiart.org/00323/images/ferdinand-du-puigaudeau/puigaudeau-ferdinand-du-path-in-front-of-the-church-of-croisic.jpeg!Large.jpeg,Neo-Impressionism|Impressionism,landscape,,,,,,,
https://www.wikiart.org/en/anders-zorn/against-the-current-1919,1919,,1919,https://uploads6.wikiart.org/images/anders-zorn/against-the-current-1919.jpg,Realism,nude painting (nu),etching|paper,,female-nude|bathing-and-swimming,,,,
https://www.wikiart.org/en/richard-diebenkorn/albuquerque-no-11,1951,,1951,https://uploads2.wikiart.org/00272/images/richard-diebenkorn/rd1083pub.jpg!Large.jpg,Abstract Expressionism,abstract,oil|canvas,,,Albuquerque (1951-1952),,,
https://www.wikiart.org/en/peder-severin-kroyer/boys-bathing-1892,1892,,1892,https://uploads8.wikiart.org/images/peder-severin-kroyer/boys-bathing-1892.jpg,Impressionism,genre painting,,,Sea|Standing|Water|Fun|Shore|Sky|Ocean,,,,
https://www.wikiart.org/en/amedeo-modigliani/victoria-1916,1916,Paris,"Paris|1916; Paris, France|1916",https://uploads2.wikiart.org/images/amedeo-modigliani/victoria-1916.jpg!Large.jpg,Expressionism,portrait,oil|canvas,"Tate Modern, London, UK",female-portraits,,,,
https://www.wikiart.org/en/rene-magritte/the-fanatics-1955,1955,Brussels,"Brussels|1955|1955; Brussels, Belgium",https://uploads5.wikiart.org/images/rene-magritte/the-fanatics-1955(1).jpg!Large.jpg,Surrealism,symbolic painting,,,Sky|Bird,,Mature Period,,
https://www.wikiart.org/en/pericles-pantazis/still-life-with-flowers-1877,1877,,1877,https://uploads8.wikiart.org/images/p-ricl-s-pantazis/still-life-with-flowers-1877.jpg!Large.jpg,Realism,still life,,,Still life photography,,,,
https://www.wikiart.org/en/alexander-roitburd/louis-xiv-1,2011,,2011,https://uploads3.wikiart.org/00155/images/alexander-roitburd/1-2.jpg!Large.jpg,Transavantgarde,figurative,oil|canvas,,costume design,Louis XIV. 2011,,,
https://www.wikiart.org/en/enrico-baj/e-tu-spersa-in-questi-luoghi-cosa-fai-1959,1959,,1959,https://uploads5.wikiart.org/images/enrico-baj/e-tu-spersa-in-questi-luoghi-cosa-fai-1959.jpg,Art Informel,figurative,,,,,,,
https://www.wikiart.org/en/man-ray/andr%C3%A9-breton-1930,1930,,1930,https://uploads5.wikiart.org/images/man-ray/andr%C3%A9-breton-1930.jpg!Large.jpg,Dada,photo,,,Photograph|Gentleman|Eyewear|Stock photography|Brittany,,,,
https://www.wikiart.org/en/jarnefelt-eero/kotimatkalla-1903,1903,,1903,https://uploads2.wikiart.org/00220/images/jarnefelt-eero/j-rnefelt-kotimatkalla-1903.jpg!Large.jpg,Realism,genre painting,watercolor|gouache,"Turku Art Museum, Turku, Finland",Water transportation|Boat|Vehicle|Boating|Watercraft rowing|Boats and boating--Equipment and supplies|Watercraft|Canoe|Recreation,,,,
https://www.wikiart.org/en/albert-lynch/portrait-dune-jeune-femme,1890,,1890,https://uploads0.wikiart.org/00291/images/albert-lynch/albert-lynch-portrait-d-une-jeune-femme.jpg,Art Nouveau (Modern),portrait,,,Headpiece|Head|Beauty|Headgear|Hair accessory|Lip,,,,
https://www.wikiart.org/en/odilon-redon/decoration,1907,,1907,https://uploads3.wikiart.org/images/odilon-redon/decoration.jpg!Large.jpg,Art Nouveau (Modern)|Symbolism,design,oil|canvas,Private Collection,allegories-and-symbols|Holy places,,,,
https://www.wikiart.org/en/lech-jankowski/mnisi-chor-butelkowy-2019,2019,,2019,https://uploads8.wikiart.org/00291/images/lech-jankowski/mnisi-ok.jpg!Large.jpg,,,drawing|pencil,,Pyramid|Cone,,,,
https://www.wikiart.org/en/ion-theodorescu-sion/by-the-water-1925,1925,,1925,https://uploads0.wikiart.org/images/ion-theodorescu-sion/by-the-water-1925.jpg!Large.jpg,Post-Impressionism,genre painting,,,Prophet,,,,
https://www.wikiart.org/en/norman-rockwell/running-with-pie,1928,,1928,https://uploads3.wikiart.org/images/norman-rockwell/running-with-pie.jpg!Large.jpg,Regionalism,genre painting,,,animals|male-portraits|dogs|Hip-hop dance,,,,
https://www.wikiart.org/en/helene-schjerfbeck/portrait-of-a-girl-1887,1887,,1887,https://uploads4.wikiart.org/images/helene-schjerfbeck/portrait-of-a-girl-1887.jpg!Large.jpg,Realism,portrait,,,Nose,,,,
https://www.wikiart.org/en/art-tandem-bm-babak-matvieiev/ryadzheni,2016,,2016,https://uploads5.wikiart.org/00285/images/art-tandem-bm-babak-matvieiev/a-neo-paradise-102.jpg!Large.jpg,Digital Art|Neo-Pop Art,photo,photography,,,"Послання з ""Раю""",,,
https://www.wikiart.org/en/robert-henri/sketchers-in-the-woods,,,,https://uploads6.wikiart.org/images/robert-henri/sketchers-in-the-woods.jpg!Large.jpg,American Realism,genre painting,,,Tree|Forest|Woodland|Northern hardwood forest,,,,
https://www.wikiart.org/en/childe-hassam/moonlight-the-old-house,1906,,1906,https://uploads8.wikiart.org/images/childe-hassam/moonlight-the-old-house.jpg!Large.jpg,Impressionism,landscape,,,sun-and-moon|houses-and-buildings|Tree|Natural landscape|Water|sunlight|Sky|Reflection,,,,
https://www.wikiart.org/en/albert-bierstadt/sailing-on-the-hudson,,,,https://uploads0.wikiart.org/images/albert-bierstadt/sailing-on-the-hudson.jpg!Large.jpg,Luminism,landscape,oil|canvas,Private Collection,boats-and-ships|seas-and-oceans|forests-and-trees|Tree|Nature|Natural landscape|Natural environment|Bank|Woody plant|Plant,,,,
https://www.wikiart.org/en/barrington-watson/mother-and-child-1959,1959,,1959,https://uploads1.wikiart.org/images/barrington-watson/mother-and-child-1959.jpg!Large.jpg,Social Realism,genre painting,,,,,,,
https://www.wikiart.org/en/marcelle-cahn/untitled-1976-1,1976,,1976,https://uploads0.wikiart.org/images/marcelle-cahn/untitled-1976(1).jpg,Concretism,abstract,,,Font|Graphic design,,,,
https://www.wikiart.org/en/charles-hinman/black-and-white-1964,1964,,1964,https://uploads5.wikiart.org/images/charles-hinman/black-and-white-1964.jpg,Hard Edge Painting|Op Art,sculpture,,,,,,,
https://www.wikiart.org/en/eduardo-viana/la-petite-1916,1916,,1916,https://uploads7.wikiart.org/images/eduardo-viana/la-petite-1916.jpg,Cubism,figurative,,,,,,,
https://www.wikiart.org/en/ivan-shishkin/in-siverskaya-1896,1896,,1896,https://uploads3.wikiart.org/images/ivan-shishkin/in-siverskaya-1896.jpg!Large.jpg,Realism,landscape,,,fields-and-plains|forests-and-trees|Siverskaya|Natural landscape|Nature|Vegetation|Grass|Meadow|Natural environment|Tree|Land lot|Nature reserve,,,,
https://www.wikiart.org/en/pierre-auguste-renoir/landscape-at-collettes,,,,https://uploads6.wikiart.org/images/pierre-auguste-renoir/landscape-at-collettes.jpg!Large.jpg,Impressionism,landscape,oil|canvas,Private Collection,Nature|Natural landscape|Tree|Sky,,,,
https://www.wikiart.org/en/stanislaw-szukalski/enslavement-by-the-predators-design-for-the-back-of-solzhenitsyn-medallion-1975,1975,,1975,https://uploads1.wikiart.org/00248/images/stanislaw-szukalski/enslavment.jpg!Large.jpg,Art Deco,illustration,granite,,,,,,
https://www.wikiart.org/en/theodor-leopold-weller/an-italian-shoemaker-playing-music-in-front-of-his-house-surrounded-by-local-women-with-their-1872,1872,,1872,https://uploads4.wikiart.org/00330/images/theodor-leopold-weller/theodor-leopold-weller-ein-italienischer-schuhflicker-musizierend-vor-seinem-haus-umringt-von.jpg,Romanticism,genre painting,oil|canvas,Private Collection,Ciociaro Costume,,,,
https://www.wikiart.org/en/gerolamo-induno/the-death-of-enrico-cairoli-at-villa-glori-1868,1868,,1868,https://uploads5.wikiart.org/00326/images/gerolamo-induno/girolamo-induno-morte-di-enrico-cairoli.jpg,Romanticism,history painting,oil|canvas,,Italian Risorgimento|birth-and-death|Italian people|Death|1860s paintings from Italy,,,,
https://www.wikiart.org/en/marcel-marien/waiting-1946,1946,,1946,https://uploads6.wikiart.org/images/marcel-marien/waiting-1946.jpg!Large.jpg,Surrealism,figurative,,,Plant|Botany|Plant pathology,,,,
https://www.wikiart.org/en/alfred-wallis/low-water,,,,https://uploads3.wikiart.org/images/alfred-wallis/low-water.jpg!Large.jpg,Naïve Art (Primitivism),marina,,,Waterway,,,,
https://www.wikiart.org/en/dante-gabriel-rossetti/dantis-amore-1860,1860,,1860,https://uploads2.wikiart.org/images/dante-gabriel-rossetti/dantis-amore-1860.jpg!Large.jpg,Symbolism,literary painting,oil|canvas,"Tate Britain, London, UK",allegories-and-symbols|angels-and-archangels,,,,
https://www.wikiart.org/en/theodor-severin-kittelsen/jomfru-maria-og-svalen,,,,https://uploads1.wikiart.org/images/theodor-severin-kittelsen/jomfru-maria-og-svalen.jpg!Large.jpg,Neo-Romanticism|Symbolism,genre painting,,,,,,,
https://www.wikiart.org/en/roberto-matta/abrir-el-cubo-y-encontrar-la-vida,,,,https://uploads0.wikiart.org/images/roberto-matta/abrir-el-cubo-y-encontrar-la-vida.jpg!Large.jpg,Surrealism,abstract,,,Graphic design,,,,
https://www.wikiart.org/en/wassily-kandinsky/improvisation-10-1910,1910,,1910; Germany|1910,https://uploads1.wikiart.org/images/wassily-kandinsky/improvisation-10-1910.jpg!Large.jpg,Abstract Art,abstract,oil|canvas,"Beyeler Foundation, Riehen, Switzerland",,Improvisations,,,
https://www.wikiart.org/en/ilya-mashkov/portrait-of-a-lady-with-pheasants-1911,1911,,1911,https://uploads4.wikiart.org/images/ilya-mashkov/portrait-of-a-lady-with-pheasants-1911.jpg!Large.jpg,Fauvism,portrait,oil|canvas,Private Collection,animals|female-portraits,,,,
https://www.wikiart.org/en/kazimir-malevich/sketchbook-1916,1916,,c.1916; Russian Federation|1916,https://uploads6.wikiart.org/00156/images/kazimir-malevich/l1060388.JPG!Large.JPG,Suprematism,abstract|sketch and study,graphite|gouache,,arts-and-crafts,,,,
https://www.wikiart.org/en/viktor-vasnetsov/in-a-suit-buffoon-1882,1882,,1882,https://uploads1.wikiart.org/images/viktor-vasnetsov/in-a-suit-buffoon-1882.jpg!Large.jpg,Realism,portrait,oil|canvas,"Tretyakov Gallery, Moscow, Russia",children portraits,,,,
https://www.wikiart.org/en/ilya-repin/kuzma-minin-1894,1894,,1894,https://uploads7.wikiart.org/images/ilya-repin/kuzma-minin-1894.jpg!Large.jpg,Realism,history painting,,,,,,,
https://www.wikiart.org/en/clyfford-still/untitled-1959-1,1959,,1959,https://uploads0.wikiart.org/images/clyfford-still/untitled-1959-1.jpg,Color Field Painting,abstract,oil,"San Francisco Museum of Modern Art (SFMOMA), San Francisco, CA, US",Human settlement|Sky|City|Skyline|Tree|Cloud,,,,
https://www.wikiart.org/en/helene-schjerfbeck/picking-bluebells,,,,https://uploads6.wikiart.org/images/helene-schjerfbeck/picking-bluebells.jpg,Realism,genre painting,,,People in nature|Grass family|Meadow|Grass,,,,
https://www.wikiart.org/en/avigdor-arikha/figures-at-sunset-1956,1956,,1956,https://uploads7.wikiart.org/images/avigdor-arikha/figures-at-sunset-1956.jpg,Abstract Expressionism,abstract,,,Sketch|Fictional character,,,,
https://www.wikiart.org/en/frances-hodgkins/christmas-tree,1945,,1945,https://uploads1.wikiart.org/00437/images/frances-hodgkins/1945christmas-tree-1945.jpg!Large.jpg,,,,,,,,,
https://www.wikiart.org/en/george-pemba/new-brighton-1960,1960,,1960,https://uploads0.wikiart.org/images/george-pemba/new-brighton-1960.jpg,Social Realism,cityscape,,,,,,,
https://www.wikiart.org/en/julio-le-parc/formes-virtuelles-par-deplacement-du-spectateur-1969,1969,,1969,https://uploads0.wikiart.org/images/julio-le-parc/formes-virtuelles-par-deplacement-du-spectateur-1969.jpg,Kinetic Art,installation,,,Product|Rectangle,,,,
https://www.wikiart.org/en/m-c-escher/scholastica-illustration,1931,,1931,https://uploads6.wikiart.org/images/m-c-escher/scholastica-illustration.jpg!Large.jpg,Expressionism,illustration,,,"witches|flying|J.Walch. ""De-vreeselijke-avonturen-van-Scholastica""|rooftops|Fictional character",De vreeselijke avonturen van Scholastica,,,
https://www.wikiart.org/en/willem-de-kooning/devil-at-the-keyboard,1976,,1976,https://uploads.wikiart.org/Content/images/FRAME-600x480.jpg,Expressionism,figurative,,"Dallas Museum of Art, Dallas, TX, US",Graphic design,,,,
https://www.wikiart.org/en/felix-vallotton/the-beautiful-sunday-1895,1895,,1895,https://uploads2.wikiart.org/images/felix-vallotton/the-beautiful-sunday-1895.jpg,Art Nouveau (Modern),genre painting,,Private Collection,streets-and-squares|roads-and-vehicles|Vehicle,,,,
https://www.wikiart.org/en/kerry-james-marshal/school-of-beauty-school-of-culture-2012,2012,,2012,https://uploads5.wikiart.org/00099/images/kerry-james-marshal/school-of-beauty-school-of-culture-2012-acrylic-and-glitter-on-unstretched-canvas.jpg!Large.jpg,Existential Art|Pop Art,genre painting,acrylic,"Birmingham Museum of Art, Birmingham, AL, US",Fun,,,,
https://www.wikiart.org/en/valentin-serov/misha-serov,,,,https://uploads6.wikiart.org/images/valentin-serov/misha-serov.jpg!Large.jpg,Realism,sketch and study,,,famous-people|children portraits|Sketch|Sitting,,,,
https://www.wikiart.org/en/jose-manuel-capuletti/la-belle-marcelle,,,,https://uploads0.wikiart.org/images/jose-manuel-capuletti/la-belle-marcelle.jpg,Surrealism,sketch and study,,,costume design,,,,
https://www.wikiart.org/en/alfred-sisley/molesey-weir-at-hampton-court-morning-1874,1874,,1874,https://uploads0.wikiart.org/images/alfred-sisley/molesey-weir-at-hampton-court-morning-1874.jpg!Large.jpg,Impressionism,landscape,oil|canvas,"Scottish National Gallery, Edinburgh, UK",Waterway|Bank|River,,,,
https://www.wikiart.org/en/jose-gutierrez-solana/cupletista-or-makeup-1930,1930,,1930,https://uploads0.wikiart.org/images/jose-gutierrez-solana/cupletista-or-makeup-1930.jpg!Large.jpg,Expressionism,genre painting,,,dressing|Human|Human body,,,,
https://www.wikiart.org/en/charles-blackman/floating-school-girl,,,,https://uploads7.wikiart.org/images/charles-blackman/floating-school-girl.jpg,Expressionism,genre painting,,,Graphic design,Schoolgirl,,,
https://www.wikiart.org/en/david-cox/going-to-the-hayfield-1849,1849,,1849,https://uploads7.wikiart.org/images/david-cox/going-to-the-hayfield-1849.jpg!Large.jpg,Romanticism,genre painting,,,Sky|Pasture|Horse|Grassland|Ecoregion|Rural area|Cloud,,,,
https://www.wikiart.org/en/james-tissot/the-return-of-the-prodigal-son-1862,1862,,1862,https://uploads1.wikiart.org/images/james-tissot/the-return-of-the-prodigal-son-1862.jpg!Large.jpg,Realism,genre painting,oil|canvas,,,,,,
https://www.wikiart.org/en/joan-miro/naked-woman-climbing-a-staircase-1937,1937,Paris,"Paris|1937; Paris, France|1937",https://uploads1.wikiart.org/00125/images/joan-miro/naked-woman-climbing-a-staircase.jpg,Surrealism,nude painting (nu),paper|pencil,"Joan Miró Foundation, Barcelona, Spain",Sketch|Leg|Figure drawing|Joint|Human body,,,,
https://www.wikiart.org/en/alfio-giuffrida/topfe-und-tempel-2008,2008,,2008,https://uploads6.wikiart.org/00226/images/alfio-giuffrida/t-pfe-und-tempel-2008.jpg!Large.jpg,Neo-Pop Art,figurative,,,Turquoise|Perfume|Rectangle,,,,
https://www.wikiart.org/en/jules-bastien-lepage/zwei-damen-1884,1884,,1884,https://uploads2.wikiart.org/00329/images/jules-bastien-lepage/jules-bastien-lepage-zwei-damen-lstudie.jpg!Large.jpg,Naturalism|Realism,sketch and study,,,,,,,
https://www.wikiart.org/en/rachel-whiteread/embankment-2005,2005,,2005,https://uploads2.wikiart.org/images/rachel-whiteread/embankment-2005.jpg,Conceptual Art|Post-Minimalism,installation,,,Snow|winter|Ice,,,,
https://www.wikiart.org/en/joan-brull/retrat-de-carles-gumersind-vidiella,,,,https://uploads1.wikiart.org/00313/images/joan-brull/retrat-de-carles-gumersind-vidiella-joan-brull-i-vinyoles-1863-1912.jpg!Large.jpg,Realism,sketch and study,,,Facial hair|Forehead|Sketch|Beard|Chin|Moustache,,,,
https://www.wikiart.org/en/maurice-prendergast/the-cove-2,1923,,1923,https://uploads1.wikiart.org/images/maurice-prendergast/the-cove-2.jpg!Large.jpg,Post-Impressionism,genre painting,oil|canvas,"Whitney Museum of American Art, New York City, NY, US",seas-and-oceans|Textile,,,,
https://www.wikiart.org/en/georgyi-yakutovytch/untitled-1990,1990,,1990,https://uploads2.wikiart.org/00306/images/georgyi-yakutovytch/1990-1.jpg!Large.jpg,Socialist Realism,genre painting,,,,,,,
https://www.wikiart.org/en/honore-daumier/the-clinic-of-doctor-macaire,,,,https://uploads4.wikiart.org/images/honore-daumier/the-clinic-of-doctor-macaire.jpg,Realism,genre painting,,,group-portraits|hospitals-and-pharmacies,,,,
https://www.wikiart.org/en/juan-gris/still-life-with-guitar-1913,1913,,1913,https://uploads8.wikiart.org/images/juan-gris/still-life-with-guitar-1913.jpg!Large.jpg,Analytical Cubism,still life,,Private Collection,String instrument,,,,
https://www.wikiart.org/en/joaqu-n-sorolla/herding-geese-in-the-asturias-1903,1903,,1903; Spain|1903,https://uploads3.wikiart.org/images/joaquin-sorolla/herding-geese-in-the-asturias-1903.jpg!Large.jpg,Impressionism,landscape,oil|canvas,,gardens-and-parks|geese|Natural landscape|Tree|Leaf|Plant,,,,
https://www.wikiart.org/en/karl-blossfeldt/art-forms-in-nature-39-1928,1928,,1928,https://uploads5.wikiart.org/00327/images/karl-blossfeldt/blossfeldt-karl-blossfeldt-archiv-de-bildmat1-39.jpg,Documentary photography,photo,photography,,,Urformen der Kunst (Art Forms in Nature),,,
https://www.wikiart.org/en/jenaro-perez-villaamil/portico-de-la-gloria-santiago-de-compostela-cathedral-1849,1849,,1849,https://uploads7.wikiart.org/00277/images/jenaro-perez-villaamil/el-p-rtico-de-la-gloria-de-la-catedral-de-santiago-de-compostela-1849-jenaro-p-rez-villaamil-palacio.jpg!Large.jpg,Romanticism,interior,,,,,,,
https://www.wikiart.org/en/louise-bourgeois/untitled-1999,1999,,1999|1999; United States,https://uploads1.wikiart.org/images/louise-bourgeois/untitled-1999.jpg!Large.jpg,Confessional Art,sculpture,,,troubles-and-disasters|parts-of-human-body,,,,
https://www.wikiart.org/en/qiu-ying/saying-farewell-at-xunyang-detail,,,,https://uploads4.wikiart.org/images/qiu-ying/saying-farewell-at-xunyang-detail.jpg!Large.jpg,Gongbi,history painting,,,Textile,,,,
https://www.wikiart.org/en/amedeo-modigliani/marios-varvoglis-1920,1920,Paris,"1920|1920; Paris, France|Paris",https://uploads2.wikiart.org/00128/images/amedeo-modigliani/w1siziisijm0ntcxosjdlfsiccisimnvbnzlcnqilcitcmvzaxplideyodb4mti4mfx1mdazzsjdxq.jpg!Large.jpg,Expressionism,portrait,pencil,"Museum of Modern Art (MoMA), New York City, NY, US",Sketch|Eyebrow|Head|Nose|Line,,,,
https://www.wikiart.org/en/emile-bayard/suzanne-illustration-from-the-book-le-mariage-de-figaro-by-de-beaumarchais-1876,1876,,1876,https://uploads1.wikiart.org/00334/images/emile-bayard/387px-mile-bayard-suzanne-beaumarchais-le-mariage-de-figaro-bpt6k62317430.jpg,Academicism,illustration,,,,Illustrations for the ''Complete works of Beaumarchais'',,,
https://www.wikiart.org/en/armand-guillaumin/apr-s-la-pluie-1885,1885,,1885,https://uploads8.wikiart.org/images/armand-guillaumin/apr-s-la-pluie-1885.jpg!Large.jpg,Impressionism,landscape,,,Tree|1880s paintings from France,,,,
https://www.wikiart.org/en/charles-de-steuben/louis-de-luxembourg-constable-of-france-in-1465,,,,https://uploads0.wikiart.org/00258/images/charles-de-steuben/steuben-louis-de-luxembourg.jpg!Large.jpg,Romanticism,portrait,oil,,,,,,
https://www.wikiart.org/en/kristoffer-zetterstrand/wasteland-2005,2005,,2005,https://uploads7.wikiart.org/00263/images/kristoffer-zetterstrand/7.jpg!Large.jpg,Digital Art,figurative|landscape,,,,,,,
https://www.wikiart.org/en/claude-monet/sailing-at-sainte-adresse,1873,,1873,https://uploads0.wikiart.org/images/claude-monet/sailing-at-sainte-adresse.jpg!Large.jpg,Impressionism,landscape,,,Sky|Sea|Coast|Shore|Cliff|Ocean,,,,
https://www.wikiart.org/en/gustave-loiseau/the-pont-henri-iv-notre-dame-de-paris-in-the-snow-1920,1920,,1920,https://uploads5.wikiart.org/images/gustave-loiseau/the-pont-henri-iv-notre-dame-de-paris-in-the-snow-1920.jpg!Large.jpg,Post-Impressionism,landscape,oil|canvas,Private Collection,rivers-and-waterfalls|Vehicle|Boat,,,,
https://www.wikiart.org/en/vincent-van-gogh/head-of-a-peasant-woman-with-white-cap-1884,1884,Nunen / Nuenen,"Nunen / Nuenen|1884|1884; Nunen / Nuenen, Netherlands",https://uploads6.wikiart.org/images/vincent-van-gogh/head-of-a-peasant-woman-with-white-cap-1884(1).jpg,Realism,portrait,oil|canvas,"Saint Louis Art Museum, St. Louis, MO, US",female-portraits,,,,
https://www.wikiart.org/en/paul-jacoulet/marchand-de-sel-coree-1936,1936,,1936,https://uploads1.wikiart.org/images/paul-jacoulet/marchand-de-sel-coree-1936.jpg,Ukiyo-e,portrait,,,,,,,
https://www.wikiart.org/en/pasquale-celommi/burrasca-1910,1910,,1910,https://uploads5.wikiart.org/00335/images/pasquale-celommi/pasquale-celommi-burrasca-celommip-16.jpg,Realism,genre painting,,,,,,,
https://www.wikiart.org/en/richard-artschwager/five-scratches-1969,1969,,1969,https://uploads1.wikiart.org/images/richard-artschwager/five-scratches-1969.jpg!Large.jpg,Conceptual Art|Minimalism,installation,,,,,,,
https://www.wikiart.org/en/andreas-achenbach/coastal-landscape-with-city-view-1875,1875,,1875,https://uploads1.wikiart.org/00313/images/andreas-achenbach/andreas-achenbach-k-stenlandschaft-mit-stadtansicht.jpg!Large.jpg,Romanticism,marina,oil|canvas,,,,,,
https://www.wikiart.org/en/nikolaos-lytras/dog,,,,https://uploads7.wikiart.org/images/nikolaos-lytras/dog.jpg,Expressionism,animal painting,,,,,,,
https://www.wikiart.org/en/raoul-dufy/claudine-from-back-1906,1906,,1906,https://uploads5.wikiart.org/images/raoul-dufy/claudine-from-back-1906.jpg!Large.jpg,Impressionism,nude painting (nu),watercolor|paper,,female-nude,,,,
https://www.wikiart.org/en/ludwig-knaus/the-baptism,,,,https://uploads7.wikiart.org/00266/images/ludwig-knaus/ludwig-knaus-die-taufe-ca-1850.jpg!Large.jpg,Realism|Academicism,genre painting,oil,,Baptism,,,,
https://www.wikiart.org/en/pyotr-konchalovsky/novgorod-peter-and-paul-church-1925,1925,,1925,https://uploads6.wikiart.org/images/pyotr-konchalovsky/novgorod-peter-and-paul-church-1925.jpg,Post-Impressionism,cityscape,,,Veliky Novgorod|Place of worship|Chapel|Church|Building|Medieval architecture,,,,
https://www.wikiart.org/en/mario-comensoli/bananarepublic-1982,1982,,1982,https://uploads5.wikiart.org/images/mario-comensoli/bananarepublic-1982.jpg,Expressionism|Pop Art,genre painting,,,,,,,
https://www.wikiart.org/en/charles-turner/gwyllym-lloyd-wardle-1809,1809,,1809,https://uploads2.wikiart.org/images/charles-turner/gwyllym-lloyd-wardle-1809.jpg!Large.jpg,Romanticism,portrait,,,Lady|Classical sculpture|Stock photography,,,,
https://www.wikiart.org/en/jo-baer/fake-still-1960,1960,,1960,https://uploads2.wikiart.org/00389/images/jo-baer/fake-still.jpg!Large.jpg,,,,,,,,,
https://www.wikiart.org/en/paula-klien/embryos-3-2018,2018,,2018,https://uploads2.wikiart.org/00214/images/paula-klien/img-paula-klien-26-embryos-3-2018-ink-on-paper-100-x-70-cm.jpg!Large.jpg,Lyrical Abstraction,abstract,paper|paint|ink,,,,,,
https://www.wikiart.org/en/john-singer-sargent/mrs-william-playfair-1887,1887,,1887,https://uploads7.wikiart.org/images/john-singer-sargent/mrs-william-playfair-1887.jpg!Large.jpg,Realism,portrait,oil|canvas,,famous-people|female-portraits|Lady|Formal wear,,,,
https://www.wikiart.org/en/tsuguharu-foujita/jeune-fille-1961,1961,,1961,https://uploads4.wikiart.org/images/tsuguharu-foujita/jeune-fille-1961.jpg,Magic Realism,portrait,,,Hair|Lady|Hairstyle|Head|Cheek,,,,
https://www.wikiart.org/en/alfred-freddy-krupa/at-the-edison-cinema-2017,2017,Karlovac,"2017|Karlovac|2017; Karlovac, Croatia",https://uploads8.wikiart.org/00209/images/alfred-freddy-krupa/24231922-10214461876318342-2266969425371338082-n.jpg!Large.jpg,Street Photography,cityscape,photography,,Sky|Atmospheric phenomenon|monochrome|Cloud|Tree|Atmosphere|Monochrome photography,,,,
https://www.wikiart.org/en/nobuo-sekine/phase-of-nothingness-cloth-and-stone-1994,1994,,1994,https://uploads6.wikiart.org/images/nobuo-sekine/phase-of-nothingness-cloth-and-stone-1994.jpg,Post-Minimalism,installation,,,Floor|Table,,,,
https://www.wikiart.org/en/claude-monet/boats-on-the-beach,1883,,1883,https://uploads2.wikiart.org/images/claude-monet/boats-on-the-beach.jpg!Large.jpg,Impressionism,landscape,,,Boat|Tree|Vehicle,,,,
https://www.wikiart.org/en/paul-cezanne/bibemus-the-red-rock-1897,1897,,1897,https://uploads0.wikiart.org/images/paul-cezanne/bibemus-the-red-rock-1897.jpg!Large.jpg,Cubism,landscape,oil|canvas,,Tree|Sky,,Final period,,
https://www.wikiart.org/en/zdzislaw-beksinski/untitled-2000-1,2000,Warsaw,"c.2000; Warsaw, Poland|2000|Warsaw",https://uploads1.wikiart.org/images/zdislav-beksinski/untitled-186.jpg!Large.jpg,Surrealism,symbolic painting,photomontage,,allegories-and-symbols|stars-and-planets,,,,
https://www.wikiart.org/en/alberto-giacometti/isaku-yanaihara-1956,1956,,1956,https://uploads5.wikiart.org/images/alberto-giacometti/isaku-yanaihara.jpg!Large.jpg,Expressionism,portrait,,"Art Institute of Chicago, Chicago, IL, US",male-portraits,,,,
https://www.wikiart.org/en/abidin-dino/unknown-title-3,,,,https://uploads6.wikiart.org/images/abidin-dino/unknown-title-3.jpg,Abstract Expressionism,abstract,,,Font,,,,
https://www.wikiart.org/en/john-bratby/girl-in-high-backed-chair-and-irises,,,,https://uploads1.wikiart.org/images/john-bratby/girl-in-high-backed-chair-and-irises.jpg!Large.jpg,Expressionism,portrait,,,Textile,,,,
