url,Create Date,Create Location,Date,image_url,Style,Genre,tags,Media,Location,Theme,Period,Series
https://www.wikiart.org/en/edvard-munch/despair-1892,1892,,1892,https://uploads5.wikiart.org/images/edvard-munch/despair-1892.jpg!Large.jpg,Expressionism,genre painting,Sky,oil|canvas,"Munch Museum, Oslo, Norway",,European period,
https://www.wikiart.org/en/sir-lawrence-alma-tadema/a-female-figure-resting-dolce-far-niente-1882,1882,,1882,https://uploads1.wikiart.org/images/alma-tadema-lawrence/a-female-figure-resting-dolce-far-niente-1882.jpg!Large.jpg,Romanticism,portrait,Lady|Sitting,oil,"Maas Gallery, London, UK",,,
https://www.wikiart.org/en/john-singer-sargent/the-honourable-victoria-stanley,1899,,1899,https://uploads4.wikiart.org/images/john-singer-sargent/the-honourable-victoria-stanley.jpg!Large.jpg,Realism,portrait,famous-people|children portraits,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/bela-czobel/czobel-bela-still-life-2,,,,https://uploads2.wikiart.org/00387/images/bela-czobel/cz-bel-b-la-still-life-1.JPG!Large.JPG,,,,,,,,
https://www.wikiart.org/en/alexander-ivanov/the-mocking-of-christ-from-the-biblical-sketches,,,,https://uploads0.wikiart.org/images/alexander-ivanov/the-mocking-of-christ-from-the-biblical-sketches.jpg!Large.jpg,Academicism,sketch and study,Christianity|Jesus-Christ,,,,,
https://www.wikiart.org/en/roger-weik/double-time-2016-2016-1,2016,Los Angeles,"2016|2016; Los Angeles, United States|Los Angeles",https://uploads5.wikiart.org/images/roger-weik/double-time-2016-2016-1.jpg!Large.jpg,Abstract Expressionism,abstract,,,,,,
https://www.wikiart.org/en/marcelle-cahn/untitled-1966-3,1966,,1966,https://uploads0.wikiart.org/images/marcelle-cahn/untitled-1966(1).jpg,Abstract Art,abstract,Beige,,,,,
https://www.wikiart.org/en/allan-randall-freelon/trees,,,,https://uploads6.wikiart.org/00330/images/allan-randall-freelon/trees.jpg!Large.jpg,Neo-Impressionism,landscape,,,,,,
https://www.wikiart.org/en/robert-ryman/untitled-1976,1976,,1976,https://uploads5.wikiart.org/images/robert-ryman/untitled-1976.jpg,Minimalism,abstract,,plexiglas|graphite|steel|pastel,"Museum of Modern Art (MoMA), New York City, NY, US",,,
https://www.wikiart.org/en/eugene-de-blaas/the-unseen-suitor,1898,,1898,https://uploads4.wikiart.org/images/eugene-de-blaas/the-unseen-suitor.jpg!Large.jpg,Academicism,genre painting,flowers-and-plants|female-portraits|walls-and-staircases|Lady|Sitting,oil|panel,,,,
https://www.wikiart.org/en/alfred-william-finch/iris-ceramic-vase-1900,1900,,1900,https://uploads0.wikiart.org/00329/images/alfred-william-finch/an-iris-ceramic-vase-c1900-1.jpg!Large.jpg,Art Nouveau (Modern),design|utensil,,,,,,
https://www.wikiart.org/en/constantin-flondor/august-c-mpie-soare-1966,1966,,1966,https://uploads5.wikiart.org/images/constantin-flondor/august-c-mpie-soare-1966.jpg!Large.jpg,Abstract Art,abstract,Line|Text|Font,,,,,
https://www.wikiart.org/en/william-merritt-chase/tired-aka-portrait-of-the-artist-s-daughter,1894,,1894,https://uploads0.wikiart.org/images/william-merritt-chase/tired-aka-portrait-of-the-artist-s-daughter.jpg!Large.jpg,Impressionism,portrait,female-portraits|Lady|Pink,oil|panel,Private Collection,,,
https://www.wikiart.org/en/joseph-beuys/terremoto-1981-1,1981,,1981,https://uploads2.wikiart.org/images/joseph-beuys/terremoto.jpg!Large.jpg,Conceptual Art,installation,,board|objet trouve|printed brochure|recorder with cassette,"Solomon R. Guggenheim Museum, New York City, NY, US",,,
https://www.wikiart.org/en/georges-seurat/study-for-the-chahut-1890,1890,,1889 - 1890; France|1890,https://uploads2.wikiart.org/images/georges-seurat/study-for-the-chahut-1890.jpg!Large.jpg,Pointillism|Neo-Impressionism,genre painting,celebrations-and-festivals|Textile,oil|wood,"Courtauld Institute of Art, London, UK",,,
https://www.wikiart.org/en/viorel-marginean/petale-pe-trotuar-1968,1968,,1968,https://uploads1.wikiart.org/images/viorel-marginean/petale-pe-trotuar-1968.jpg!Large.jpg,Expressionism,landscape,,,,,,
https://www.wikiart.org/en/edouard-cortes/flower-market-at-la-madeleine-2,,,,https://uploads8.wikiart.org/images/edouard-cortes/flower-market-at-la-madeleine-2.jpg!Large.jpg,Post-Impressionism,cityscape,streets-and-squares|houses-and-buildings|markets-and-shops|forests-and-trees,,,,,
https://www.wikiart.org/en/banksy/naked-man,,,,https://uploads5.wikiart.org/images/banksy/naked-man.jpg!Large.jpg,Street art,graffiti,,,,,,
https://www.wikiart.org/en/bui-xuan-phai/abstract-3,,,,https://uploads4.wikiart.org/images/bui-xuan-phai/abstract(3).jpg,Abstract Expressionism,abstract,Crowd,,,,,
https://www.wikiart.org/en/utagawa-kuniyoshi/tomimori-sukeemon-masakata-1848,1848,,1848,https://uploads5.wikiart.org/00238/images/utagawa-kuniyoshi/sc162779.jpg!Large.jpg,Ukiyo-e,illustration,Text,woodblock print,"Museum of Fine Arts (MFA), Boston, MA, US",,,Stories of the True Loyalty of the Faithful Samurai
https://www.wikiart.org/en/camille-pissarro/seated-peasant-and-knitting-peasant,1893,,1893,https://uploads5.wikiart.org/images/camille-pissarro/seated-peasant-and-knitting-peasant.jpg!Large.jpg,Impressionism,portrait,Sketch,pastel|paper,Private Collection,,,
https://www.wikiart.org/en/otto-dix/abandoned-position-near-neuville,1924,,1924,https://uploads3.wikiart.org/images/otto-dix/abandoned-position-near-neuville.jpg!Large.jpg,Expressionism,battle painting,battles-and-wars|Tree|Botany,,,,,"The War (Der Krieg), 1924"
https://www.wikiart.org/en/aleksander-gierymski/austeria-rzymska-1875,1875,,1875,https://uploads4.wikiart.org/images/aleksander-gierymski/austeria-rzymska-1875.jpg!Large.jpg,Realism,genre painting,monochrome,,,,,
https://www.wikiart.org/en/ad-reinhardt/a-page-by-ad-reinhardt,,,,https://uploads6.wikiart.org/images/ad-reinhardt/a-page-by-ad-reinhardt.jpg!Large.jpg,Expressionism,caricature,Text,,,,,Art Cartoons
https://www.wikiart.org/en/david-alfaro-siqueiros/cultural-polyforum-1971-1,1971,,1971,https://uploads1.wikiart.org/images/david-alfaro-siqueiros/cultural-polyforum-1971-1.jpg!Large.jpg,Muralism,design,designs-and-sketches|Facade,pyroxylin,,,,
https://www.wikiart.org/en/akkitham-narayanan/a-print-from-saundarya-lahiri-1974-6,1974,,1974,https://uploads7.wikiart.org/images/akkitham-narayanan/a-print-from-saundarya-lahiri-1974-6.jpg,Abstract Art,abstract,,,,,,
https://www.wikiart.org/en/sergio-illuminato/himma-2020,2020,,2020|2020; Italy,https://uploads4.wikiart.org/00307/images/sergio-illuminato/38-himma-10-07-2020.jpg!Large.jpg,Art Informel,abstract,Orange|Brown|Water|Line,mixed technique|mixed media,,,,
https://www.wikiart.org/en/frank-stella/la-scienza-della-pigrizia-the-science-of-laziness-1984,1984,,1984,https://uploads1.wikiart.org/images/frank-stella/la-scienza-della-pigrizia-the-science-of-laziness-1984.jpg,Abstract Expressionism|Op Art,abstract,Footwear,,,,,
https://www.wikiart.org/en/veniamin-kremer/breakthrough-of-the-dnepr-military-fleet-at-loyev-during-the-polish-soviet-war-on-4th-july-1920-1948,1948,,1948,https://uploads6.wikiart.org/images/veniamin-kremer/breakthrough-of-the-dnepr-military-fleet-at-loyev-during-the-polish-soviet-war-on-4th-july-1920-1948.jpg!Large.jpg,Realism,battle painting,Vehicle|Boat,oil|canvas,,,,
https://www.wikiart.org/en/paul-peel/orchestra-chairs-1880,1892,,1892,https://uploads0.wikiart.org/00364/images/paul-peel/paulpeel.jpg!Large.jpg,Academicism,genre painting,Dog|Canidae|Carnivore|children,oil|canvas,,,,
https://www.wikiart.org/en/j-e-h-macdonald/batchawana-rapid-1920,1920,,1920,https://uploads8.wikiart.org/images/j-e-h-macdonald/batchawana-rapid-1920.jpg!Large.jpg,Art Nouveau (Modern),landscape,Geology|Geological phenomenon|Rock,,,,,
https://www.wikiart.org/en/eric-gill/statue-of-john-the-baptist,,,,https://uploads1.wikiart.org/00127/images/eric-gill/eric-gill-s-statue-of-john-the-baptist-above-the-south-door.jpg,Art Deco,sculpture,Statue|Classical sculpture|Stone carving|Monument|Carving|Hand,,,,,
https://www.wikiart.org/en/bela-czobel/czobel-bela-kertben-1956-oszi-kert-konyv-illusztracio,1925,,1925,https://uploads4.wikiart.org/00412/images/bela-czobel/cz-bel-b-la-kertben-1956-szi-kert-k-nyv-illusztr-ci.JPG!Large.JPG,,sketch and study,,,,,,
https://www.wikiart.org/en/paul-cezanne/reflections-in-the-water,1890,,1890,https://uploads8.wikiart.org/images/paul-cezanne/reflections-in-the-water.jpg!Large.jpg,Post-Impressionism,landscape,Tree|Bayou,oil|canvas,Private Collection,,Mature period,
https://www.wikiart.org/en/camille-pissarro/meadow-at-bazincourt-1885,1885,,1885,https://uploads4.wikiart.org/images/camille-pissarro/meadow-at-bazincourt-1885.jpg!Large.jpg,Impressionism,landscape,Tree|Natural landscape|Nature|Woody plant|Birch|Grove|Natural environment|Plant|Woodland|Canoe birch|1880s paintings from France,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/raoul-dufy/frouzette-and-her-father-1906,1906,,1906,https://uploads2.wikiart.org/images/raoul-dufy/frouzette-and-her-father-1906.jpg!Large.jpg,Post-Impressionism,genre painting,arts-and-crafts|families,,,,,
https://www.wikiart.org/en/josef-albers/homage-to-the-square-la-tehuana-1951,1951,,1951,https://uploads2.wikiart.org/images/josef-albers/homage-to-the-square-la-tehuana-1951.jpg!Large.jpg,Hard Edge Painting,abstract,Rectangle,oil|fiberboard,"Modern Art Museum of Fort Worth, TX, US",,,Homage to the Square
https://www.wikiart.org/en/robert-harris/henry-morgan-montreal-merchant-1880,1880,,1880,https://uploads2.wikiart.org/images/robert-harris/henry-morgan-montreal-merchant-1880.jpg!Large.jpg,Realism,portrait,Gentleman|Chin|Elder,,,,,
https://www.wikiart.org/en/richard-caton-woodville-sr/self-portrait-1853,1853,,1853,https://uploads7.wikiart.org/00331/images/richard-caton-woodville-sr/richard-caton-woodville-self-portrait.jpg!Large.jpg,Realism|Romanticism,self-portrait,self-portrait,oil|canvas,"Walters Art Museum, Baltimore, MD, US",,,
https://www.wikiart.org/en/guy-mees/lost-space-1989,1989,,1989,https://uploads3.wikiart.org/images/guy-mees/lost-space-1989.jpg,Post-Minimalism,abstract,Orange|Logo|Line|Font,,,,,
https://www.wikiart.org/en/camille-pissarro/boulevard-montmartre-spring-rain-1897,1897,,1897,https://uploads7.wikiart.org/images/camille-pissarro/boulevard-montmartre-spring-rain-1897.jpg!Large.jpg,Impressionism,cityscape,City,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/rudolf-von-alt/the-interior-of-san-marco-in-venice-1874,1874,Venice,"Venice|1874|1874; Venice, Italy",https://uploads1.wikiart.org/00332/images/rudolf-von-alt/129119578697302398-ef7fdba2-0314-45b1-9278-b3b2bcd47eee-58190.Jpeg,Romanticism,interior,,watercolor|paper,Private Collection,"Venice, Italy",,
https://www.wikiart.org/en/otto-dix/nocturnal-encounter-with-a-lunatic,1924,,1924,https://uploads5.wikiart.org/images/otto-dix/nocturnal-encounter-with-a-lunatic.jpg!Large.jpg,Expressionism,battle painting,battles-and-wars|Giraffe,,,,,"The War (Der Krieg), 1924"
https://www.wikiart.org/en/giuseppe-de-nittis/crossing-the-apennines-memories-1867,1867,,1867|1867; Italy,https://uploads6.wikiart.org/00495/images/giuseppe-de-nittis/3840px-la-traversata-degli-appennini.jpeg!Large.jpeg,Realism,landscape,,oil|canvas,"National Museum of Capodimonte, Naples, Italy",,,
https://www.wikiart.org/en/spencer-finch/forty-eight-view-of-lochness-1997,1997,,1997,https://uploads8.wikiart.org/images/spencer-finch/forty-eight-view-of-lochness-1997.jpg,Neo-Minimalism,photo,Room,,,,,
https://www.wikiart.org/en/auguste-herbin/composition-monumentale-1919,1919,,1919,https://uploads5.wikiart.org/images/auguste-herbin/composition-monumentale-1919.jpg!Large.jpg,Cubism|Abstract Art,abstract,,,,,,
https://www.wikiart.org/en/silvestro-lega/a-walk-in-the-garden,1870,,1870,https://uploads0.wikiart.org/00214/images/silvestro-lega/silvestro-lega-a-walk-in-the-garden-wga12634.jpg!Large.jpg,Realism,genre painting,Lady|Botany|Tree|walking|1870s paintings from Italy,oil|canvas,"Palazzo Pitti, Florence, Italy",,,
https://www.wikiart.org/en/samuel-peploe/still-life-with-a-bottle,,,,https://uploads0.wikiart.org/images/samuel-peploe/still-life-with-a-bottle.jpg!Large.jpg,Post-Impressionism,still life,Still life photography|Bottle|Glass bottle,,,,,
https://www.wikiart.org/en/stanislaw-szukalski/self-portrait-1913,1913,,1913|1913; United States,https://uploads3.wikiart.org/00248/images/stanislaw-szukalski/por.jpg!Large.jpg,Art Deco,sculpture,Bronze sculpture|Statue|Head|Chin|Classical sculpture,bronze,,,,
https://www.wikiart.org/en/jo-baer/untitled-lavender-wraparound,1974,,1974,https://uploads6.wikiart.org/images/jo-baer/untitled-lavender-wraparound.jpg,Minimalism,abstract,Text,,,,,
https://www.wikiart.org/en/ilya-mashkov/view-of-the-valley-ararat,,,,https://uploads8.wikiart.org/images/ilya-mashkov/view-of-the-valley-ararat.jpg,Impressionism,landscape,valleys-and-hollows,,,,,
https://www.wikiart.org/en/auguste-herbin/still-life,,,,https://uploads5.wikiart.org/images/auguste-herbin/still-life.jpg!Large.jpg,Cubism,still life,Plant|Flower|Anthurium,,,,,
https://www.wikiart.org/en/jacob-lawrence/self-portrait-1977,1977,,1977,https://uploads7.wikiart.org/images/jacob-lawrence/self-portrait-1977(1).jpg!Large.jpg,Expressionism,self-portrait,,,,,,
https://www.wikiart.org/en/edward-weston/civilian-defence-1942,1942,,1942,https://uploads6.wikiart.org/images/edward-weston/civilian-defence-1942.jpg!Large.jpg,Surrealism,photo,Photograph|Leg,,,,,
https://www.wikiart.org/en/edgar-degas/orchestra-of-the-opera-1869,1870,,1870,https://uploads5.wikiart.org/00242/images/edgar-degas/4-14.jpg!Large.jpg,Impressionism,genre painting,Classical music|Orchestra|Orchestra pit,oil|canvas,"Musée d'Orsay, Paris, France",,,
https://www.wikiart.org/en/lajos-tihanyi/nude-1910,1910,,1910,https://uploads2.wikiart.org/images/lajos-tihanyi/nude-1910.jpg,Expressionism|Cubism,nude painting (nu),,,,,,
https://www.wikiart.org/en/william-turner/chichester-canal,1828,,1828,https://uploads2.wikiart.org/images/william-turner/chichester-canal.jpg!Large.jpg,Romanticism,landscape,forests-and-trees|Water|Waterway|Bank|Bayou|Sky|River,oil|canvas,,,,
https://www.wikiart.org/en/maki-haku/sun-3,,,,https://uploads3.wikiart.org/images/maki-haku/sun-3.jpg,Sōsaku hanga,figurative,Circle|Graphic design,,,,,
https://www.wikiart.org/en/red-grooms/your-turn-2000,2000,,2000,https://uploads4.wikiart.org/images/red-grooms/your-turn-2000.jpg,Pop Art,genre painting,Vending machine,,,,,
https://www.wikiart.org/en/l-s-lowry/market-scene-northern-town-1939,1939,,1939,https://uploads5.wikiart.org/00169/images/l-s-lowry/market-scene-northern-town-1939.jpg!Large.jpg,Naïve Art (Primitivism),cityscape,Marketplace|Crowd|Factory|Smoke,oil|canvas,,,,
https://www.wikiart.org/en/josef-albers/m-5-1954,1954,,1954,https://uploads7.wikiart.org/00305/images/josef-albers/m-5-1954-1.jpg,Op Art|Constructivism,abstract,Line|Table|Pattern,,,,,Structural Constellation
https://www.wikiart.org/en/james-lee-byars/the-capital-of-the-golden-tower-1991,1991,,1991,https://uploads4.wikiart.org/images/james-lee-byars/the-capital-of-the-golden-tower-1991.jpg,Minimalism,sculpture,Still life photography,,,,,
https://www.wikiart.org/en/henry-ossawa-tanner/the-visitation-1910,1910,,1910,https://uploads1.wikiart.org/images/henry-ossawa-tanner/the-visitation-1910.jpg!Large.jpg,Realism,religious painting,,,,,,
https://www.wikiart.org/en/pierre-auguste-renoir/seated-nude-combing-her-hair,,,,https://uploads3.wikiart.org/images/pierre-auguste-renoir/seated-nude-combing-her-hair.jpg!Large.jpg,Impressionism,nude painting (nu),Lady,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/charles-turner/king-george-iv-1824,1824,,1824,https://uploads5.wikiart.org/images/charles-turner/king-george-iv-1824.jpg!Large.jpg,Romanticism,portrait,Photograph|Lady|Snapshot|Picture frame,,,,,
https://www.wikiart.org/en/eric-gill/detail-from-relief-in-the-foyer-of-the-midland-hotel-in-morecambe,,,,https://uploads1.wikiart.org/00127/images/eric-gill/detail-from-eric-gill-s-relief-in-the-foyer-of-the-midland-hotel-in-morecambe.jpg,Art Deco,sculpture,Relief|Carving|Stone carving,,,,,
https://www.wikiart.org/en/auguste-rodin/portrait-of-a-man-1,,,,https://uploads4.wikiart.org/images/auguste-rodin/portrait-of-a-man-1.jpg!Large.jpg,Impressionism,sculpture,male-portraits|Jaw|Chin|Classical sculpture|Statue|Forehead,bronze,,,,
https://www.wikiart.org/en/jorge-gonzalez-camarena/las-razas-y-la-cultura,,,,https://uploads4.wikiart.org/00128/images/jorge-gonzalez-camarena/las-razas-y-la-cultura-jorge-gonzalez-camarena-o.jpg,Muralism,symbolic painting,,,,,,
https://www.wikiart.org/en/theodore-gericault/boxers-1818-1,1818,,1818,https://uploads5.wikiart.org/images/theodore-gericault/boxers.jpg!Large.jpg,Realism,genre painting,games-and-sport|Human,,,,,
https://www.wikiart.org/en/ivan-albright/tahiti-1969,1969,,1969,https://uploads5.wikiart.org/images/ivan-albright/tahiti-1969.jpg!Large.jpg,Impressionism,marina,Boat|Vehicle|Sailboat|Sail|Watercraft|Sailing,,,,,
https://www.wikiart.org/en/william-orpen/dead-germans-in-a-trench-1918,1918,,1918,https://uploads5.wikiart.org/images/william-orpen/dead-germans-in-a-trench-1918.jpg!Large.jpg,Post-Impressionism,genre painting,,,,,,
https://www.wikiart.org/en/eugene-delacroix/aspasia,1824,,1824,https://uploads7.wikiart.org/images/eugene-delacroix/aspasia(1).jpg!Large.jpg,Romanticism,portrait,famous-people|female-portraits|Aspasia|Sketch|Figure drawing|Lady|Arm,,,,,
https://www.wikiart.org/en/nicolae-darascu/boats-on-the-danube-v-lcov-1924,1924,,1924,https://uploads0.wikiart.org/images/nicolae-darascu/boats-on-the-danube-v-lcov-1924.jpg!Large.jpg,Impressionism,marina,Boat|Vehicle|Watercraft,,,,,
https://www.wikiart.org/en/giuseppe-penone/larbres-des-voyelles,,,,https://uploads3.wikiart.org/00220/images/giuseppe-penone/paris-l-arbres-des-voyelles.jpg!Large.jpg,Environmental (Land) Art,installation,Vegetation|Tree|Botany|Biome|Plant|Garden|Plant community,,,,,
https://www.wikiart.org/en/eastman-johnson/sugar-camp,,,,https://uploads6.wikiart.org/images/eastman-johnson/sugar-camp.jpg!Large.jpg,Realism,genre painting,,,,,,
https://www.wikiart.org/en/francesco-de-rossi-francesco-salviati/self-portrait-in-gentlemans-clothes,,,,https://uploads0.wikiart.org/00291/images/francesco-de-rossi-francesco-salviati/autoritratto-in-abiti-da-gentiluomo-francesco-salviati-001.JPG!Large.JPG,Mannerism (Late Renaissance),self-portrait|portrait,Facial hair|Beard,,,,,
https://www.wikiart.org/en/ernst-ludwig-kirchner/self-portrait-2,,,,https://uploads8.wikiart.org/images/ernst-ludwig-kirchner/self-portrait-2.jpg!Large.jpg,Expressionism,self-portrait,male-portraits|famous-people|Sketch,,,,,
https://www.wikiart.org/en/bela-czobel/czobel-lappang-7,,,,https://uploads3.wikiart.org/00387/images/bela-czobel/czobel-lappang-8.JPG!Large.JPG,,,,,,,,
https://www.wikiart.org/en/thomas-downing/blue-space-1954,1954,,1954,https://uploads1.wikiart.org/images/thomas-downing/blue-space-1954.jpg!Large.jpg,Color Field Painting,abstract,,,,,,
https://www.wikiart.org/en/ivan-vladimirov/walk-in-the-park-1905,1905,,1905; Russian Federation|1905,https://uploads7.wikiart.org/images/ivan-vladimirov/walk-in-the-park-1905.jpg,Impressionism,genre painting,gardens-and-parks|walking,,,,,
https://www.wikiart.org/en/brice-marden/dragons-2004,2004,,2004,https://uploads4.wikiart.org/images/brice-marden/dragons-2004.jpg,Abstract Expressionism,abstract,,ink|paper,Private Collection,,,
https://www.wikiart.org/en/theodore-gericault/scene-of-cannibalism-for-the-raft-of-the-medusa,,,,https://uploads1.wikiart.org/images/theodore-gericault/scene-of-cannibalism-for-the-raft-of-the-medusa.jpg!Large.jpg,Realism,history painting,storm-and-tempest|boats-and-ships|seas-and-oceans|historical-events|frigate-Medusa|Stock photography,,,,,
https://www.wikiart.org/en/kazimir-malevich/not_detected_219728,1908,,1908,https://uploads7.wikiart.org/images/kazimir-malevich/not_detected_219728.jpg!Large.jpg,Symbolism,genre painting,,,,,,
https://www.wikiart.org/en/samuel-peploe/tulips-in-a-white-vase,,,,https://uploads7.wikiart.org/images/samuel-peploe/tulips-in-a-white-vase.jpg!Large.jpg,Post-Impressionism,flower painting,Still life photography,,,,,
https://www.wikiart.org/en/miriam-schapiro/untitled-portfolio-cover-1992,1992,,1992,https://uploads7.wikiart.org/images/miriam-schapiro/untitled-portfolio-cover-1992.jpg!Large.jpg,Naïve Art (Primitivism)|Cubism,design,,,,,,"Delaunay, Goncharova, Popova and Me"
https://www.wikiart.org/en/luciano-bartolini/untitled-1983,1983,,1983,https://uploads1.wikiart.org/images/luciano-bartolini/untitled-1983.jpg,Art Informel,abstract,,,,,,
https://www.wikiart.org/en/jean-auguste-dominique-ingres/mrs-charles-thomas-thruston-born-frances-edwards,,,,https://uploads4.wikiart.org/images/jean-auguste-dominique-ingres/mrs-charles-thomas-thruston-born-frances-edwards.jpg!Large.jpg,Neoclassicism,portrait,female-portraits|Lady|Classical sculpture|Sketch|Statue,,Private Collection,,,
https://www.wikiart.org/en/stanley-spencer/christ-in-the-wilderness-consider-the-lilies,,,,https://uploads4.wikiart.org/images/stanley-spencer/christ-in-the-wilderness-consider-the-lilies.jpg!Large.jpg,Neo-Romanticism,religious painting,Christianity|Jesus-Christ|Mythology,,,,,
https://www.wikiart.org/en/bruno-munari/untitled,,,,https://uploads0.wikiart.org/images/bruno-munari/untitled.jpg,Concretism,abstract,Skateboard|Skateboarding Equipment,,,,,
https://www.wikiart.org/en/rodrigo-franzao/mind-i-2015,2015,,2015; Brazil|2015,https://uploads7.wikiart.org/images/rodrigo-franzao/mind-i-2015.jpg!Large.jpg,Contemporary,installation,Bag|Handbag|Orange|Shoulder bag,fabric|wire,,,,
https://www.wikiart.org/en/john-hilliard/facade-and-flight-of-happiness-1982,1982,,1982,https://uploads1.wikiart.org/images/john-hilliard/facade-and-flight-of-happiness-1982.jpg,Conceptual Art,photo,Snapshot,,,,,
https://www.wikiart.org/en/the-game-of-marseille/siren-flames-la-religieuse-portuguese-1941,1941,,1941,https://uploads7.wikiart.org/00280/images/the-game-of-marseille/siren-flames-la-religieuse-portuguese.jpg!Large.jpg,Surrealism,design,,,,,,
https://www.wikiart.org/en/sonya-rapoport/objects-on-my-dresser-phase-4-exhibition-in-print-1981,1981,,1981,https://uploads3.wikiart.org/images/sonya-rapoport/objects-on-my-dresser-phase-4-exhibition-in-print-1981.jpg,Cyber Art,installation,Line,,,,,
https://www.wikiart.org/en/konstantin-makovsky/portrait-of-nikolay-nekrasov,1856,,1856,https://uploads1.wikiart.org/images/konstantin-makovsky/portrait-of-nikolay-nekrasov.jpg!Large.jpg,Romanticism,portrait,male-portraits|Gentleman,,,,,
https://www.wikiart.org/en/carlos-nadal/nature-morte-1975,1975,,1975,https://uploads1.wikiart.org/00143/images/carlos-nadal/nature-morte-1975.png!Large.png,Fauvism,still life,,,,,,
https://www.wikiart.org/en/sa-nogueira/ah-que-les-raisins-sont-capiteux-1965,1965,,1965,https://uploads1.wikiart.org/images/sa-nogueira/ah-que-les-raisins-sont-capiteux-1965.jpg,Pop Art,,,,,,,
https://www.wikiart.org/en/wilhelm-trubner/sitting-musician-the-old-violinist-1874,1874,,1874,https://uploads6.wikiart.org/00217/images/wilhelm-trubner/wilhelm-tr-bner-sitzender-musikant-der-alte-geiger-10746-bavarian-state-painting-collections-1.jpg!Large.jpg,Realism|Art Nouveau (Modern),genre painting,Photograph,,"Bavarian State Painting Collections, Munich, Germany",,,
https://www.wikiart.org/en/gustave-de-smet/la-femme-au-rosier-1912,1912,,1912,https://uploads3.wikiart.org/images/gustave-de-smet/la-femme-au-rosier-1912(1).jpg,Impressionism,genre painting,,,,,,
https://www.wikiart.org/en/angelo-de-sousa/sem-titulo-1983,1983,,1983,https://uploads1.wikiart.org/images/angelo-de-sousa/sem-titulo-1983.jpg,Minimalism,abstract,Turquoise,,,,,
https://www.wikiart.org/en/henri-fantin-latour/basket-of-roses-1880,1880,,1880,https://uploads2.wikiart.org/images/henri-fantin-latour/basket-of-roses-1880.jpg!Large.jpg,Realism,flower painting,Flower|Still life photography|Cut flowers|Floristry|Plant|Bouquet|Flower Arranging|Floral design|1880s paintings from France,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/gazmend-freitag/gazmend-freitag-self-portrait-2020-0,2020,,2020|c.2020; Austria,https://uploads1.wikiart.org/00288/images/gazmend-freitag/1.jpg!Large.jpg,Contemporary Realism,self-portrait,Face|Head|Nose|Chin|Forehead|Cheek,oil|canvas,,,,
https://www.wikiart.org/en/maynard-dixon/cowpuncher-1927,1927,,1927,https://uploads0.wikiart.org/images/maynard-dixon/cowpuncher-1927.jpg!Large.jpg,Impressionism,genre painting,Rein|Rodeo|Cowboy|Wrangler|Traditional sport|Bridle|Reining|Stock photography|Animal sports,,,,,
https://www.wikiart.org/en/jarnefelt-eero/iltausva-kolilla,,,,https://uploads1.wikiart.org/00222/images/jarnefelt-eero/j-rnefelt-iltausva-kolilla.jpg!Large.jpg,Realism,landscape,Mountain|Wilderness,oil,,,,
https://www.wikiart.org/en/berthe-morisot/child-playing-in-the-garden,1882,,1882,https://uploads4.wikiart.org/images/berthe-morisot/child-playing-in-the-garden.jpg!Large.jpg,Impressionism,genre painting,children|games-and-sport|1880s paintings from France,pastel,Private Collection,,,
https://www.wikiart.org/en/salvador-dali/the-elephants-large,1948,,1948,https://uploads4.wikiart.org/images/salvador-dali/the-elephants-large.jpg!Large.jpg,Surrealism,landscape,Giraffe|Sky|Giraffidae,,,,Classic Period (1941-1989),
https://www.wikiart.org/en/theodore-rousseau/view-of-mountains-girard,,,,https://uploads4.wikiart.org/images/theodore-rousseau/view-of-mountains-girard.jpg!Large.jpg,Realism,sketch and study,mountains|Picture frame,,,,,
https://www.wikiart.org/en/john-bratby/small-window-with-hands,,,,https://uploads6.wikiart.org/images/john-bratby/small-window-with-hands.jpg!Large.jpg,Expressionism,interior,Textile|Interior design|Curtain|Room,,,,,
https://www.wikiart.org/en/caspar-david-friedrich/the-gazebo-1818,1818,,1818,https://uploads3.wikiart.org/00372/images/caspar-david-friedrich/ekns3gvxiaej6ep.jpg!Large.jpg,Romanticism,genre painting|landscape,,oil|canvas,"Neue Pinakothek, Munich, Germany",,,
https://www.wikiart.org/en/hermann-david-salomon-corrodi/gang-der-monche-zum-bergkloster-athos-1905,1905,,1905,https://uploads1.wikiart.org/00154/images/hermann-david-salomon-corrodi/hermann-corrodi-gang-der-m-nche-zum-bergkloster-athos.jpg!Large.jpg,Romanticism,landscape,Rock|Cliff|Sky|Klippe|Formation|Terrain|Sea|Coast,oil|canvas,,,,
https://www.wikiart.org/en/sam-gilliam/light-depth-1969,1969,,1969,https://uploads8.wikiart.org/images/sam-gilliam/light-depth-1969.jpg!Large.jpg,Lyrical Abstraction,installation,Textile|Interior design|Room,,,,,
