url,Create Date,Create Location,Date,image_url,Style,Genre,tags,Media,Location,Series,Period,Theme
https://www.wikiart.org/en/wyndham-lewis/lady-naomi-mitchison-1897-1999-author-1938,1938,,1938,https://uploads0.wikiart.org/images/wyndham-lewis/lady-naomi-mitchison-1897-1999-author-1938.jpg!Large.jpg,Expressionism,portrait,,,,,,
https://www.wikiart.org/en/ivan-aivazovsky/ships-in-the-stillness-of-the-night-1888,1888,,1888,https://uploads0.wikiart.org/images/ivan-aivazovsky/ships-in-the-stillness-of-the-night-1888.jpg!Large.jpg,Romanticism,marina,sun-and-moon|boats-and-ships|seas-and-oceans|twilight-and-night|Water|Vehicle|Boat|Watercraft|Calm|Atmospheric phenomenon,,,,,
https://www.wikiart.org/en/raphael-kirchner/single-items,,,,https://uploads0.wikiart.org/images/raphael-kirchner/single-items.jpg!Large.jpg,Art Nouveau (Modern),design,female-nude|Clothing|fashion|Vintage clothing|Retro style,,,Single Items,,
https://www.wikiart.org/en/alfio-giuffrida/pencils-exp14-2018,2018,,2018,https://uploads5.wikiart.org/00225/images/alfio-giuffrida/pencils-exp14-alfio-giuffrida-ag-sinnwerke-quick-preset-2712x3621.jpg!Large.jpg,Conceptual Art,figurative,Orange,acrylic,,,,
https://www.wikiart.org/en/red-grooms/the-unicorn-strikes-back,2006,,2006,https://uploads7.wikiart.org/00439/images/red-grooms/screenshot-2023-04-05-at-2-43-25-pm.png!Large.png,Pop Art,mythological painting,Unicorn,oil,,,,
https://www.wikiart.org/en/horia-bernea/the-garden-1985,1985,,1985,https://uploads7.wikiart.org/images/horia-bernea/the-garden-1985.jpg,Post-Impressionism,landscape,Tree|Botany|Plant|Leaf|Garden|House,,,,,
https://www.wikiart.org/en/bela-czobel/bela-czobel-nu-assis-1928,,,,https://uploads5.wikiart.org/00411/images/bela-czobel/bela-czobel-nu-assis-1928.JPG!Large.JPG,,,,,,,,
https://www.wikiart.org/en/salvador-dali/portrait-of-a-woman-grey-jacket-wearing-a-pearl-necklace,1961,,1961,https://uploads5.wikiart.org/images/salvador-dali/portrait-of-a-woman-grey-jacket-wearing-a-pearl-necklace.jpg!Large.jpg,Expressionism,portrait,Fashion illustration,,,,Classic Period (1941-1989),
https://www.wikiart.org/en/anton-romako/tarantula-dancers-and-mandolin-players,1876,Rome,"c.1857 - c.1876; Rome, Italy|Rome|1876",https://uploads3.wikiart.org/00331/images/anton-romako/anton-romako-tarantellat-nzer.jpg!Large.jpg,Biedermeier,genre painting,Folk dance|Street dance|Ciociaro Costume,watercolor|paper,Private Collection,,,
https://www.wikiart.org/en/ivan-marchuk/kompozycija-1978,1978,,1978,https://uploads8.wikiart.org/00285/images/ivan-marchuk/art-lviv-online-ivan-marchuk-kompozycija-1978-1.jpg!Large.jpg,Abstract Art,abstract,Flower|Plant,,,,,
https://www.wikiart.org/en/margaret-macdonald/the-three-perfumes-1912,1912,,1912,https://uploads7.wikiart.org/00187/images/margaret-macdonald/mackintosh-margaret-macdonald-three-perfumes-1912.jpg!Large.jpg,Art Nouveau (Modern),symbolic painting,Pink,watercolor|pencil,,,,
https://www.wikiart.org/en/francisco-toledo/shrimp-and-boat-1974,1974,,1974,https://uploads7.wikiart.org/images/francisco-toledo/shrimp-and-boat-1974.jpg,Surrealism,symbolic painting,Sketch|Text|Line,,,,,
https://www.wikiart.org/en/rafa-nasiri/untitled-019-1974,1974,,1974,https://uploads8.wikiart.org/images/rafa-nasiri/untitled-019-1974.jpg,Abstract Expressionism,abstract,Organism,,,,,
https://www.wikiart.org/en/pierre-alechinsky/discovery-of-acid-act-i-d-couverte-de-l-acide-acte-i-1986,1986,,1986,https://uploads0.wikiart.org/images/pierre-alechinsky/discovery-of-acid-act-i-d-couverte-de-l-acide-acte-i-1986.jpg,Surrealism,abstract,Graphic design,,,,,
https://www.wikiart.org/en/thomas-eakins/the-meadows-gloucester-new-jersey-1883,1883,,1883,https://uploads5.wikiart.org/images/thomas-eakins/the-meadows-gloucester-new-jersey-1883.jpg!Large.jpg,Realism,landscape,forests-and-trees|Pasture|Tree|Rural area|Meadow|Land lot|Plain,oil|canvas,"Philadelphia Museum of Art, Philadelphia, PA, US",,,
https://www.wikiart.org/en/manoucher-yektai/untitled-2,1987,,1987,https://uploads8.wikiart.org/00153/images/manoucher-yektai/big87-manouch-8-jpg.jpg!Large.jpg,Expressionism|Abstract Expressionism,figurative,doors-and-windows,oil|canvas,,,,
https://www.wikiart.org/en/camille-corot/young-girl-learning-to-write,,,,https://uploads4.wikiart.org/images/camille-corot/young-girl-learning-to-write.jpg!Large.jpg,Realism,genre painting,children|reading-and-writing|Lady,panel|oil,Private Collection,,,"Italian cityscapes, landscapes and seascapes"
https://www.wikiart.org/en/robert-rauschenberg/no-wake-glut-1986,1986,,1986,https://uploads6.wikiart.org/00238/images/robert-rauschenberg/no-wake-glut-1986.jpg,Neo-Dada,installation,Font,assemblage,,,,
https://www.wikiart.org/en/alexander-calder/necklace-1930-0,1930,,1930,https://uploads0.wikiart.org/00207/images/alexander-calder/necklace.jpg,Expressionism,design|jewelry,Jewellery|Fashion accessory|Body jewelry,,,,SHIFT TO ABSTRACTION: 1930–1936,Jewelry
https://www.wikiart.org/en/maurice-prendergast/central-park-1900,1900,,1900,https://uploads8.wikiart.org/images/maurice-prendergast/central-park-1900.jpg!Large.jpg,Post-Impressionism,cityscape,New-York|gardens-and-parks,watercolor|paper,"Whitney Museum of American Art, New York City, NY, US",,,
https://www.wikiart.org/en/boris-kustodiev/self-portrait-1904-2,1904,,1904,https://uploads7.wikiart.org/images/boris-kustodiev/self-portrait-1904-2.jpg!Large.jpg,Realism,self-portrait,male-portraits|famous-people|Boris-Kustodiev|Sketch|Facial hair|Beard|Chin|Forehead|Moustache|Eyebrow|Jaw,,,,,
https://www.wikiart.org/en/roger-weik/number-17-2013,2013,Los Angeles,"2013|2013; Los Angeles, United States|Los Angeles",https://uploads5.wikiart.org/images/roger-weik/number-17-2013.jpg!Large.jpg,Abstract Expressionism,abstract,Tree|Pattern,,,,,
https://www.wikiart.org/en/felicien-rops/not-detected-282445,,,,https://uploads4.wikiart.org/images/felicien-rops/not-detected-282445.jpg!Large.jpg,Symbolism,nude painting (nu),female-nude|nymphs-and-satyrs|Hamadryads,,,,,
https://www.wikiart.org/en/john-singer-sargent/landscape-olive-trees-corfu-1909,1909,,1909,https://uploads5.wikiart.org/images/john-singer-sargent/landscape-olive-trees-corfu-1909.jpg!Large.jpg,Impressionism,landscape,forests-and-trees|Natural landscape|Sky|Tree,watercolor,Private Collection,,,
https://www.wikiart.org/en/jean-arp/shirt-front-and-fork-1922,1922,,1922,https://uploads4.wikiart.org/images/jean-arp/shirt-front-and-fork-1922.jpg,Dada,still life,Tooth,wood|woodcut,,,,
https://www.wikiart.org/en/gilles-aillaud/mar-e-basse-courants-ii-1986,1986,,1986,https://uploads5.wikiart.org/images/gilles-aillaud/mar-e-basse-courants-ii-1986.jpg!Large.jpg,Contemporary Realism,landscape,Water,,,,,
https://www.wikiart.org/en/gustave-dore/plate-no-26-book-vi-line-406-now-night-her-course-began-1882,1882,,1882,https://uploads8.wikiart.org/images/gustave-dore/plate-no-26-book-vi-line-406-now-night-her-course-began-1882.jpg!Large.jpg,Romanticism,illustration,"Satan|fictional-characters|John-Milton-""Paradise-Lost""|Terrain|Stock photography|Geology|1880s paintings from France",engraving,,Paradise Lost,,
https://www.wikiart.org/en/paul-wunderlich/hercules-under-female-influence-1990,1990,,1990,https://uploads4.wikiart.org/images/paul-wunderlich/hercules-under-female-influence-1990.jpg,Fantastic Realism,mythological painting,,,,,,
https://www.wikiart.org/en/karoly-lotz/landscape-with-a-sweep-pole-well-1870,1870,,1870,https://uploads5.wikiart.org/00317/images/karoly-lotz/k-roly-lotz-1833-1904-landcape-with-a-sweep-pole-well-1868-70.jpg!Large.jpg,Romanticism,landscape,,,,,,
https://www.wikiart.org/en/josef-albers/structural-constellation-to-ferdinand-hodler-1954,1954,,1954,https://uploads4.wikiart.org/00305/images/josef-albers/structural-constellation-to-ferdinand-hodler-1954-1.jpg!Large.jpg,Op Art|Constructivism,abstract,Line|Pattern|Tile,,"Museum of Modern Art (MoMA), New York City, NY, US",Structural Constellation,,
https://www.wikiart.org/en/alfred-freddy-krupa/the-poplars-at-the-bank-of-the-korana-river-2011,2011,Karlovac,"2011; Karlovac, Croatia|Karlovac|2011",https://uploads5.wikiart.org/00205/images/alfred-freddy-krupa/jablanovi.jpg!Large.jpg,Sumi-e (Suiboku-ga)|Neo-Expressionism,landscape,Water|Sketch|Line|Text|Tree|monochrome,pen|ink,,,,
https://www.wikiart.org/en/alexey-venetsianov/the-farmer-with-folded-arms,,,,https://uploads7.wikiart.org/images/alexey-venetsianov/the-farmer-with-folded-arms.jpg,Realism,portrait,male-portraits|Human,,,,,
https://www.wikiart.org/en/keith-haring/untitled-1983-1,1983,,1983,https://uploads8.wikiart.org/images/keith-haring/untitled-1983(1).jpg,Pop Art,figurative,,,,,,
https://www.wikiart.org/en/edgar-degas/jokeys-training,1890,,1890,https://uploads7.wikiart.org/images/edgar-degas/jokeys-training.jpg!Large.jpg,Impressionism,genre painting,Horse|Horse trainer|Bridle|Animal sports|Horse racing,,,,,
https://www.wikiart.org/en/oleg-holosiy/children-on-the-hay-go-to-ride-on-the-train-1988,1988,,1988,https://uploads5.wikiart.org/00320/images/oleg-holosiy/1988-2.jpg,Transavantgarde,figurative,,,,,,
https://www.wikiart.org/en/theodor-severin-kittelsen/katt,,,,https://uploads1.wikiart.org/images/theodor-severin-kittelsen/katt.jpg!Large.jpg,Neo-Romanticism,animal painting,Felidae|Sketch|Cat|Whiskers|Small to medium-sized cats|Carnivore|Snout,,,,,
https://www.wikiart.org/en/william-blake/milton-s-mysterious-dream-1820,1820,,1820,https://uploads6.wikiart.org/images/william-blake/milton-s-mysterious-dream-1820.jpg!Large.jpg,Symbolism,religious painting,"fictional-characters|John-Milton-""L`Allegro-and-Il-Penseroso""",,,Illustrations to John Milton - L`Allegro and Il Penseroso,,
https://www.wikiart.org/en/jean-tinguely/relief-m-ta-m-canique-bleu-noir-blanc-1955,1955,,1955,https://uploads8.wikiart.org/images/jean-tinguely/relief-m-ta-m-canique-bleu-noir-blanc-1955.jpg,Nouveau Réalisme,abstract,,,,,,
https://www.wikiart.org/en/giovanni-boldini/in-the-promenade-1905,1905,,1905,https://uploads0.wikiart.org/images/giovanni-boldini/in-the-promenade-1905.jpg!Large.jpg,Impressionism|Kitsch,genre painting,animals|female-portraits|horses,panel|oil,Private Collection,,,
https://www.wikiart.org/en/anton-romako/an-italian-beauty-with-a-tambourine,1847,,1847,https://uploads2.wikiart.org/00364/images/anton-romako/h0636-l207945813.jpg!Large.jpg,Realism,portrait,female-portraits,cardboard|oil,,,,
https://www.wikiart.org/en/marc-chagall/bella-1925,1925,Paris,"1925; Paris, France|Paris|1925",https://uploads3.wikiart.org/images/marc-chagall/bella-1925.jpg!Large.jpg,Expressionism,portrait,female-portraits|monochrome,paper|ink,,,,
https://www.wikiart.org/en/morteza-katouzian/old-man-by-the-window-1984,1984,,"1984|1984; Iran, Islamic Republic of",https://uploads4.wikiart.org/00106/images/morteza-katouzian/untitled-6.jpg!Large.jpg,Contemporary Realism,portrait,male-portraits|Head|Sketch,paper|pencil,,,,
https://www.wikiart.org/en/pyotr-konchalovsky/breads-1920,1920,,1920,https://uploads1.wikiart.org/images/pyotr-konchalovsky/breads-1920.jpg!Large.jpg,Cubism|Post-Impressionism,still life,food-and-beverages|Still life photography,,,,,
https://www.wikiart.org/en/yves-gaucher/square-dance-blues-for-green-1964,1964,,1964,https://uploads7.wikiart.org/images/yves-gaucher/square-dance-blues-for-green-1964.jpg,Color Field Painting,abstract,Pattern|Pink,,,,,
https://www.wikiart.org/en/alfred-dehodencq/a-confraternity-in-procession-along-calle-genova,1851,,1851,https://uploads1.wikiart.org/00366/images/alfred-dehodencq/alfred-dehodencq-a-confraternity-in-procession-along-calle-g-nova.jpg!Large.jpg,Romanticism,genre painting,Crowd|Event,oil|canvas,,Paintings,,
https://www.wikiart.org/en/henri-matisse/seascape-at-goulphar-1896,1896,,1896,https://uploads0.wikiart.org/00133/images/henri-matisse/seascape-at-goulphar-1896.jpg!Large.jpg,Impressionism,landscape,Sky,,,,,
https://www.wikiart.org/en/george-pemba/portrait-of-a-man-in-traditional-dress-1950,1950,,1950,https://uploads0.wikiart.org/images/george-pemba/portrait-of-a-man-in-traditional-dress-1950.jpg!Large.jpg,Social Realism,portrait,,,,,,
https://www.wikiart.org/en/sattar-bahlulzadeh/nakhchivan-landscape-1968,1968,,1968|1968; Azerbaijan,https://uploads5.wikiart.org/00184/images/sattar-bahlulzadeh/s-b-hlulzad-nax-van-m-nz-r-si.JPG!Large.JPG,Neo-Impressionism,landscape,Leaf|Tree|Pattern|Textile,,,,,
https://www.wikiart.org/en/rene-magritte/the-legend-of-the-centuries-1950,1950,Brussels,"1950|Brussels|1950; Brussels, Belgium",https://uploads2.wikiart.org/images/rene-magritte/the-legend-of-the-centuries-1950(1).jpg!Large.jpg,Surrealism,symbolic painting,,,,,Mature Period,
https://www.wikiart.org/en/nina-tokhtaman-valetova/fly-away-my-bird-2020,2020,,2020; United States|2020,https://uploads5.wikiart.org/00315/images/nina-tokhtaman-valetova/fly-away-my-bird-pencil-drawing-2020-17-x-14-42-cm-x-36-cm.JPG!Large.JPG,Magic Realism,figurative,,drawing,Private Collection,,,
https://www.wikiart.org/en/alfred-wallis/four-sailing-boats-leaving-pier-with-lighthouse,,,,https://uploads5.wikiart.org/images/alfred-wallis/four-sailing-boats-leaving-pier-with-lighthouse.jpg!Large.jpg,Naïve Art (Primitivism),marina,Boat|Sail|Sailboat|Sailing|Vehicle|Schooner|Mast|Watercraft|Lugger,,,,,
https://www.wikiart.org/en/vasily-vereshchagin/chinese-soldier-1870,1870,,1870,https://uploads2.wikiart.org/00406/images/vasily-vereshchagin/62fd1f8b9e436329dc141b4f.jpg!Large.jpg,Orientalism|Realism,genre painting,,oil|canvas,,Turkestan series,,
https://www.wikiart.org/en/karl-lessing/schlesische-landschaft-1841,1841,,1841,https://uploads5.wikiart.org/00196/images/karl-lessing/carl-friedrich-lessing-1-silesian-landscape.JPG!Large.JPG,Romanticism,landscape,Tree|Sky|Natural landscape|Palm tree|morning|Woody plant|Arecales|Ecoregion,,"Alte Nationalgalerie, Berlin, Germany",,,
https://www.wikiart.org/en/jean-francois-portaels/portrait-of-archduchess-carlotta-in-brianza-costume-1857,1857,,1857,https://uploads3.wikiart.org/00331/images/jean-francois-portaels/charlotte-of-belgium-empress-consort-of-mexico.jpg!Large.jpg,Academicism,portrait,Charlotte,oil|canvas,,,,
https://www.wikiart.org/en/phil-sims/tea-bowl-2004,2004,,2004,https://uploads2.wikiart.org/images/phil-sims/tea-bowl-2004.jpg,,sculpture,,,,,,
https://www.wikiart.org/en/edgar-degas/dancer-and-tambourine,1897,,1897,https://uploads4.wikiart.org/images/edgar-degas/dancer-and-tambourine.jpg!Large.jpg,Impressionism,genre painting,Ballet dancer,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/pierre-alechinsky/night-watch-trois-quart-de-veille-1977,1977,,1977,https://uploads8.wikiart.org/images/pierre-alechinsky/night-watch-trois-quart-de-veille-1977.jpg,Neo-Expressionism,figurative,Leaf,,,,,
https://www.wikiart.org/en/eva-gonzales/white-shoes-1880,1880,,1880,https://uploads0.wikiart.org/images/eva-gonzales/white-shoes-1880.jpg!Large.jpg,Impressionism,still life,flowers-and-plants|clothing-and-textile|Still life photography,oil|canvas,,,,
https://www.wikiart.org/en/theophile-steinlen/le-dot,,,,https://uploads4.wikiart.org/images/theophile-steinlen/le-dot.jpg,Art Nouveau (Modern),illustration,,,,,,
https://www.wikiart.org/en/jose-de-guimaraes/retrato-de-fam-lia-1968,1968,,1968,https://uploads2.wikiart.org/images/jose-de-guimaraes/retrato-de-fam-lia-1968.jpg,Pop Art,installation,,,,,,
https://www.wikiart.org/en/jean-auguste-dominique-ingres/study-for-the-ceiling-of-city-hall-figure-symbolizing-the-city-of-madrid,1853,,1853,https://uploads0.wikiart.org/images/jean-auguste-dominique-ingres/study-for-the-ceiling-of-city-hall-figure-symbolizing-the-city-of-madrid.jpg,Neoclassicism,design,designs-and-sketches|Sketch,,"Musée Bonnat, Bayonne, France",,,
https://www.wikiart.org/en/lyonel-feininger/torturm-ii-1925,1925,,1925,https://uploads3.wikiart.org/images/lyonel-feininger/torturm-ii-1925.jpg!Large.jpg,Cubism,cityscape,,,,,,
https://www.wikiart.org/en/meret-oppenheim/my-nurse-maid-1936,1936,,1936,https://uploads4.wikiart.org/images/meret-oppenheim/my-nurse-maid-1936.jpg,Surrealism,sculpture,Footwear|Shoe,mixed media,"Moderna Museet, Stockholm, Sweden",,,
https://www.wikiart.org/en/henri-matisse/not-identified-6,,,,https://uploads1.wikiart.org/images/henri-matisse/not-identified-6.jpg!Large.jpg,Post-Impressionism,portrait,Lady,oil,,,,
https://www.wikiart.org/en/adolph-menzel/indian-cafe-at-the-vienna-world-exhibition-1873,1873,,1873,https://uploads3.wikiart.org/00366/images/adolph-menzel/adolph-von-menzel-indianer-cafe-auf-der-wiener-weltausstellung.jpg,Realism,genre painting,,,,Paintings,,
https://www.wikiart.org/en/myron-stout/untitled,,,,https://uploads8.wikiart.org/images/myron-stout/untitled.jpg,Hard Edge Painting,abstract,Rectangle|Beige,,,,,
https://www.wikiart.org/en/henri-matisse/the-hindu-pose-1923,1923,,1923,https://uploads4.wikiart.org/images/henri-matisse/the-hindu-pose-1923.jpg!Large.jpg,Expressionism|Orientalism,nude painting (nu),Sitting,,,,,
https://www.wikiart.org/en/ernest-meissonier/information-general-desaix-and-the-peasant,,,,https://uploads6.wikiart.org/00381/images/ernest-meissonier/information-general-desaix-and-the-peasant-1867-jean-louis-ernest-meissonier.jpg!Large.jpg,Academicism,genre painting,,,,,,
https://www.wikiart.org/en/pierre-auguste-renoir/la-grenouillere-1869,1869,,1869,https://uploads4.wikiart.org/images/pierre-auguste-renoir/la-grenouillere-1869.jpg!Large.jpg,Impressionism,genre painting,,oil|canvas,"Nationalmuseum, Stockholm, Sweden",,Association with Impressionists,
https://www.wikiart.org/en/lucian-freud/garden-notting-hill-gate,1997,,1997,https://uploads8.wikiart.org/images/lucian-freud/garden-notting-hill-gate.jpg!Large.jpg,Contemporary Realism,landscape,gardens-and-parks|forests-and-trees|Plant|Tree|Flower|Woody plant|Leaf,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/karl-knaths/cylinders-1944,1944,,1944,https://uploads5.wikiart.org/images/karl-knaths/cylinders-1944.jpg,Cubism,still life,,,,,,
https://www.wikiart.org/en/martiros-sarian/mount-aragats-1914,1914,,1914,https://uploads5.wikiart.org/images/martiros-saryan/mount-aragats-1914.jpg!Large.jpg,Expressionism,sketch and study,animals|mountains|Sketch|Line,,,,,
https://www.wikiart.org/en/will-barnet/the-caller-1977,1977,,1977; United States|1977,https://uploads6.wikiart.org/images/will-barnet/the-caller-1977.jpg,Pop Art,genre painting,birds|cats|reading-and-writing,,,,,
https://www.wikiart.org/en/david-alfaro-siqueiros/the-torment-of-cuauhtemoc-sketch,,,,https://uploads8.wikiart.org/images/david-alfaro-siqueiros/the-torment-of-cuauhtemoc-sketch.jpg!Large.jpg,Expressionism,sketch and study,female-nude|designs-and-sketches|Sketch,,Private Collection,,,
https://www.wikiart.org/en/john-crome/carrow-abbey-norwich-1805,1805,,1805,https://uploads7.wikiart.org/images/john-crome/carrow-abbey-norwich-1805.jpg!Large.jpg,Romanticism,landscape,Sky,,,,,
https://www.wikiart.org/en/john-constable/old-sarum-1834,1834,,1834,https://uploads0.wikiart.org/images/john-constable/old-sarum-1834.jpg!Large.jpg,Romanticism,landscape,cliffs-and-rocks|Sky|Cloud|Mountain|Wilderness|Tree|Atmosphere,watercolor|paper,,,,
https://www.wikiart.org/en/giorgio-cavallon/untitled-1974,1974,,1974,https://uploads1.wikiart.org/images/giorgio-cavallon/untitled-1974.jpg!Large.jpg,Abstract Expressionism,abstract,,,,,,
https://www.wikiart.org/en/janos-mattis-teutsch/landscape-1916,1916,,1916,https://uploads6.wikiart.org/images/janos-mattis-teutsch/landscape-1916.jpg!Large.jpg,Fauvism,landscape,Pattern,,,,,
https://www.wikiart.org/en/beatrix-potter/benjamin-and-flopsy-bunny,,,,https://uploads2.wikiart.org/images/beatrix-potter/benjamin-and-flopsy-bunny.jpg!Large.jpg,Art Nouveau (Modern),illustration,,,,,,
https://www.wikiart.org/en/james-charles/studies-of-sheep-1863,1863,,1863,https://uploads6.wikiart.org/images/james-charles/studies-of-sheep-1863.jpg!Large.jpg,,sketch and study,Text|Sketch,,,,,
https://www.wikiart.org/en/arthur-segal/still-life-with-sunflower-1931,1931,,1931,https://uploads4.wikiart.org/images/arthur-segal/still-life-with-sunflower-1931.jpg,Realism,flower painting,Sunflower|Flower|Still life photography|Gerbera|Plant|Vase,,,,,
https://www.wikiart.org/en/egon-schiele/melon-1905,1905,Tulln an der Donau,"Tulln an der Donau|1905; Tulln an der Donau, Austria|1905",https://uploads3.wikiart.org/images/egon-schiele/melon-1905.jpg!Large.jpg,Impressionism,still life,fruits-and-vegetables|Winter squash|Pumpkin|Still life photography,,,,,
https://www.wikiart.org/en/elina-brotherus/model-study-7-2008,2008,,2008,https://uploads5.wikiart.org/00300/images/elina-brotherus/model-study-7.jpg!Large.jpg,Contemporary,photo,Furniture|Room|Table|Chair|Sitting|Desk|Window|Interior design,photography,,Model Studies (2002-2008),,
https://www.wikiart.org/en/pyotr-konchalovsky/still-life-with-fruits-and-watermelon-1929,1929,,1929,https://uploads4.wikiart.org/images/pyotr-konchalovsky/still-life-with-fruits-and-watermelon-1929.jpg,Fauvism,still life,fruits-and-vegetables|Fruit|Food|Still life photography,,,,,
https://www.wikiart.org/en/otto-mueller/liegendes-madchen-1914,1914,,1914,https://uploads2.wikiart.org/00137/images/otto-mueller/otto-mueller-liegendes-m-dchen-1914.jpeg!Large.jpeg,Expressionism,genre painting,,tempera,Private Collection,,,
https://www.wikiart.org/en/charles-turner/john-cooke-1811,1811,,1811,https://uploads1.wikiart.org/images/charles-turner/john-cooke-1811.jpg!Large.jpg,Romanticism,portrait,Photograph|Lady|Stock photography,,,,,
https://www.wikiart.org/en/shotei-takahashi/nearby-omuro-1929,1929,,1929,https://uploads4.wikiart.org/images/shotei-takahashi/nearby-omuro-1929.jpg,Shin-hanga,landscape,Stratovolcano|Mountain|Sky|Cloud,,,,,
https://www.wikiart.org/en/koboyan-gregoire/carcassonne-sous-la-halle-du-marche-en-1987-1987,1987,,1987,https://uploads8.wikiart.org/00384/images/img-photo-art-2101523594/carcassonne-sous-la-halle-au-marche-en-1987-modifie-1.jpg!Large.jpg,,,,,,,,
https://www.wikiart.org/en/felicien-rops/head-of-old-antwerp,1873,,1873,https://uploads4.wikiart.org/images/felicien-rops/head-of-old-antwerp.jpg!Large.jpg,Symbolism,portrait,female-portraits,oil|canvas,,,,
https://www.wikiart.org/en/benedetta/lo-spirito-1930,1930,,1930; Italy|1930,https://uploads4.wikiart.org/00179/images/benedetta/1930-lo-spirito-edit.jpg!Large.jpg,Futurism,abstract,,gouache,,,,
https://www.wikiart.org/en/maximilien-luce/terril-de-charbonnage-1896,1896,,1896,https://uploads4.wikiart.org/00328/images/maximilien-luce/maximilienluce001.jpeg!Large.jpeg,Neo-Impressionism,landscape,,oil,,,,
https://www.wikiart.org/en/asher-brown-durand/pastoral-landscape,,,,https://uploads8.wikiart.org/00205/images/asher-brown-durand/pastoral-landscape-asher-durand.jpg!Large.jpg,Romanticism,landscape,Natural landscape|Nature|Bank|Atmospheric phenomenon|Natural environment|morning|River|Tree|Water resources,oil,,,,
https://www.wikiart.org/en/georgia-o-keeffe/bella-donna,1939,,1939,https://uploads8.wikiart.org/images/georgia-o-keeffe/bella-donna.jpg!Large.jpg,Precisionism,flower painting,flowers-and-plants|Petal|Pink|Flower|Plant,,,,,
https://www.wikiart.org/en/paul-wunderlich/two-torsos-plakat,,,,https://uploads4.wikiart.org/images/paul-wunderlich/two-torsos-plakat.jpg!Large.jpg,Surrealism,figurative,,,,,,
https://www.wikiart.org/en/ivan-aivazovsky/the-monastery-of-george-cape-fiolent-1846,1846,,1846,https://uploads1.wikiart.org/images/ivan-aivazovsky/the-monastery-of-george-cape-fiolent-1846.jpg!Large.jpg,Romanticism,landscape,sun-and-moon|boats-and-ships|seas-and-oceans|twilight-and-night|mountains|Sky|Nature|Atmospheric phenomenon|Darkness|Atmosphere|Cloud|Rock|Sea|Horizon|Geological phenomenon,oil|canvas,,,,
https://www.wikiart.org/en/jacek-malczewski/eloe-from-ellenai,,,,https://uploads5.wikiart.org/images/jacek-malczewski/eloe-from-ellenai.jpg!Large.jpg,Art Nouveau (Modern),literary painting,female-portraits|beasts-and-dragons|Mythology,,,,,
https://www.wikiart.org/en/francisco-toledo/sapo,,,,https://uploads0.wikiart.org/images/francisco-toledo/sapo.jpg,Surrealism,symbolic painting,Pink|Organism,,,,,
https://www.wikiart.org/en/pierre-auguste-renoir/gabrielle-and-jean-1895,1895,,1895,https://uploads7.wikiart.org/images/pierre-auguste-renoir/gabrielle-and-jean-1895.jpg!Large.jpg,Impressionism,genre painting,Child|Lady|Mother,oil|canvas,"Musée de l'Orangerie, Paris, France",,Later Years,
https://www.wikiart.org/en/robert-rauschenberg/dry-cell-1963,1963,,1963,https://uploads3.wikiart.org/00238/images/robert-rauschenberg/dry-cell-1963.jpg!Large.jpg,Neo-Dada,installation,Table|Shelf|Furniture,,,,,
https://www.wikiart.org/en/jean-fautrier/composition-1958,1958,,1958,https://uploads0.wikiart.org/images/jean-fautrier/composition-1958.jpg,Lyrical Abstraction,abstract,Text|Violet|Font,,,,,
https://www.wikiart.org/en/robert-henri/beagrice-whittaker-1919,1919,,1919,https://uploads7.wikiart.org/images/robert-henri/beagrice-whittaker-1919.jpg!Large.jpg,American Realism,portrait,Lady,,,,,
https://www.wikiart.org/en/erte/selection-of-a-heart,,,,https://uploads.wikiart.org/Content/images/FRAME-600x480.jpg,Art Deco,symbolic painting,designs-and-sketches|Graphic design|Organism,,,,,
https://www.wikiart.org/en/william-turner/the-evening-star-1831,1831,,1831|c.1830 - c.1831; Europe,https://uploads0.wikiart.org/00291/images/william-turner/jmw-turner-the-evening-star.jpg!Large.jpg,Romanticism,landscape,Sky|Atmospheric phenomenon|morning|Atmosphere|Ecoregion|Horizon|Calm|Evening|Cloud,oil,,,,
https://www.wikiart.org/en/hans-bellmer/untitled-1942,1942,,1942,https://uploads6.wikiart.org/images/hans-bellmer/untitled-1942.jpg!Large.jpg,,sketch and study,,,,,,
https://www.wikiart.org/en/gustave-dore/the-marriage-in-cana,,,,https://uploads4.wikiart.org/images/gustave-dore/the-marriage-in-cana.jpg!Large.jpg,Romanticism,religious painting,Christianity|Jesus-Christ,,,The Holy Bible,,
https://www.wikiart.org/en/ray-howlett/soft-edges,1984,,1984,https://uploads2.wikiart.org/00212/images/ray-howlett/ray-howlett-soft-edges.jpg!Large.jpg,Light and Space,sculpture,Orange|Prism,glass,,,,
https://www.wikiart.org/en/paul-nash/sanctuary-wood-1917,1917,,1917,https://uploads0.wikiart.org/00269/images/paul-nash/sanctuary-wood-17.jpg!Large.jpg,Expressionism,landscape,,,,,,
https://www.wikiart.org/en/mario-sironi/self-portrait,,,,https://uploads5.wikiart.org/images/mario-sironi/self-portrait.jpg,Cubism,self-portrait,male-portraits|famous-people,,,,,
https://www.wikiart.org/en/maurice-utrillo/chastelloux-castle,,,,https://uploads4.wikiart.org/images/maurice-utrillo/chastelloux-castle.jpg,Post-Impressionism,cityscape,castles-and-fortresses|Building,,,,,
